,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
0,1,-7.74425795795682,0.03342805800860038,0.05458520149836765,6,13.0,33,11,11,"d_q_exc_[2, 3]_[10, 11]","[[2, 3], [10, 11]]",-0.5090453195162903
1,2,-7.764039538653799,0.01978158069697944,0.03480362080138821,12,19.0,47,11,11,s_q_exc_4_10,"[[4], [10]]",-0.7065975287217355
2,2,-7.764039538653799,0.01978158069697944,0.03480362080138821,12,19.0,47,11,11,s_q_exc_5_11,"[[5], [11]]",0.7060458588299139
3,3,-7.793054039678716,0.02901450102491676,0.005789119776471452,14,32.0,80,22,22,"d_q_exc_[2, 3]_[4, 5]","[[2, 3], [4, 5]]",-0.5614900644286479
4,4,-7.797297265221205,0.004243225542489348,0.0015458942339821036,30,58.0,146,33,33,"d_q_exc_[3, 4]_[10, 11]","[[3, 4], [10, 11]]",-0.584478999919695
5,4,-7.797297265221205,0.004243225542489348,0.0015458942339821036,30,58.0,146,33,33,"d_q_exc_[2, 5]_[10, 11]","[[2, 5], [10, 11]]",0.7228574510194398
6,5,-7.798363430922754,0.0010661657015482717,0.00047972853243383184,43,84.0,212,44,44,"d_q_exc_[2, 11]_[5, 10]","[[2, 11], [5, 10]]",0.17918802639579598
7,5,-7.798363430922754,0.0010661657015482717,0.00047972853243383184,43,84.0,212,44,44,"d_q_exc_[3, 10]_[4, 11]","[[3, 10], [4, 11]]",0.17915255479119035
8,6,-7.798434735533897,7.130461114357445e-05,0.0004084239212902574,46,97.0,245,44,44,"d_q_exc_[4, 5]_[6, 7]","[[4, 5], [6, 7]]",0.03614960991054305
9,7,-7.7985042225495445,6.948701564724047e-05,0.00033893690564301693,50,110.0,278,44,48,"d_q_exc_[4, 5]_[8, 9]","[[4, 5], [8, 9]]",0.036173121883787455
10,8,-7.7985657329334135,6.151038386903451e-05,0.0002774265217739824,46,136.0,344,49,58,"d_q_exc_[1, 5]_[3, 11]","[[1, 5], [3, 11]]",-0.004636773788491415
11,8,-7.7985657329334135,6.151038386903451e-05,0.0002774265217739824,46,136.0,344,49,58,"d_q_exc_[0, 4]_[2, 10]","[[0, 4], [2, 10]]",-0.008391285579242042
12,9,-7.798616805751566,5.107281815242004e-05,0.00022635370362156237,51,162.0,410,55,60,"d_q_exc_[0, 3]_[8, 9]","[[0, 3], [8, 9]]",0.005068182614766042
13,9,-7.798616805751566,5.107281815242004e-05,0.00022635370362156237,51,162.0,410,55,60,"d_q_exc_[1, 2]_[8, 9]","[[1, 2], [8, 9]]",-0.005326332584072115
14,10,-7.798667182930076,5.037717851053003e-05,0.00017597652511103234,52,188.0,476,61,70,"d_q_exc_[0, 3]_[6, 7]","[[0, 3], [6, 7]]",0.005067845574305031
15,10,-7.798667182930076,5.037717851053003e-05,0.00017597652511103234,52,188.0,476,61,70,"d_q_exc_[1, 2]_[6, 7]","[[1, 2], [6, 7]]",-0.005326196356260353
16,11,-7.798694152815298,2.6969885221994616e-05,0.00014900663988903773,72,201.0,509,61,70,"d_q_exc_[0, 1]_[4, 5]","[[0, 1], [4, 5]]",-0.0027065046422622262
17,12,-7.798713567525688,1.9414710389575873e-05,0.00012959192949946186,55,214.0,542,61,70,"d_q_exc_[0, 1]_[6, 7]","[[0, 1], [6, 7]]",-0.001935269487781817
18,13,-7.798732860464138,1.929293845037705e-05,0.0001102989910490848,92,227.0,575,66,70,"d_q_exc_[0, 1]_[8, 9]","[[0, 1], [8, 9]]",-0.0019354240825235076
19,14,-7.798749188752346,1.6328288207745345e-05,9.397070284133946e-05,59,253.0,641,77,77,"d_q_exc_[1, 4]_[6, 7]","[[1, 4], [6, 7]]",-0.006589847500795727
20,14,-7.798749188752346,1.6328288207745345e-05,9.397070284133946e-05,59,253.0,641,77,77,"d_q_exc_[0, 5]_[6, 7]","[[0, 5], [6, 7]]",-0.0031607438073826075
21,15,-7.798765299318487,1.6110566140703497e-05,7.786013670063596e-05,58,279.0,707,88,88,"d_q_exc_[1, 4]_[8, 9]","[[1, 4], [8, 9]]",-0.006589823572189364
22,15,-7.798765299318487,1.6110566140703497e-05,7.786013670063596e-05,58,279.0,707,88,88,"d_q_exc_[0, 5]_[8, 9]","[[0, 5], [8, 9]]",-0.003160991191983051
23,16,-7.7987869235692155,2.1624250728713434e-05,5.623588597192253e-05,61,305.0,773,99,99,"d_q_exc_[0, 11]_[4, 5]","[[0, 11], [4, 5]]",0.005976721309956778
24,16,-7.7987869235692155,2.1624250728713434e-05,5.623588597192253e-05,61,305.0,773,99,99,"d_q_exc_[1, 10]_[4, 5]","[[1, 10], [4, 5]]",-0.005387015747630851
25,17,-7.798797341455522,1.0417886306512969e-05,4.581799966540956e-05,57,318.0,806,110,110,"d_q_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",-0.001729459726723651
26,18,-7.7988163592324184,1.9017776896390615e-05,2.6800222769018944e-05,85,344.0,872,121,121,"d_q_exc_[1, 2]_[5, 10]","[[1, 2], [5, 10]]",-0.006036229123236268
27,18,-7.7988163592324184,1.9017776896390615e-05,2.6800222769018944e-05,85,344.0,872,121,121,"d_q_exc_[0, 3]_[4, 11]","[[0, 3], [4, 11]]",-0.0029852654818279603
28,19,-7.7988249458057295,8.5865733110424e-06,1.8213649457976544e-05,97,370.0,938,132,132,"d_q_exc_[0, 11]_[6, 7]","[[0, 11], [6, 7]]",0.00630220807884786
29,19,-7.7988249458057295,8.5865733110424e-06,1.8213649457976544e-05,97,370.0,938,132,132,"d_q_exc_[1, 10]_[6, 7]","[[1, 10], [6, 7]]",0.0009017383733029356
30,20,-7.798833466229246,8.52042351606741e-06,9.693225941909134e-06,123,396.0,1004,143,143,"d_q_exc_[0, 11]_[8, 9]","[[0, 11], [8, 9]]",0.006302217791907483
31,20,-7.798833466229246,8.52042351606741e-06,9.693225941909134e-06,123,396.0,1004,143,143,"d_q_exc_[1, 10]_[8, 9]","[[1, 10], [8, 9]]",0.0009018942361968139
32,21,-7.798836138988422,2.6727591766473324e-06,7.020466765261801e-06,66,422.0,1070,154,154,"d_q_exc_[1, 2]_[4, 5]","[[1, 2], [4, 5]]",0.008530825020273608
33,21,-7.798836138988422,2.6727591766473324e-06,7.020466765261801e-06,66,422.0,1070,154,154,"d_q_exc_[0, 3]_[4, 5]","[[0, 3], [4, 5]]",0.0022906883860966173
34,22,-7.79884045088833,4.311899907349925e-06,2.708566857911876e-06,147,448.0,1136,165,165,"d_q_exc_[0, 11]_[3, 10]","[[0, 11], [3, 10]]",0.03118440288547355
35,22,-7.79884045088833,4.311899907349925e-06,2.708566857911876e-06,147,448.0,1136,165,165,"d_q_exc_[1, 10]_[2, 11]","[[1, 10], [2, 11]]",-0.0006665226263311568
