,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
0,1,-2.779763548199685,0.029613504632397092,0.21580187730494194,6,13.0,33,11,11,"d_q_exc_[4, 5]_[6, 7]","[[4, 5], [6, 7]]",-0.34511333906995817
1,2,-2.8132171751567783,0.033453626957093086,0.18234825034784885,8,39.0,99,17,21,"d_q_exc_[1, 4]_[7, 10]","[[1, 4], [7, 10]]",-0.08031513261856034
2,2,-2.8132171751567783,0.033453626957093086,0.18234825034784885,8,39.0,99,17,21,"d_q_exc_[0, 5]_[6, 11]","[[0, 5], [6, 11]]",-0.17031333553873237
3,3,-2.8796954083787867,0.06647823322200841,0.11587001712584044,9,65.0,165,23,31,"d_q_exc_[3, 4]_[7, 8]","[[3, 4], [7, 8]]",-0.08682617342714383
4,3,-2.8796954083787867,0.06647823322200841,0.11587001712584044,9,65.0,165,23,31,"d_q_exc_[2, 5]_[6, 9]","[[2, 5], [6, 9]]",-0.2444503183459652
5,4,-2.9024600956708984,0.022764687292111674,0.09310532983372877,10,78.0,198,23,31,"d_q_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",-0.11666703183459633
6,5,-2.9136523982281286,0.01119230255723025,0.08191302727649852,11,91.0,231,23,31,"d_q_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",0.15313341447816387
7,6,-2.9441498273157087,0.03049742908758013,0.05141559818891839,15,117.0,297,33,33,"d_q_exc_[1, 2]_[9, 10]","[[1, 2], [9, 10]]",0.13967513371707918
8,6,-2.9441498273157087,0.03049742908758013,0.05141559818891839,15,117.0,297,33,33,"d_q_exc_[0, 3]_[8, 11]","[[0, 3], [8, 11]]",-0.2019285199660571
9,7,-2.9449095532594924,0.0007597259437837067,0.05065587224513468,15,130.0,330,44,44,"d_q_exc_[0, 1]_[8, 9]","[[0, 1], [8, 9]]",-0.05650625322077671
10,8,-2.9457428850536687,0.0008333317941762175,0.049822540450958464,15,143.0,363,44,44,"d_q_exc_[2, 3]_[10, 11]","[[2, 3], [10, 11]]",-0.04883442614444096
11,9,-2.9481900107427244,0.002447125689055696,0.04737541476190277,16,169.0,429,55,55,"d_q_exc_[1, 2]_[8, 11]","[[1, 2], [8, 11]]",0.25129710418729223
12,9,-2.9481900107427244,0.002447125689055696,0.04737541476190277,16,169.0,429,55,55,"d_q_exc_[0, 3]_[9, 10]","[[0, 3], [9, 10]]",0.3487359115589573
13,10,-2.951479400886964,0.003289390144239679,0.04408602461766309,16,195.0,495,66,66,"d_q_exc_[0, 5]_[7, 10]","[[0, 5], [7, 10]]",0.12727905484175522
14,10,-2.951479400886964,0.003289390144239679,0.04408602461766309,16,195.0,495,66,66,"d_q_exc_[1, 4]_[6, 11]","[[1, 4], [6, 11]]",-0.11570874881277986
15,11,-2.9527080985635314,0.001228697676567414,0.042857326941095675,17,208.0,528,66,66,"d_q_exc_[4, 5]_[10, 11]","[[4, 5], [10, 11]]",-0.03685818394951612
16,12,-2.955132225535325,0.0024241269717935054,0.04043319996930217,17,221.0,561,77,77,"d_q_exc_[0, 1]_[6, 7]","[[0, 1], [6, 7]]",-0.07660733857692341
17,13,-2.95750322259898,0.002370997063655178,0.03806220290564699,18,247.0,627,88,88,"d_q_exc_[1, 2]_[7, 8]","[[1, 2], [7, 8]]",0.19069835806763408
18,13,-2.95750322259898,0.002370997063655178,0.03806220290564699,18,247.0,627,88,88,"d_q_exc_[0, 3]_[6, 9]","[[0, 3], [6, 9]]",-0.14959453468378317
19,14,-2.960611742569652,0.0031085199706719635,0.03495368293497503,18,273.0,693,88,88,"d_q_exc_[3, 4]_[9, 10]","[[3, 4], [9, 10]]",-0.07598291538924411
20,14,-2.960611742569652,0.0031085199706719635,0.03495368293497503,18,273.0,693,88,88,"d_q_exc_[2, 5]_[8, 11]","[[2, 5], [8, 11]]",-0.0751822529209838
21,15,-2.9639337902671636,0.003322047697511543,0.031631635237463485,18,299.0,759,88,88,"d_q_exc_[3, 4]_[6, 9]","[[3, 4], [6, 9]]",0.13429039241628582
22,15,-2.9639337902671636,0.003322047697511543,0.031631635237463485,18,299.0,759,88,88,"d_q_exc_[2, 5]_[7, 8]","[[2, 5], [7, 8]]",0.11811626027021759
23,16,-2.9655508166136295,0.0016170263464658774,0.030014608890997607,19,312.0,792,88,88,"d_q_exc_[4, 5]_[8, 9]","[[4, 5], [8, 9]]",-0.11021050188786687
24,17,-2.9687244525241177,0.0031736359104881373,0.02684097298050947,62,325.0,825,88,96,"d_q_exc_[2, 3]_[6, 7]","[[2, 3], [6, 7]]",-0.10700600337958646
25,18,-2.9715840142763974,0.002859561752279749,0.02398141122822972,22,351.0,891,106,118,"d_q_exc_[2, 3]_[7, 10]","[[2, 3], [7, 10]]",0.024009084263518568
26,18,-2.9715840142763974,0.002859561752279749,0.02398141122822972,22,351.0,891,106,118,"d_q_exc_[2, 3]_[6, 11]","[[2, 3], [6, 11]]",0.1796873402454094
27,19,-2.9762556688983084,0.004671654621910992,0.01930975660631873,22,377.0,957,106,118,"d_q_exc_[1, 4]_[8, 9]","[[1, 4], [8, 9]]",0.02365847685911963
28,19,-2.9762556688983084,0.004671654621910992,0.01930975660631873,22,377.0,957,106,118,"d_q_exc_[0, 5]_[8, 9]","[[0, 5], [8, 9]]",0.023699506104247786
29,20,-2.977530344209499,0.0012746753111905207,0.018035081295128208,21,403.0,1023,121,121,"d_q_exc_[0, 1]_[6, 11]","[[0, 1], [6, 11]]",-0.016559583894275313
30,20,-2.977530344209499,0.0012746753111905207,0.018035081295128208,21,403.0,1023,121,121,"d_q_exc_[0, 1]_[7, 10]","[[0, 1], [7, 10]]",-0.14668768051823083
31,21,-2.9788538452486995,0.0013235010392005364,0.01671158025592767,93,429.0,1089,132,132,"d_q_exc_[0, 5]_[10, 11]","[[0, 5], [10, 11]]",0.05066603264239732
32,21,-2.9788538452486995,0.0013235010392005364,0.01671158025592767,93,429.0,1089,132,132,"d_q_exc_[1, 4]_[10, 11]","[[1, 4], [10, 11]]",0.023605948587793732
33,22,-2.9805982467539893,0.001744401505289872,0.0149671787506378,21,455.0,1155,132,132,"d_q_exc_[3, 5]_[7, 9]","[[3, 5], [7, 9]]",0.010510445708115946
34,22,-2.9805982467539893,0.001744401505289872,0.0149671787506378,21,455.0,1155,132,132,"d_q_exc_[2, 4]_[6, 8]","[[2, 4], [6, 8]]",0.1348858867986985
35,23,-2.981867269186341,0.0012690224323517185,0.013698156318286081,112,481.0,1221,143,143,"d_q_exc_[1, 5]_[7, 11]","[[1, 5], [7, 11]]",0.06272254499568873
36,23,-2.981867269186341,0.0012690224323517185,0.013698156318286081,112,481.0,1221,143,143,"d_q_exc_[0, 4]_[6, 10]","[[0, 4], [6, 10]]",0.08991535397327206
37,24,-2.982576056094601,0.0007087869082598175,0.012989369410026264,87,507.0,1287,154,154,"d_q_exc_[0, 2]_[8, 10]","[[0, 2], [8, 10]]",0.21243164606223613
38,24,-2.982576056094601,0.0007087869082598175,0.012989369410026264,87,507.0,1287,154,154,"d_q_exc_[1, 3]_[9, 11]","[[1, 3], [9, 11]]",0.17377058729179276
39,25,-2.982973703212874,0.00039764711827317,0.012591722291753094,22,533.0,1353,154,154,"d_q_exc_[2, 5]_[9, 10]","[[2, 5], [9, 10]]",-0.031976589763635134
40,25,-2.982973703212874,0.00039764711827317,0.012591722291753094,22,533.0,1353,154,154,"d_q_exc_[3, 4]_[8, 11]","[[3, 4], [8, 11]]",0.06900009287546954
41,26,-2.9834979687825953,0.0005242655697212939,0.0120674567220318,98,559.0,1419,165,165,"d_q_exc_[1, 2]_[6, 9]","[[1, 2], [6, 9]]",0.2653653450126481
42,26,-2.9834979687825953,0.0005242655697212939,0.0120674567220318,98,559.0,1419,165,165,"d_q_exc_[0, 3]_[7, 8]","[[0, 3], [7, 8]]",0.05436902692740797
43,27,-2.983739833871688,0.00024186508909274096,0.011825591632939059,58,585.0,1485,165,171,"d_q_exc_[3, 5]_[9, 11]","[[3, 5], [9, 11]]",0.008862857470208298
44,27,-2.983739833871688,0.00024186508909274096,0.011825591632939059,58,585.0,1485,165,171,"d_q_exc_[2, 4]_[8, 10]","[[2, 4], [8, 10]]",0.0016394596515680092
45,28,-2.9841374825741935,0.0003976487025054709,0.011427942930433588,24,611.0,1551,176,181,"d_q_exc_[0, 2]_[6, 8]","[[0, 2], [6, 8]]",-0.07584687312131591
46,28,-2.9841374825741935,0.0003976487025054709,0.011427942930433588,24,611.0,1551,176,181,"d_q_exc_[1, 3]_[7, 9]","[[1, 3], [7, 9]]",0.0687913705082369
47,29,-2.9844856350780957,0.0003481525039021882,0.0110797904265314,23,637.0,1617,187,187,"d_q_exc_[0, 5]_[6, 7]","[[0, 5], [6, 7]]",0.056677422123134445
48,29,-2.9844856350780957,0.0003481525039021882,0.0110797904265314,23,637.0,1617,187,187,"d_q_exc_[1, 4]_[6, 7]","[[1, 4], [6, 7]]",-0.020412438224497592
49,30,-2.9848067497996293,0.00032111472153362186,0.010758675704997778,24,663.0,1683,187,187,"d_q_exc_[4, 5]_[6, 11]","[[4, 5], [6, 11]]",0.21138328635002493
50,30,-2.9848067497996293,0.00032111472153362186,0.010758675704997778,24,663.0,1683,187,187,"d_q_exc_[4, 5]_[7, 10]","[[4, 5], [7, 10]]",0.1185003895466536
51,31,-2.984969925300998,0.0001631755013686842,0.010595500203629094,23,669.0,1697,187,187,s_q_exc_4_8,"[[4], [8]]",0.05201811594977871
52,31,-2.984969925300998,0.0001631755013686842,0.010595500203629094,23,669.0,1697,187,187,s_q_exc_5_9,"[[5], [9]]",-0.021363537819394658
53,32,-2.9850418381085646,7.191280756657648e-05,0.010523587396062517,24,675.0,1711,187,187,s_q_exc_2_10,"[[2], [10]]",0.05425876237228311
54,32,-2.9850418381085646,7.191280756657648e-05,0.010523587396062517,24,675.0,1711,187,187,s_q_exc_3_11,"[[3], [11]]",-0.025515859752434148
55,33,-2.9853252535267822,0.00028341541821763627,0.01024017197784488,26,701.0,1777,187,196,"d_q_exc_[2, 7]_[8, 9]","[[2, 7], [8, 9]]",-0.11489991602597666
56,33,-2.9853252535267822,0.00028341541821763627,0.01024017197784488,26,701.0,1777,187,196,"d_q_exc_[3, 6]_[8, 9]","[[3, 6], [8, 9]]",-0.00933991814832689
57,34,-2.985732273165952,0.00040701963916989214,0.009833152338674989,87,727.0,1843,193,218,"d_q_exc_[2, 3]_[4, 9]","[[2, 3], [4, 9]]",0.027912062885288212
58,34,-2.985732273165952,0.00040701963916989214,0.009833152338674989,87,727.0,1843,193,218,"d_q_exc_[2, 3]_[5, 8]","[[2, 3], [5, 8]]",0.038831795091219694
59,35,-2.9858048668625328,7.259369658063619e-05,0.009760558642094352,84,733.0,1857,193,218,s_q_exc_1_9,"[[1], [9]]",-0.01686158123082806
60,35,-2.9858048668625328,7.259369658063619e-05,0.009760558642094352,84,733.0,1857,193,218,s_q_exc_0_8,"[[0], [8]]",-0.023005730494663458
61,36,-2.9858946541977716,8.978733523878901e-05,0.009670771306855563,26,739.0,1871,196,222,s_q_exc_2_6,"[[2], [6]]",-0.040574666703808715
62,36,-2.9858946541977716,8.978733523878901e-05,0.009670771306855563,26,739.0,1871,196,222,s_q_exc_3_7,"[[3], [7]]",0.08747076244877675
63,37,-2.9860717462094692,0.00017709201169768818,0.009493679295157875,87,765.0,1937,201,222,"d_q_exc_[0, 9]_[10, 11]","[[0, 9], [10, 11]]",0.044114777882618056
64,37,-2.9860717462094692,0.00017709201169768818,0.009493679295157875,87,765.0,1937,201,222,"d_q_exc_[1, 8]_[10, 11]","[[1, 8], [10, 11]]",-0.1360732707826503
65,38,-2.9863475567501103,0.0002758105406410749,0.0092178687545168,31,791.0,2003,223,228,"d_q_exc_[0, 1]_[2, 11]","[[0, 1], [2, 11]]",0.13005197735768786
66,38,-2.9863475567501103,0.0002758105406410749,0.0092178687545168,31,791.0,2003,223,228,"d_q_exc_[0, 1]_[3, 10]","[[0, 1], [3, 10]]",0.12030049253468697
67,39,-2.9864604109066413,0.00011285415653095043,0.00910501459798585,93,817.0,2069,234,235,"d_q_exc_[0, 7]_[8, 11]","[[0, 7], [8, 11]]",-0.05469371078547202
68,39,-2.9864604109066413,0.00011285415653095043,0.00910501459798585,93,817.0,2069,234,235,"d_q_exc_[1, 6]_[9, 10]","[[1, 6], [9, 10]]",-0.009363597372522894
69,40,-2.986604212088113,0.00014380118147183651,0.008961213416514013,32,843.0,2135,245,246,"d_q_exc_[0, 3]_[4, 11]","[[0, 3], [4, 11]]",-0.03620837810810175
70,40,-2.986604212088113,0.00014380118147183651,0.008961213416514013,32,843.0,2135,245,246,"d_q_exc_[1, 2]_[5, 10]","[[1, 2], [5, 10]]",-0.01809100236700766
71,41,-2.987826649941352,0.0012224378532388336,0.00773877556327518,42,869.0,2201,256,257,"d_q_exc_[0, 6]_[4, 10]","[[0, 6], [4, 10]]",-0.23722571282475463
72,41,-2.987826649941352,0.0012224378532388336,0.00773877556327518,42,869.0,2201,256,257,"d_q_exc_[1, 7]_[5, 11]","[[1, 7], [5, 11]]",-0.28043917006733826
73,42,-2.9895611645697167,0.001734514628364714,0.006004260934910466,93,882.0,2234,267,268,"d_q_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",-0.3574227004393847
74,43,-2.9895948318056984,3.3667235981749144e-05,0.005970593698928717,77,908.0,2300,278,279,"d_q_exc_[0, 7]_[9, 10]","[[0, 7], [9, 10]]",0.057949861323352045
75,43,-2.9895948318056984,3.3667235981749144e-05,0.005970593698928717,77,908.0,2300,278,279,"d_q_exc_[1, 6]_[8, 11]","[[1, 6], [8, 11]]",0.07122223586870334
76,44,-2.989707645431253,0.00011281362555459751,0.005857780073374119,131,934.0,2366,289,290,"d_q_exc_[0, 5]_[7, 10]","[[0, 5], [7, 10]]",-0.03977644081804648
77,44,-2.989707645431253,0.00011281362555459751,0.005857780073374119,131,934.0,2366,289,290,"d_q_exc_[1, 4]_[6, 11]","[[1, 4], [6, 11]]",0.04981819597110757
78,45,-2.990082848272542,0.00037520284128911285,0.005482577232085006,83,960.0,2432,289,290,"d_q_exc_[2, 11]_[4, 9]","[[2, 11], [4, 9]]",0.14704780913788093
79,45,-2.990082848272542,0.00037520284128911285,0.005482577232085006,83,960.0,2432,289,290,"d_q_exc_[3, 10]_[5, 8]","[[3, 10], [5, 8]]",0.2961342513105109
80,46,-2.9903270035563887,0.00024415528384658103,0.005238421948238425,93,986.0,2498,300,301,"d_q_exc_[1, 2]_[6, 9]","[[1, 2], [6, 9]]",-0.2717336042616823
81,46,-2.9903270035563887,0.00024415528384658103,0.005238421948238425,93,986.0,2498,300,301,"d_q_exc_[0, 3]_[7, 8]","[[0, 3], [7, 8]]",-0.109360887014968
