,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
0,1,-7.74425795795682,0.03342805800860038,0.0545852014984014,6,13.0,33,11,11,"d_q_exc_[2, 3]_[10, 11]","[[2, 3], [10, 11]]",-0.5173732494279782
1,2,-7.764039538653799,0.01978158069697944,0.034803620801421964,12,19.0,47,11,11,s_q_exc_4_10,"[[4], [10]]",-0.9653703044570875
2,2,-7.764039538653799,0.01978158069697944,0.034803620801421964,12,19.0,47,11,11,s_q_exc_5_11,"[[5], [11]]",0.9233358345385112
3,3,-7.793054039678716,0.02901450102491676,0.005789119776505203,14,32.0,80,22,22,"d_q_exc_[2, 3]_[4, 5]","[[2, 3], [4, 5]]",-0.6227362333280623
4,4,-7.797673489239971,0.004619449561254818,0.0011696702152503846,26,38.0,94,25,26,s_q_exc_2_4,"[[2], [4]]",-0.2610801720916611
5,4,-7.797673489239971,0.004619449561254818,0.0011696702152503846,26,38.0,94,25,26,s_q_exc_3_5,"[[3], [5]]",0.28642987602560266
6,5,-7.797731798939072,5.8309699101144474e-05,0.0011113605161492401,28,64.0,160,31,36,"d_q_exc_[1, 2]_[8, 9]","[[1, 2], [8, 9]]",-0.005429155796323711
7,5,-7.797731798939072,5.8309699101144474e-05,0.0011113605161492401,28,64.0,160,31,36,"d_q_exc_[0, 3]_[8, 9]","[[0, 3], [8, 9]]",0.005023852817546828
8,6,-7.797789286885548,5.7487946476086904e-05,0.0010538725696731532,53,90.0,226,37,46,"d_q_exc_[1, 2]_[6, 7]","[[1, 2], [6, 7]]",-0.005429283334574286
9,6,-7.797789286885548,5.7487946476086904e-05,0.0010538725696731532,53,90.0,226,37,46,"d_q_exc_[0, 3]_[6, 7]","[[0, 3], [6, 7]]",0.005023787863751683
10,7,-7.797819583357462,3.0296471914326162e-05,0.001023576097758827,29,103.0,259,37,46,"d_q_exc_[0, 1]_[4, 5]","[[0, 1], [4, 5]]",-0.0027736132791878576
11,8,-7.7978935967017495,7.401334428713824e-05,0.0009495627534716888,31,116.0,292,48,57,"d_q_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",-0.012410655314723188
12,9,-7.7979656532062585,7.205650450892165e-05,0.0008775062489627672,37,129.0,325,59,68,"d_q_exc_[2, 3]_[6, 7]","[[2, 3], [6, 7]]",-0.01241165688635161
13,10,-7.7986317752949095,0.0006661220886510222,0.000211384160311745,36,135.0,339,62,72,s_q_exc_2_10,"[[2], [10]]",0.12557119415945317
14,10,-7.7986317752949095,0.0006661220886510222,0.000211384160311745,36,135.0,339,62,72,s_q_exc_3_11,"[[3], [11]]",-0.0015319659793482918
15,11,-7.798678280989283,4.650569437369967e-05,0.00016487846593804534,62,161.0,405,68,82,"d_q_exc_[1, 2]_[4, 11]","[[1, 2], [4, 11]]",0.00467466798745186
16,11,-7.798678280989283,4.650569437369967e-05,0.00016487846593804534,62,161.0,405,68,82,"d_q_exc_[0, 3]_[5, 10]","[[0, 3], [5, 10]]",0.004064537852923602
