,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
0,1,-7.703886174107781,0.0426845728247498,0.0842289491524344,7,13.0,33,11,11,"d_q_exc_[2, 3]_[4, 5]","[[2, 3], [4, 5]]",-0.6741473599860591
1,2,-7.74699572799998,0.04310955389219906,0.041119395260235336,12,19.0,47,11,11,s_q_exc_4_10,"[[4], [10]]",-0.5518210571997314
2,2,-7.74699572799998,0.04310955389219906,0.041119395260235336,12,19.0,47,11,11,s_q_exc_5_11,"[[5], [11]]",0.5518802624160323
3,3,-7.781086689075401,0.03409096107542098,0.007028434184814358,15,32.0,80,19,21,"d_q_exc_[4, 5]_[10, 11]","[[4, 5], [10, 11]]",0.5781256028929048
4,4,-7.785711066722025,0.004624377646623934,0.0024040565381904244,18,58.0,146,30,37,"d_q_exc_[3, 4]_[5, 10]","[[3, 4], [5, 10]]",0.552140394516078
5,4,-7.785711066722025,0.004624377646623934,0.0024040565381904244,18,58.0,146,30,37,"d_q_exc_[2, 5]_[4, 11]","[[2, 5], [4, 11]]",0.5521879725552221
6,5,-7.7877169735735325,0.0020059068515072553,0.0003981496866831691,42,84.0,212,39,49,"d_q_exc_[2, 11]_[5, 4]","[[2, 11], [5, 4]]",-0.14916260555287492
7,5,-7.7877169735735325,0.0020059068515072553,0.0003981496866831691,42,84.0,212,39,49,"d_q_exc_[3, 10]_[4, 5]","[[3, 10], [4, 5]]",0.15095460190566518
8,6,-7.787766237065784,4.9263492251760965e-05,0.0003488861944314081,41,110.0,278,39,49,"d_q_exc_[0, 3]_[6, 7]","[[0, 3], [6, 7]]",0.0059917938905249685
9,6,-7.787766237065784,4.9263492251760965e-05,0.0003488861944314081,41,110.0,278,39,49,"d_q_exc_[1, 2]_[7, 6]","[[1, 2], [7, 6]]",-0.005628445554636496
10,7,-7.787814972498919,4.873543313443918e-05,0.00030015076129696894,41,136.0,344,45,53,"d_q_exc_[0, 3]_[8, 9]","[[0, 3], [8, 9]]",0.0059909043158978
11,7,-7.787814972498919,4.873543313443918e-05,0.00030015076129696894,41,136.0,344,45,53,"d_q_exc_[1, 2]_[9, 8]","[[1, 2], [9, 8]]",-0.005628424429626812
12,8,-7.787849182771236,3.4210272317203305e-05,0.00026594048897976563,42,162.0,410,51,63,"d_q_exc_[0, 3]_[10, 11]","[[0, 3], [10, 11]]",-0.00296068127620404
13,8,-7.787849182771236,3.4210272317203305e-05,0.00026594048897976563,42,162.0,410,51,63,"d_q_exc_[1, 2]_[11, 10]","[[1, 2], [11, 10]]",-0.007103167798859154
14,9,-7.787868931433492,1.974866225573635e-05,0.0002461918267240293,43,175.0,443,51,63,"d_q_exc_[0, 1]_[8, 9]","[[0, 1], [8, 9]]",-0.0019347991580144098
15,10,-7.787888557603074,1.96261695819544e-05,0.00022656565714207488,44,188.0,476,55,63,"d_q_exc_[0, 1]_[6, 7]","[[0, 1], [6, 7]]",-0.001935113218353206
16,11,-7.7879081278393825,1.9570236308830147e-05,0.00020699542083324474,53,214.0,542,66,66,"d_q_exc_[1, 4]_[8, 9]","[[1, 4], [8, 9]]",-0.00533718209461042
17,11,-7.7879081278393825,1.9570236308830147e-05,0.00020699542083324474,53,214.0,542,66,66,"d_q_exc_[0, 5]_[9, 8]","[[0, 5], [9, 8]]",-0.003284823778073596
18,12,-7.787927430153993,1.930231461066967e-05,0.00018769310622257507,53,240.0,608,77,77,"d_q_exc_[1, 4]_[6, 7]","[[1, 4], [6, 7]]",-0.005336487493252404
19,12,-7.787927430153993,1.930231461066967e-05,0.00018769310622257507,53,240.0,608,77,77,"d_q_exc_[0, 5]_[7, 6]","[[0, 5], [7, 6]]",-0.0032852488382719893
20,13,-7.787961349764644,3.391961065091209e-05,0.00015377349557166298,48,266.0,674,88,88,"d_q_exc_[1, 5]_[3, 11]","[[1, 5], [3, 11]]",0.007507868400672471
21,13,-7.787961349764644,3.391961065091209e-05,0.00015377349557166298,48,266.0,674,88,88,"d_q_exc_[0, 4]_[2, 10]","[[0, 4], [2, 10]]",-0.005733125070148411
22,14,-7.787983284040393,2.1934275748591858e-05,0.00013183921982307112,51,279.0,707,88,88,"d_q_exc_[2, 3]_[6, 7]","[[2, 3], [6, 7]]",-0.00753200754789564
23,15,-7.788004659974813,2.137593442075314e-05,0.00011046328540231798,52,292.0,740,88,91,"d_q_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",-0.0075322113805821565
24,16,-7.788019689902774,1.5029927960874545e-05,9.543335744144343e-05,50,305.0,773,99,99,"d_q_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",-0.0018798750345608258
25,17,-7.788035649078565,1.5959175790669633e-05,7.94741816507738e-05,49,311.0,787,102,103,s_q_exc_0_10,"[[0], [10]]",0.0021362256491896134
26,17,-7.788035649078565,1.5959175790669633e-05,7.94741816507738e-05,49,311.0,787,102,103,s_q_exc_1_11,"[[1], [11]]",-0.003842222894477099
27,18,-7.7880454941711905,9.845092625582197e-06,6.96290890251916e-05,55,337.0,853,113,114,"d_q_exc_[1, 4]_[10, 11]","[[1, 4], [10, 11]]",-0.004636209511877437
28,18,-7.7880454941711905,9.845092625582197e-06,6.96290890251916e-05,55,337.0,853,113,114,"d_q_exc_[0, 5]_[11, 10]","[[0, 5], [11, 10]]",0.008038267722930412
29,19,-7.788062261936532,1.6767765341541008e-05,5.2861323683650596e-05,57,343.0,867,116,118,s_q_exc_1_3,"[[1], [3]]",-0.006990553985773138
30,19,-7.788062261936532,1.6767765341541008e-05,5.2861323683650596e-05,57,343.0,867,116,118,s_q_exc_0_2,"[[0], [2]]",-0.012269023454371548
31,20,-7.788074874166314,1.2612229782327233e-05,4.024909390132336e-05,63,369.0,933,127,129,"d_q_exc_[0, 3]_[5, 10]","[[0, 3], [5, 10]]",0.0031855853398875702
32,20,-7.788074874166314,1.2612229782327233e-05,4.024909390132336e-05,63,369.0,933,127,129,"d_q_exc_[1, 2]_[4, 11]","[[1, 2], [4, 11]]",0.004858074042299488
33,21,-7.788087324062318,1.2449896003907668e-05,2.7799197897415695e-05,64,395.0,999,138,140,"d_q_exc_[0, 11]_[9, 8]","[[0, 11], [9, 8]]",0.01110859087086818
34,21,-7.788087324062318,1.2449896003907668e-05,2.7799197897415695e-05,64,395.0,999,138,140,"d_q_exc_[1, 10]_[8, 9]","[[1, 10], [8, 9]]",0.0014390198047431572
35,22,-7.788099796913964,1.2472851645739524e-05,1.532634625167617e-05,123,421.0,1065,149,151,"d_q_exc_[0, 11]_[7, 6]","[[0, 11], [7, 6]]",0.011109224281055539
36,22,-7.788099796913964,1.2472851645739524e-05,1.532634625167617e-05,123,421.0,1065,149,151,"d_q_exc_[1, 10]_[6, 7]","[[1, 10], [6, 7]]",0.0014400621309754677
37,23,-7.788106928608405,7.131694441220304e-06,8.194651810455866e-06,97,434.0,1098,160,162,"d_q_exc_[0, 1]_[4, 5]","[[0, 1], [4, 5]]",-0.0023708897980180056
