,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
0,1,-7.74425795795682,0.03342805800860038,0.05458520149836765,5,13.0,33,11,11,"d_q_exc_[2, 3]_[10, 11]","[[2, 3], [10, 11]]",-0.17059217961259168
1,2,-7.762722542129702,0.018464584172882326,0.03612061732548533,5,26.0,66,22,22,"d_q_exc_[2, 3]_[5, 10]","[[2, 3], [5, 10]]",0.22987381527501355
2,3,-7.775440896154054,0.012718354024351619,0.023402263301133708,7,39.0,99,33,33,"d_q_exc_[2, 3]_[4, 11]","[[2, 3], [4, 11]]",-0.2585478201680976
3,4,-7.7930540396787125,0.017613143524658703,0.005789119776475005,9,52.0,132,44,44,"d_q_exc_[2, 3]_[4, 5]","[[2, 3], [4, 5]]",-0.26551617171447406
4,5,-7.7931129023856025,5.886270689003936e-05,0.005730257069584965,8,65.0,165,44,44,"d_q_exc_[0, 1]_[4, 5]","[[0, 1], [4, 5]]",6.635701075813936e-05
5,6,-7.79451762823115,0.0014047258455471834,0.004325531224037782,14,68.0,172,44,44,s_q_exc_3_5,"[[3], [5]]",0.2864086029547522
6,7,-7.79770361072827,0.003185982497120321,0.001139548726917461,53,71.0,179,47,48,s_q_exc_2_4,"[[2], [4]]",-0.2611076103962542
7,8,-7.797720989971827,1.7379243557158475e-05,0.0011221694833603024,15,84.0,212,47,48,"d_q_exc_[0, 1]_[8, 9]","[[0, 1], [8, 9]]",-0.001930409913422315
8,9,-7.79773826236781,1.7272395982814714e-05,0.0011048970873774877,67,97.0,245,47,48,"d_q_exc_[0, 1]_[6, 7]","[[0, 1], [6, 7]]",-0.0019305740880418399
9,10,-7.7977761768354465,3.791446763656836e-05,0.0010669826197409193,19,110.0,278,53,58,"d_q_exc_[1, 2]_[8, 9]","[[1, 2], [8, 9]]",-0.005508312745439465
10,11,-7.797813625812793,3.744897734669905e-05,0.0010295336423942203,20,123.0,311,59,68,"d_q_exc_[1, 2]_[6, 7]","[[1, 2], [6, 7]]",-0.0055083108010948656
11,12,-7.797840101996876,2.647618408246899e-05,0.0010030574583117513,20,136.0,344,65,78,"d_q_exc_[1, 2]_[4, 11]","[[1, 2], [4, 11]]",0.008465845282026766
12,13,-7.7978628969892245,2.2794992348806886e-05,0.0009802624659629444,22,149.0,377,65,78,"d_q_exc_[0, 3]_[6, 7]","[[0, 3], [6, 7]]",0.0050786287996518135
13,14,-7.79788539502275,2.249803352505353e-05,0.0009577644324378909,24,162.0,410,65,78,"d_q_exc_[0, 3]_[8, 9]","[[0, 3], [8, 9]]",0.005078460925489915
14,15,-7.797893488322464,8.093299714850843e-06,0.00094967113272304,23,175.0,443,66,78,"d_q_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",-0.0022226601233027465
15,16,-7.797967232287373,7.374396490877899e-05,0.000875927167814261,29,188.0,476,76,89,"d_q_exc_[2, 3]_[6, 7]","[[2, 3], [6, 7]]",-0.012369037779269773
16,17,-7.798039026370292,7.179408291868583e-05,0.0008041330848955752,32,201.0,509,87,100,"d_q_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",-0.012369986159981413
17,18,-7.7987025648662796,0.0006635384959876589,0.00014059458890791632,77,204.0,516,90,104,s_q_exc_2_10,"[[2], [10]]",0.12557503553120006
18,19,-7.798725632665282,2.306779900251854e-05,0.00011752678990539778,80,217.0,549,90,104,"d_q_exc_[0, 3]_[5, 10]","[[0, 3], [5, 10]]",0.0035277033635458866
19,20,-7.7987374183961045,1.1785730822388985e-05,0.00010574105908300879,57,230.0,582,90,104,"d_q_exc_[0, 3]_[10, 11]","[[0, 3], [10, 11]]",0.002759407005133281
20,21,-7.798747059970563,9.641574458818525e-06,9.609948462419027e-05,74,243.0,615,96,114,"d_q_exc_[1, 2]_[10, 11]","[[1, 2], [10, 11]]",-0.000291237628658896
21,22,-7.798755653098924,8.593128360878666e-06,8.75063562633116e-05,46,256.0,648,99,114,"d_q_exc_[0, 3]_[4, 11]","[[0, 3], [4, 11]]",0.003406266547436388
22,23,-7.798762855704544,7.202605619482938e-06,8.030375064382866e-05,68,259.0,655,102,114,s_q_exc_0_10,"[[0], [10]]",0.0014898284057601365
23,24,-7.7987715948514245,8.73914688082067e-06,7.1564603763008e-05,34,272.0,688,102,124,"d_q_exc_[1, 2]_[5, 10]","[[1, 2], [5, 10]]",-0.0024496768361424257
24,25,-7.798776998502344,5.403650919610925e-06,6.616095284339707e-05,84,275.0,695,102,124,s_q_exc_1_11,"[[1], [11]]",-0.00034186414607229016
25,26,-7.7987919925509495,1.4994048605387889e-05,5.116690423800918e-05,59,288.0,728,102,124,"d_q_exc_[1, 4]_[6, 7]","[[1, 4], [6, 7]]",-0.006692499140379645
26,27,-7.798806785509727,1.479295877793163e-05,3.637394546007755e-05,84,301.0,761,104,124,"d_q_exc_[1, 4]_[8, 9]","[[1, 4], [8, 9]]",-0.006692659696975372
27,28,-7.7988074730028405,6.874931131051198e-07,3.568645234697243e-05,61,314.0,794,113,131,"d_q_exc_[0, 1]_[4, 11]","[[0, 1], [4, 11]]",-0.0006087657986704047
28,29,-7.798809277673847,1.8046710064112403e-06,3.388178134056119e-05,36,327.0,827,124,134,"d_q_exc_[0, 2]_[4, 10]","[[0, 2], [4, 10]]",-0.0008604815816712262
29,30,-7.798810803476442,1.5258025953812648e-06,3.2355978745179925e-05,82,340.0,860,124,142,"d_q_exc_[1, 3]_[5, 11]","[[1, 3], [5, 11]]",-0.009222279689866317
30,31,-7.798811292660587,4.891841447474121e-07,3.186679460043251e-05,37,353.0,893,135,152,"d_q_exc_[0, 1]_[5, 10]","[[0, 1], [5, 10]]",0.0007949471178995568
31,32,-7.798812430303428,1.1376428412646078e-06,3.0729151759167905e-05,38,356.0,900,135,156,s_q_exc_1_5,"[[1], [5]]",-7.309360583070696e-05
