,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
0,1,-2.4124389726653805,0.04401768898259073,0.43475316114702345,7,13.0,33,11,11,"d_q_exc_[4, 5]_[6, 7]","[[4, 5], [6, 7]]",-1.2700512062992335
1,2,-2.507982434880845,0.09554346221546428,0.33920969893155917,8,39.0,99,17,21,"d_q_exc_[3, 4]_[7, 8]","[[3, 4], [7, 8]]",-1.0983234594913918
2,2,-2.507982434880845,0.09554346221546428,0.33920969893155917,8,39.0,99,17,21,"d_q_exc_[2, 5]_[6, 9]","[[2, 5], [6, 9]]",-1.0696293286373628
3,3,-2.6731655374044188,0.16518310252357393,0.17402659640798523,12,65.0,165,22,27,"d_q_exc_[0, 7]_[4, 11]","[[0, 7], [4, 11]]",0.49941280416019784
4,3,-2.6731655374044188,0.16518310252357393,0.17402659640798523,12,65.0,165,22,27,"d_q_exc_[1, 6]_[5, 10]","[[1, 6], [5, 10]]",2.9323293063030973
5,4,-2.7178207343779306,0.044655196973511835,0.1293713994344734,11,78.0,198,22,27,"d_q_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",-3.356213989976406
6,5,-2.747881616359181,0.030060881981250454,0.09931051745322295,12,91.0,231,33,38,"d_q_exc_[4, 5]_[6, 7]","[[4, 5], [6, 7]]",1.3082885214756066
7,6,-2.7853223877257345,0.03744077136655344,0.06186974608666951,14,117.0,297,39,48,"d_q_exc_[0, 5]_[6, 11]","[[0, 5], [6, 11]]",0.26397343865942496
8,6,-2.7853223877257345,0.03744077136655344,0.06186974608666951,14,117.0,297,39,48,"d_q_exc_[1, 4]_[7, 10]","[[1, 4], [7, 10]]",0.18853277687002873
9,7,-2.8073507198643615,0.022028332138626983,0.039841413948042526,21,143.0,363,44,54,"d_q_exc_[2, 7]_[4, 9]","[[2, 7], [4, 9]]",-0.11257801902594397
10,7,-2.8073507198643615,0.022028332138626983,0.039841413948042526,21,143.0,363,44,54,"d_q_exc_[3, 6]_[5, 8]","[[3, 6], [5, 8]]",-0.5652451465018088
11,8,-2.82107876707772,0.013728047213358519,0.026113366734684007,21,169.0,429,44,54,"d_q_exc_[1, 8]_[3, 10]","[[1, 8], [3, 10]]",2.3888333857169166
12,8,-2.82107876707772,0.013728047213358519,0.026113366734684007,21,169.0,429,44,54,"d_q_exc_[0, 9]_[2, 11]","[[0, 9], [2, 11]]",-0.14031099296716176
13,9,-2.8248615843344567,0.0037828172567366813,0.022330549477947326,92,182.0,462,44,54,"d_q_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",-0.6009424071767271
14,10,-2.826166255404819,0.00130467107036214,0.021025878407585186,39,188.0,476,47,58,s_q_exc_4_8,"[[4], [8]]",0.07243880568309978
15,10,-2.826166255404819,0.00130467107036214,0.021025878407585186,39,188.0,476,47,58,s_q_exc_5_9,"[[5], [9]]",0.015812319769077487
16,11,-2.827261971031945,0.0010957156271262924,0.019930162780458893,38,194.0,490,47,58,s_q_exc_2_10,"[[2], [10]]",-0.14288647063150403
17,11,-2.827261971031945,0.0010957156271262924,0.019930162780458893,38,194.0,490,47,58,s_q_exc_3_11,"[[3], [11]]",-0.053685150239796295
18,12,-2.8309805080957053,0.003718537063760241,0.016211625716698652,50,220.0,556,55,64,"d_q_exc_[0, 7]_[4, 11]","[[0, 7], [4, 11]]",-0.6197447683420443
19,12,-2.8309805080957053,0.003718537063760241,0.016211625716698652,50,220.0,556,55,64,"d_q_exc_[1, 6]_[5, 10]","[[1, 6], [5, 10]]",-0.19753628159582232
20,13,-2.831244482050791,0.00026397395508581667,0.015947651761612835,51,226.0,570,58,64,s_q_exc_1_9,"[[1], [9]]",0.14657253223918962
21,13,-2.831244482050791,0.00026397395508581667,0.015947651761612835,51,226.0,570,58,64,s_q_exc_0_8,"[[0], [8]]",-0.004918861104756515
22,14,-2.8313040774724336,5.959542164246656e-05,0.01588805633997037,104,239.0,603,69,70,"d_q_exc_[0, 1]_[8, 9]","[[0, 1], [8, 9]]",0.3390135696606144
23,15,-2.8314613844114556,0.00015730693902193948,0.01573074940094843,50,252.0,636,69,70,"d_q_exc_[2, 3]_[10, 11]","[[2, 3], [10, 11]]",-0.22411331673749033
24,16,-2.831825957070141,0.0003645726586856135,0.015366176742262816,52,278.0,702,80,81,"d_q_exc_[0, 3]_[9, 10]","[[0, 3], [9, 10]]",0.13831888112019652
25,16,-2.831825957070141,0.0003645726586856135,0.015366176742262816,52,278.0,702,80,81,"d_q_exc_[1, 2]_[8, 11]","[[1, 2], [8, 11]]",0.19265421860775978
26,17,-2.8320772884311762,0.0002513313610350565,0.01511484538122776,55,304.0,768,91,92,"d_q_exc_[0, 5]_[7, 10]","[[0, 5], [7, 10]]",0.06852743918238802
27,17,-2.8320772884311762,0.0002513313610350565,0.01511484538122776,55,304.0,768,91,92,"d_q_exc_[1, 4]_[6, 11]","[[1, 4], [6, 11]]",0.14444039150024568
28,18,-2.832375067216986,0.0002977787858098324,0.014817066595417927,57,330.0,834,102,103,"d_q_exc_[1, 5]_[7, 11]","[[1, 5], [7, 11]]",-0.059825373414428756
29,18,-2.832375067216986,0.0002977787858098324,0.014817066595417927,57,330.0,834,102,103,"d_q_exc_[0, 4]_[6, 10]","[[0, 4], [6, 10]]",-0.03208137018804906
30,19,-2.8325664836313074,0.0001914164143212993,0.014625650181096628,56,356.0,900,113,114,"d_q_exc_[1, 3]_[9, 11]","[[1, 3], [9, 11]]",0.15096293263414676
31,19,-2.8325664836313074,0.0001914164143212993,0.014625650181096628,56,356.0,900,113,114,"d_q_exc_[0, 2]_[8, 10]","[[0, 2], [8, 10]]",0.427207626872657
