,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
0,1,-2.0525278256972643,0.08192557997869443,0.7484310739494688,7,13.0,33,11,11,"d_q_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",2.2803282938047094
1,2,-2.1308041049179245,0.07827627922066016,0.6701547947288087,9,26.0,66,11,11,"d_q_exc_[4, 5]_[6, 7]","[[4, 5], [6, 7]]",-0.7153812977131412
2,3,-2.363411620683545,0.23260751576562066,0.437547278963188,12,52.0,132,16,17,"d_q_exc_[0, 7]_[4, 11]","[[0, 7], [4, 11]]",0.5010338045750596
3,3,-2.363411620683545,0.23260751576562066,0.437547278963188,12,52.0,132,16,17,"d_q_exc_[1, 6]_[5, 10]","[[1, 6], [5, 10]]",0.3326574824516655
4,4,-2.518647727779407,0.15523610709586189,0.2823111718673261,14,78.0,198,22,27,"d_q_exc_[2, 5]_[6, 9]","[[2, 5], [6, 9]]",-0.9889074439838514
5,4,-2.518647727779407,0.15523610709586189,0.2823111718673261,14,78.0,198,22,27,"d_q_exc_[3, 4]_[7, 8]","[[3, 4], [7, 8]]",-1.0446304402322135
6,5,-2.629171648932947,0.11052392115353982,0.1717872507137863,17,91.0,231,33,33,"d_q_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",-0.5633046883476482
7,6,-2.701348418956364,0.07217677002341727,0.09961048069036904,17,104.0,264,33,38,"d_q_exc_[4, 5]_[6, 7]","[[4, 5], [6, 7]]",-0.34871511020082663
8,7,-2.742938184531557,0.04158976557519267,0.05802071511517637,17,130.0,330,39,48,"d_q_exc_[1, 4]_[7, 10]","[[1, 4], [7, 10]]",-0.7592787363150196
9,7,-2.742938184531557,0.04158976557519267,0.05802071511517637,17,130.0,330,39,48,"d_q_exc_[0, 5]_[6, 11]","[[0, 5], [6, 11]]",-0.9174333385301415
10,8,-2.7871064545079647,0.04416826997640788,0.013852445138768488,31,156.0,396,44,54,"d_q_exc_[2, 7]_[4, 9]","[[2, 7], [4, 9]]",0.8359432116980514
11,8,-2.7871064545079647,0.04416826997640788,0.013852445138768488,31,156.0,396,44,54,"d_q_exc_[3, 6]_[5, 8]","[[3, 6], [5, 8]]",2.1642398424492866
12,9,-2.7890265485357086,0.001920094027743957,0.01193235111102453,32,169.0,429,55,55,"d_q_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",-1.7400572270488135
13,10,-2.794817204727,0.005790656191291266,0.006141694919733265,50,195.0,495,55,60,"d_q_exc_[0, 7]_[4, 11]","[[0, 7], [4, 11]]",0.7736276475616083
14,10,-2.794817204727,0.005790656191291266,0.006141694919733265,50,195.0,495,55,60,"d_q_exc_[1, 6]_[5, 10]","[[1, 6], [5, 10]]",-0.06430663024961533
15,11,-2.797358115381391,0.0025409106543912152,0.0036007842653420497,47,208.0,528,60,71,"d_q_exc_[4, 5]_[6, 7]","[[4, 5], [6, 7]]",1.007362869652522
16,12,-2.7974583164539517,0.00010020107256059063,0.003500583192781459,54,214.0,542,63,75,s_q_exc_4_8,"[[4], [8]]",-0.6343660043467781
17,12,-2.7974583164539517,0.00010020107256059063,0.003500583192781459,54,214.0,542,63,75,s_q_exc_5_9,"[[5], [9]]",0.1424347917352174
18,13,-2.797630439876248,0.00017212342229644406,0.003328459770485015,55,220.0,556,63,75,s_q_exc_2_10,"[[2], [10]]",-0.4100323502809078
19,13,-2.797630439876248,0.00017212342229644406,0.003328459770485015,55,220.0,556,63,75,s_q_exc_3_11,"[[3], [11]]",0.8440072666398555
20,14,-2.798793895860201,0.0011634559839528436,0.0021650037865321714,80,246.0,622,68,81,"d_q_exc_[1, 6]_[5, 10]","[[1, 6], [5, 10]]",1.1009079932660721
21,14,-2.798793895860201,0.0011634559839528436,0.0021650037865321714,80,246.0,622,68,81,"d_q_exc_[0, 7]_[4, 11]","[[0, 7], [4, 11]]",-0.6000556163454825
22,15,-2.8003497879386776,0.0015558920784766173,0.0006091117080555541,153,272.0,688,74,91,"d_q_exc_[2, 5]_[6, 9]","[[2, 5], [6, 9]]",-0.47835802523436843
23,15,-2.8003497879386776,0.0015558920784766173,0.0006091117080555541,153,272.0,688,74,91,"d_q_exc_[3, 4]_[7, 8]","[[3, 4], [7, 8]]",-0.9744759579675324
24,16,-2.800377455015953,2.7667077275417284e-05,0.0005814446307801369,101,278.0,702,74,91,s_q_exc_2_10,"[[2], [10]]",0.8089366054610938
25,16,-2.800377455015953,2.7667077275417284e-05,0.0005814446307801369,101,278.0,702,74,91,s_q_exc_3_11,"[[3], [11]]",-1.0043848319303026
26,17,-2.800395483835101,1.8028819147808406e-05,0.0005634158116323285,122,284.0,716,77,95,s_q_exc_4_8,"[[4], [8]]",1.032834635297008
27,17,-2.800395483835101,1.8028819147808406e-05,0.0005634158116323285,122,284.0,716,77,95,s_q_exc_5_9,"[[5], [9]]",-0.2948899546192204
28,18,-2.800396361266384,8.774312831860698e-07,0.0005625383803491424,105,290.0,730,77,95,s_q_exc_2_6,"[[2], [6]]",-0.04114628975971835
29,18,-2.800396361266384,8.774312831860698e-07,0.0005625383803491424,105,290.0,730,77,95,s_q_exc_3_7,"[[3], [7]]",-0.3917597140202115
30,19,-2.800397082917487,7.216511028751427e-07,0.0005618167292462672,487,316.0,796,83,105,"d_q_exc_[0, 5]_[6, 11]","[[0, 5], [6, 11]]",0.3041652052650449
31,19,-2.800397082917487,7.216511028751427e-07,0.0005618167292462672,487,316.0,796,83,105,"d_q_exc_[1, 4]_[7, 10]","[[1, 4], [7, 10]]",0.295710995041402
32,20,-2.800398497702206,1.4147847191559038e-06,0.0005604019445271113,549,322.0,810,83,105,s_q_exc_0_8,"[[0], [8]]",0.019557135011427407
33,20,-2.800398497702206,1.4147847191559038e-06,0.0005604019445271113,549,322.0,810,83,105,s_q_exc_1_9,"[[1], [9]]",-0.6504865900650642
34,21,-2.8003990053980896,5.076958835559253e-07,0.0005598942486435554,215,348.0,876,89,115,"d_q_exc_[0, 5]_[10, 11]","[[0, 5], [10, 11]]",0.11864126395729885
35,21,-2.8003990053980896,5.076958835559253e-07,0.0005598942486435554,215,348.0,876,89,115,"d_q_exc_[1, 4]_[10, 11]","[[1, 4], [10, 11]]",-0.781245262545294
36,22,-2.80040195487262,2.9494745303892955e-06,0.0005569447741131661,180,354.0,890,89,115,s_q_exc_6_10,"[[6], [10]]",0.42687738340566045
37,22,-2.80040195487262,2.9494745303892955e-06,0.0005569447741131661,180,354.0,890,89,115,s_q_exc_7_11,"[[7], [11]]",-0.4371423479266928
38,23,-2.8004212420852577,1.9287212637664197e-05,0.0005376575614755019,248,380.0,956,91,115,"d_q_exc_[0, 1]_[6, 11]","[[0, 1], [6, 11]]",-0.019484800467823776
