,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
0,1,-7.8274923544070125,0.02555339748869212,0.01432550496980678,6,13.0,33,11,11,"d_q_exc_[2, 3]_[10, 11]","[[2, 3], [10, 11]]",-0.17637774263236958
1,2,-7.8371799215998745,0.009687567192862012,0.004637937776944767,8,39.0,99,28,32,"d_q_exc_[2, 3]_[4, 11]","[[2, 3], [4, 11]]",-0.12678383821627467
2,2,-7.8371799215998745,0.009687567192862012,0.004637937776944767,8,39.0,99,28,32,"d_q_exc_[3, 2]_[5, 10]","[[3, 2], [5, 10]]",0.12560270033817864
3,3,-7.83970249108396,0.0025225694840855795,0.0021153682928591877,8,52.0,132,39,43,"d_q_exc_[2, 3]_[4, 5]","[[2, 3], [4, 5]]",-0.08766583323362216
4,4,-7.8409068294075555,0.0012043383235953442,0.0009110299692638435,71,58.0,146,42,47,s_q_exc_2_4,"[[2], [4]]",-0.09210663125664405
5,4,-7.8409068294075555,0.0012043383235953442,0.0009110299692638435,71,58.0,146,42,47,s_q_exc_3_5,"[[3], [5]]",0.09522671905215568
6,5,-7.841170022762399,0.00026319335484359385,0.0006478366144202496,15,71.0,179,53,58,"d_q_exc_[2, 3]_[6, 7]","[[2, 3], [6, 7]]",-0.020353725330069142
7,6,-7.8414251959222785,0.00025517315987944045,0.0003926634545408092,16,84.0,212,64,69,"d_q_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",-0.02035786600618703
8,7,-7.841540566546703,0.00011537062442457113,0.00027729283011623806,17,90.0,226,67,73,s_q_exc_2_10,"[[2], [10]]",0.023426468506745412
9,7,-7.841540566546703,0.00011537062442457113,0.00027729283011623806,17,90.0,226,67,73,s_q_exc_3_11,"[[3], [11]]",-0.0029631078633152136
10,8,-7.841607160519033,6.659397233033104e-05,0.00021069885778590702,16,103.0,259,67,73,"d_q_exc_[0, 1]_[4, 5]","[[0, 1], [4, 5]]",-0.0037229930162707985
11,9,-7.841653643835078,4.6483316044287903e-05,0.00016421554174161912,21,129.0,325,73,83,"d_q_exc_[0, 3]_[8, 9]","[[0, 3], [8, 9]]",0.003570865388654689
12,9,-7.841653643835078,4.6483316044287903e-05,0.00016421554174161912,21,129.0,325,73,83,"d_q_exc_[1, 2]_[9, 8]","[[1, 2], [9, 8]]",-0.004002002681974704
13,10,-7.841699468824989,4.582498991112516e-05,0.00011839055183049396,79,155.0,391,79,93,"d_q_exc_[0, 3]_[6, 7]","[[0, 3], [6, 7]]",0.0035708250183058986
14,10,-7.841699468824989,4.582498991112516e-05,0.00011839055183049396,79,155.0,391,79,93,"d_q_exc_[1, 2]_[7, 6]","[[1, 2], [7, 6]]",-0.004002380213615088
15,11,-7.841718176770917,1.8707945928397862e-05,9.96826059020961e-05,68,168.0,424,79,93,"d_q_exc_[0, 1]_[6, 7]","[[0, 1], [6, 7]]",-0.0019414105903757053
16,12,-7.84173675978387,1.8583012952433364e-05,8.109959294966274e-05,26,181.0,457,79,93,"d_q_exc_[0, 1]_[8, 9]","[[0, 1], [8, 9]]",-0.0019412687766158614
17,13,-7.841748365090208,1.1605306338147159e-05,6.949428661151558e-05,97,194.0,490,79,93,"d_q_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",-0.0016974207936351533
18,14,-7.841771529828319,2.3164738110814653e-05,4.632954850070092e-05,26,220.0,556,85,103,"d_q_exc_[1, 2]_[4, 11]","[[1, 2], [4, 11]]",0.0036963477044882017
19,14,-7.841771529828319,2.3164738110814653e-05,4.632954850070092e-05,26,220.0,556,85,103,"d_q_exc_[0, 3]_[5, 10]","[[0, 3], [5, 10]]",0.0033010138173209533
20,15,-7.841786915300891,1.5385472572404524e-05,3.09440759282964e-05,28,246.0,622,91,113,"d_q_exc_[0, 3]_[4, 11]","[[0, 3], [4, 11]]",-0.0032762670745577625
21,15,-7.841786915300891,1.5385472572404524e-05,3.09440759282964e-05,28,246.0,622,91,113,"d_q_exc_[1, 2]_[5, 10]","[[1, 2], [5, 10]]",-0.0034102637865716665
22,16,-7.841791325747989,4.410447098202042e-06,2.6533628830094358e-05,119,272.0,688,99,113,"d_q_exc_[0, 11]_[7, 6]","[[0, 11], [7, 6]]",0.004588507623839224
23,16,-7.841791325747989,4.410447098202042e-06,2.6533628830094358e-05,119,272.0,688,99,113,"d_q_exc_[1, 10]_[6, 7]","[[1, 10], [6, 7]]",0.00010644036659733802
24,17,-7.841795688610476,4.362862486395613e-06,2.2170766343698745e-05,92,298.0,754,110,113,"d_q_exc_[0, 11]_[9, 8]","[[0, 11], [9, 8]]",0.004588788293406939
25,17,-7.841795688610476,4.362862486395613e-06,2.2170766343698745e-05,92,298.0,754,110,113,"d_q_exc_[1, 10]_[8, 9]","[[1, 10], [8, 9]]",0.00010645617201896266
26,18,-7.841801197347288,5.508736812487314e-06,1.666202953121143e-05,90,324.0,820,121,121,"d_q_exc_[1, 4]_[8, 9]","[[1, 4], [8, 9]]",-0.009316322909667434
27,18,-7.841801197347288,5.508736812487314e-06,1.666202953121143e-05,90,324.0,820,121,121,"d_q_exc_[0, 5]_[9, 8]","[[0, 5], [9, 8]]",-0.0033074268676317204
28,19,-7.841806633719354,5.4363720662919945e-06,1.1225657464919436e-05,95,350.0,886,132,132,"d_q_exc_[1, 4]_[6, 7]","[[1, 4], [6, 7]]",-0.009316701643927866
29,19,-7.841806633719354,5.4363720662919945e-06,1.1225657464919436e-05,95,350.0,886,132,132,"d_q_exc_[0, 5]_[7, 6]","[[0, 5], [7, 6]]",-0.0033078389612120583
30,20,-7.8418100436257285,3.409906374152172e-06,7.815751090767264e-06,110,376.0,952,143,143,"d_q_exc_[1, 2]_[10, 11]","[[1, 2], [10, 11]]",0.0012513906312302016
31,20,-7.8418100436257285,3.409906374152172e-06,7.815751090767264e-06,110,376.0,952,143,143,"d_q_exc_[0, 3]_[11, 10]","[[0, 3], [11, 10]]",-0.0009515220978361553
32,21,-7.8418133094334115,3.2658076829505944e-06,4.54994340781667e-06,169,402.0,1018,154,154,"d_q_exc_[1, 10]_[5, 4]","[[1, 10], [5, 4]]",-0.002852141451649402
33,21,-7.8418133094334115,3.2658076829505944e-06,4.54994340781667e-06,169,402.0,1018,154,154,"d_q_exc_[0, 11]_[4, 5]","[[0, 11], [4, 5]]",0.0032348321712983167
34,22,-7.841815683285312,2.373851900827617e-06,2.176091506989053e-06,91,408.0,1032,157,158,s_q_exc_1_11,"[[1], [11]]",-0.0020156801985883495
35,22,-7.841815683285312,2.373851900827617e-06,2.176091506989053e-06,91,408.0,1032,157,158,s_q_exc_0_10,"[[0], [10]]",0.0014046876588840317
36,23,-7.84181687193816,1.188652847261551e-06,9.87438659727502e-07,106,421.0,1065,168,169,"d_q_exc_[0, 1]_[2, 3]","[[0, 1], [2, 3]]",-0.0012734632150890497
37,24,-7.8418171919696285,3.200314688811545e-07,6.674071908463475e-07,37,447.0,1131,179,180,"d_q_exc_[1, 4]_[2, 5]","[[1, 4], [2, 5]]",0.0015288779456199282
38,24,-7.8418171919696285,3.200314688811545e-07,6.674071908463475e-07,37,447.0,1131,179,180,"d_q_exc_[0, 5]_[3, 4]","[[0, 5], [3, 4]]",-0.001910283471581914
39,25,-7.841817551858475,3.598888467237771e-07,3.075183441225704e-07,112,473.0,1197,190,191,"d_q_exc_[0, 11]_[3, 2]","[[0, 11], [3, 2]]",0.003137360362430743
40,25,-7.841817551858475,3.598888467237771e-07,3.075183441225704e-07,112,473.0,1197,190,191,"d_q_exc_[1, 10]_[2, 3]","[[1, 10], [2, 3]]",-0.007552633236622612
41,26,-7.841817608924148,5.7065673075840095e-08,2.504526710467303e-07,85,499.0,1263,201,202,"d_q_exc_[0, 5]_[4, 11]","[[0, 5], [4, 11]]",0.0012438080596195392
42,26,-7.841817608924148,5.7065673075840095e-08,2.504526710467303e-07,85,499.0,1263,201,202,"d_q_exc_[1, 4]_[5, 10]","[[1, 4], [5, 10]]",-0.0006262256773261727
43,27,-7.841817641002734,3.207858600973168e-08,2.1837408503699862e-07,46,525.0,1329,218,223,"d_q_exc_[0, 1]_[2, 11]","[[0, 1], [2, 11]]",0.000793916794026843
44,27,-7.841817641002734,3.207858600973168e-08,2.1837408503699862e-07,46,525.0,1329,218,223,"d_q_exc_[1, 0]_[3, 10]","[[1, 0], [3, 10]]",-0.00023331131996788253
