,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
0,1,-15.192544301979286,0.16833429627805252,0.14425993409762228,7,13.0,33,11,11,"d_q_exc_[4, 5]_[6, 7]","[[4, 5], [6, 7]]",-1.0595974655936338
1,2,-15.265835554994819,0.07329125301553319,0.07096868108208909,10,39.0,99,17,21,"d_q_exc_[2, 5]_[6, 13]","[[2, 5], [6, 13]]",-0.5245984463466329
2,2,-15.265835554994819,0.07329125301553319,0.07096868108208909,10,39.0,99,17,21,"d_q_exc_[3, 4]_[7, 12]","[[3, 4], [7, 12]]",-0.09363642041456788
3,3,-15.284908723292654,0.019073168297834897,0.051895512784254194,10,45.0,113,17,21,s_q_exc_2_6,"[[2], [6]]",-0.33831686909030156
4,3,-15.284908723292654,0.019073168297834897,0.051895512784254194,10,45.0,113,17,21,s_q_exc_3_7,"[[3], [7]]",0.3774768093062981
5,4,-15.293250279772991,0.008341556480337076,0.04355395630391712,11,58.0,146,25,26,"d_q_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",-0.1675855309258378
6,5,-15.300718332740548,0.007468052967556815,0.0360859033363603,39,71.0,179,36,37,"d_q_exc_[2, 3]_[10, 11]","[[2, 3], [10, 11]]",0.007012116658670248
7,6,-15.307332116967753,0.006613784227205599,0.029472119109154704,11,84.0,212,47,48,"d_q_exc_[2, 3]_[12, 13]","[[2, 3], [12, 13]]",-0.16089130669467686
8,7,-15.309129156881323,0.001797039913569165,0.02767507919558554,20,110.0,278,58,59,"d_q_exc_[2, 7]_[8, 9]","[[2, 7], [8, 9]]",-0.02299288508334563
9,7,-15.309129156881323,0.001797039913569165,0.02767507919558554,20,110.0,278,58,59,"d_q_exc_[3, 6]_[8, 9]","[[3, 6], [8, 9]]",0.015520802044902223
10,8,-15.310901903298344,0.0017727464170214091,0.02590233277856413,15,136.0,344,69,70,"d_q_exc_[3, 6]_[10, 11]","[[3, 6], [10, 11]]",0.009649635740111932
11,8,-15.310901903298344,0.0017727464170214091,0.02590233277856413,15,136.0,344,69,70,"d_q_exc_[2, 7]_[10, 11]","[[2, 7], [10, 11]]",-0.011123588827881186
12,9,-15.313566913670837,0.00266501037249256,0.02323732240607157,18,162.0,410,69,70,"d_q_exc_[4, 13]_[6, 7]","[[4, 13], [6, 7]]",0.21296830389321741
13,9,-15.313566913670837,0.00266501037249256,0.02323732240607157,18,162.0,410,69,70,"d_q_exc_[5, 12]_[6, 7]","[[5, 12], [6, 7]]",0.44363680894269325
14,10,-15.314298618572664,0.0007317049018276123,0.022505617504243958,20,175.0,443,69,70,"d_q_exc_[6, 7]_[8, 9]","[[6, 7], [8, 9]]",-0.25146922500952196
15,11,-15.31588615916888,0.0015875405962155753,0.020918076908028382,64,188.0,476,80,81,"d_q_exc_[2, 3]_[4, 5]","[[2, 3], [4, 5]]",-0.14131601750613135
16,12,-15.31776300703424,0.0018768478653594656,0.019041229042668917,66,201.0,509,80,81,"d_q_exc_[6, 7]_[10, 11]","[[6, 7], [10, 11]]",-0.21728696434729453
17,13,-15.322478821063777,0.0047158140295380235,0.014325415013130893,24,227.0,575,91,92,"d_q_exc_[2, 7]_[5, 12]","[[2, 7], [5, 12]]",-0.051944575217040136
18,13,-15.322478821063777,0.0047158140295380235,0.014325415013130893,24,227.0,575,91,92,"d_q_exc_[3, 6]_[4, 13]","[[3, 6], [4, 13]]",-0.3323379805944052
19,14,-15.326474398845829,0.003995577782051285,0.010329837231079608,27,240.0,608,91,92,"d_q_exc_[6, 7]_[12, 13]","[[6, 7], [12, 13]]",-0.3386616091317217
20,15,-15.329461005416997,0.0029866065711683376,0.007343230659911271,27,266.0,674,113,114,"d_q_exc_[2, 3]_[5, 12]","[[2, 3], [5, 12]]",-0.19646848205348083
21,15,-15.329461005416997,0.0029866065711683376,0.007343230659911271,27,266.0,674,113,114,"d_q_exc_[2, 3]_[4, 13]","[[2, 3], [4, 13]]",-0.05076307449885322
22,16,-15.330826327608008,0.0013653221910114866,0.005977908468899784,27,292.0,740,124,125,"d_q_exc_[2, 7]_[12, 13]","[[2, 7], [12, 13]]",0.08652964363858477
23,16,-15.330826327608008,0.0013653221910114866,0.005977908468899784,27,292.0,740,124,125,"d_q_exc_[3, 6]_[12, 13]","[[3, 6], [12, 13]]",-0.05179989855797301
24,17,-15.330908615225777,8.228761776862825e-05,0.005895620851131156,23,318.0,806,130,135,"d_q_exc_[1, 2]_[8, 9]","[[1, 2], [8, 9]]",0.0017577245917725106
25,17,-15.330908615225777,8.228761776862825e-05,0.005895620851131156,23,318.0,806,130,135,"d_q_exc_[0, 3]_[8, 9]","[[0, 3], [8, 9]]",0.0005726459324753415
26,18,-15.330989238844246,8.06236184693887e-05,0.005814997232661767,26,344.0,872,136,145,"d_q_exc_[1, 2]_[10, 11]","[[1, 2], [10, 11]]",0.0025395394026876766
27,18,-15.330989238844246,8.06236184693887e-05,0.005814997232661767,26,344.0,872,136,145,"d_q_exc_[0, 3]_[10, 11]","[[0, 3], [10, 11]]",-4.3392811204302184e-05
28,19,-15.331054540942418,6.530209817157129e-05,0.005749695134490196,71,370.0,938,142,155,"d_q_exc_[1, 2]_[12, 13]","[[1, 2], [12, 13]]",-0.0009461147871205457
29,19,-15.331054540942418,6.530209817157129e-05,0.005749695134490196,71,370.0,938,142,155,"d_q_exc_[0, 3]_[12, 13]","[[0, 3], [12, 13]]",0.002509500586082369
30,20,-15.3334235508339,0.002369009891481255,0.0033806852430089407,83,383.0,971,142,155,"d_q_exc_[4, 5]_[10, 11]","[[4, 5], [10, 11]]",-0.3467565665146349
31,21,-15.335048476729082,0.001624925895182372,0.0017557593478265687,104,396.0,1004,142,155,"d_q_exc_[4, 5]_[8, 9]","[[4, 5], [8, 9]]",-0.34670692706932893
32,22,-15.335058530524632,1.0053795550746258e-05,0.0017457055522758225,43,409.0,1037,142,155,"d_q_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",-0.0011911182040392747
33,23,-15.335067198058255,8.667533622386259e-06,0.0017370380186534362,47,422.0,1070,142,155,"d_q_exc_[0, 1]_[8, 9]","[[0, 1], [8, 9]]",0.00042352376554785794
34,24,-15.335294053462398,0.00022685540414357774,0.0015101826145098585,114,435.0,1103,153,166,"d_q_exc_[2, 3]_[6, 7]","[[2, 3], [6, 7]]",-0.005859604288321685
35,25,-15.335302336949157,8.283486758742242e-06,0.0015018991277511162,73,448.0,1136,153,166,"d_q_exc_[0, 1]_[12, 13]","[[0, 1], [12, 13]]",8.691779281363504e-05
36,26,-15.33531427807647,1.1941127313619404e-05,0.0014899580004374968,46,474.0,1202,153,166,"d_q_exc_[0, 7]_[12, 13]","[[0, 7], [12, 13]]",0.0012242880702564842
37,26,-15.33531427807647,1.1941127313619404e-05,0.0014899580004374968,46,474.0,1202,153,166,"d_q_exc_[1, 6]_[12, 13]","[[1, 6], [12, 13]]",0.00023102182397995207
38,27,-15.335327660005813,1.3381929342415333e-05,0.0014765760710950815,83,500.0,1268,153,166,"d_q_exc_[0, 7]_[10, 11]","[[0, 7], [10, 11]]",0.0012957002580576786
39,27,-15.335327660005813,1.3381929342415333e-05,0.0014765760710950815,83,500.0,1268,153,166,"d_q_exc_[1, 6]_[10, 11]","[[1, 6], [10, 11]]",-0.0011458231230781143
40,28,-15.335340869028496,1.3209022682758587e-05,0.001463367048412323,91,526.0,1334,159,176,"d_q_exc_[1, 2]_[6, 7]","[[1, 2], [6, 7]]",0.007455994619720897
41,28,-15.335340869028496,1.3209022682758587e-05,0.001463367048412323,91,526.0,1334,159,176,"d_q_exc_[0, 3]_[6, 7]","[[0, 3], [6, 7]]",0.0015081666373177663
42,29,-15.335713814121357,0.00037294509286134314,0.0010904219555509798,71,532.0,1348,159,176,s_q_exc_4_12,"[[4], [12]]",-0.5773515768496759
43,29,-15.335713814121357,0.00037294509286134314,0.0010904219555509798,71,532.0,1348,159,176,s_q_exc_5_13,"[[5], [13]]",-0.6236843898410169
44,30,-15.335726956041889,1.3141920531367646e-05,0.0010772800350196121,71,558.0,1414,159,176,"d_q_exc_[1, 6]_[8, 9]","[[1, 6], [8, 9]]",-0.0018174695514353194
45,30,-15.335726956041889,1.3141920531367646e-05,0.0010772800350196121,71,558.0,1414,159,176,"d_q_exc_[0, 7]_[8, 9]","[[0, 7], [8, 9]]",-0.0005812011429785361
46,31,-15.33598003488026,0.00025307883837122347,0.0008242011966483886,78,584.0,1480,170,187,"d_q_exc_[2, 6]_[4, 12]","[[2, 6], [4, 12]]",-0.04381113429366458
47,31,-15.33598003488026,0.00025307883837122347,0.0008242011966483886,78,584.0,1480,170,187,"d_q_exc_[3, 7]_[5, 13]","[[3, 7], [5, 13]]",-0.04376977063573317
48,32,-15.33657894144973,0.0005989065694702589,0.00022529462717812976,111,597.0,1513,181,198,"d_q_exc_[2, 3]_[10, 11]","[[2, 3], [10, 11]]",-0.18404110554282324
49,33,-15.336588075428368,9.133978638331541e-06,0.00021616064853979822,120,603.0,1527,184,201,s_q_exc_0_2,"[[0], [2]]",0.002962065462524386
50,33,-15.336588075428368,9.133978638331541e-06,0.00021616064853979822,120,603.0,1527,184,201,s_q_exc_1_3,"[[1], [3]]",-0.027552107585156964
