,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
0,1,-15.192544301979286,0.16833429627805252,0.14425993409741622,7,13.0,33,11,11,"d_q_exc_[4, 5]_[6, 7]","[[4, 5], [6, 7]]",-0.8296054367643614
1,2,-15.26583555499482,0.07329125301553496,0.07096868108188126,30,39.0,99,17,21,"d_q_exc_[3, 4]_[7, 12]","[[3, 4], [7, 12]]",-0.246598573276653
2,2,-15.26583555499482,0.07329125301553496,0.07096868108188126,30,39.0,99,17,21,"d_q_exc_[2, 5]_[6, 13]","[[2, 5], [6, 13]]",-0.23281383273923287
3,3,-15.278207406203041,0.012371851208220264,0.058596829873660994,9,52.0,132,22,22,"d_q_exc_[2, 3]_[12, 13]","[[2, 3], [12, 13]]",0.12554329598243533
4,4,-15.283866289049648,0.005658882846606872,0.05293794702705412,10,65.0,165,33,33,"d_q_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",-0.021778125597343777
5,5,-15.288984749873418,0.005118460823769766,0.047819486203284356,10,78.0,198,44,44,"d_q_exc_[2, 3]_[10, 11]","[[2, 3], [10, 11]]",-0.17827406870002713
6,6,-15.303141913334574,0.014157163461156586,0.03366232274212777,10,84.0,212,47,48,s_q_exc_2_6,"[[2], [6]]",-0.2520844151137959
7,6,-15.303141913334574,0.014157163461156586,0.03366232274212777,10,84.0,212,47,48,s_q_exc_3_7,"[[3], [7]]",0.24934553101434664
8,7,-15.305304207798716,0.002162294464142178,0.03150002827798559,16,110.0,278,58,59,"d_q_exc_[3, 6]_[10, 11]","[[3, 6], [10, 11]]",-0.060460489629983745
9,7,-15.305304207798716,0.002162294464142178,0.03150002827798559,16,110.0,278,58,59,"d_q_exc_[2, 7]_[11, 10]","[[2, 7], [11, 10]]",0.06365620008095597
10,8,-15.307549812118967,0.0022456043202510045,0.029254423957734588,96,136.0,344,69,70,"d_q_exc_[2, 7]_[8, 9]","[[2, 7], [8, 9]]",0.038477813025229464
11,8,-15.307549812118967,0.0022456043202510045,0.029254423957734588,96,136.0,344,69,70,"d_q_exc_[3, 6]_[9, 8]","[[3, 6], [9, 8]]",-0.04137023654956843
12,9,-15.30818267484275,0.000632862723781713,0.028621561233952875,78,149.0,377,69,70,"d_q_exc_[6, 7]_[10, 11]","[[6, 7], [10, 11]]",-0.1740831725760185
13,10,-15.309099806436652,0.0009171315939031643,0.02770442964004971,89,162.0,410,80,81,"d_q_exc_[2, 3]_[6, 7]","[[2, 3], [6, 7]]",0.03958709893533501
14,11,-15.310230999197284,0.0011311927606314498,0.02657323687941826,44,175.0,443,80,81,"d_q_exc_[6, 7]_[8, 9]","[[6, 7], [8, 9]]",-0.4940417175402107
15,12,-15.31323189990718,0.003000900709896115,0.023572336169522146,23,201.0,509,80,81,"d_q_exc_[5, 12]_[7, 6]","[[5, 12], [7, 6]]",0.009644102364924838
