,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
0,1,-15.56675654141585,0.005934828817094839,0.028490044304691153,5,13.0,33,11,11,"eff_d_f_exc_[4, 5]_[10, 11]","[[4, 5], [10, 11]]",0.06605061859430023
1,2,-15.570935203473729,0.004178662057878313,0.02431138224681284,7,26.0,66,17,21,"eff_d_f_exc_[3, 4]_[11, 12]","[[3, 4], [11, 12]]",0.048711767334510055
2,3,-15.575216182049344,0.004280978575614824,0.020030403671198016,9,47.0,101,21,21,"eff_d_f_exc_[2, 5]_[10, 13]","[[2, 5], [10, 13]]",0.04870618015826408
3,4,-15.578093027055386,0.002876845006042572,0.017153558665155444,9,60.0,134,32,32,"eff_d_f_exc_[4, 5]_[12, 13]","[[4, 5], [12, 13]]",0.04062567495241475
4,5,-15.582317535773278,0.004224508717891595,0.012929049947263849,10,73.0,167,32,32,"eff_d_f_exc_[2, 3]_[10, 11]","[[2, 3], [10, 11]]",0.09865351347374814
5,6,-15.584867337223756,0.0025498014504776734,0.010379248496786175,16,90.0,202,38,42,"eff_d_f_exc_[3, 4]_[10, 13]","[[3, 4], [10, 13]]",-0.04245021826869073
6,7,-15.58765323486732,0.0027858976435641836,0.007593350853221992,19,107.0,237,42,44,"eff_d_f_exc_[2, 5]_[11, 12]","[[2, 5], [11, 12]]",-0.042448983234012715
7,8,-15.58938921091869,0.0017359760513695477,0.005857374801852444,54,120.0,270,48,44,"eff_d_f_exc_[2, 3]_[12, 13]","[[2, 3], [12, 13]]",0.0289965041179324
8,9,-15.591896270201486,0.0025070592827969307,0.0033503155190555134,20,133.0,303,59,55,"eff_d_f_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",0.061313277402415114
9,10,-15.594261365359573,0.002365095158086916,0.0009852203609685972,19,146.0,336,70,66,"eff_d_f_exc_[2, 3]_[6, 7]","[[2, 3], [6, 7]]",0.061434528330000585
10,11,-15.594303340082421,4.19747228477263e-05,0.0009432456381208709,52,159.0,369,70,66,"eff_d_f_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",0.0005761263641788825
11,12,-15.594339012528216,3.567244579549822e-05,0.0009075731923253727,112,172.0,402,70,66,"eff_d_f_exc_[0, 1]_[12, 13]","[[0, 1], [12, 13]]",-0.01055870741444123
12,13,-15.59435949416104,2.0481632823532436e-05,0.0008870915595018403,53,185.0,435,70,66,"eff_d_f_exc_[0, 1]_[6, 7]","[[0, 1], [6, 7]]",0.0012829079374036142
13,14,-15.594379775284906,2.028112386653902e-05,0.0008668104356353012,63,198.0,468,70,66,"eff_d_f_exc_[0, 1]_[8, 9]","[[0, 1], [8, 9]]",0.0017012903504385266
14,15,-15.594423864252372,4.4088967465327755e-05,0.0008227214681699735,137,211.0,501,76,76,"eff_d_f_exc_[1, 2]_[8, 9]","[[1, 2], [8, 9]]",0.0028488225792250976
15,16,-15.594467922507521,4.4058255149082015e-05,0.0007786632130208915,74,228.0,536,80,78,"eff_d_f_exc_[0, 3]_[6, 7]","[[0, 3], [6, 7]]",-0.0029632340689229857
16,17,-15.59451109384123,4.3171333709679516e-05,0.000735491879311212,24,241.0,569,86,88,"eff_d_f_exc_[1, 2]_[6, 7]","[[1, 2], [6, 7]]",0.002901957657729487
17,18,-15.594554241487486,4.314764625590328e-05,0.0006923442330553087,30,258.0,604,90,90,"eff_d_f_exc_[0, 3]_[8, 9]","[[0, 3], [8, 9]]",-0.0029739481717596305
18,19,-15.594602513387388,4.827189990130876e-05,0.0006440723331539999,57,275.0,639,103,101,"eff_d_f_exc_[2, 4]_[10, 12]","[[2, 4], [10, 12]]",-0.007530692004416514
19,20,-15.594654407283645,5.18938962574822e-05,0.0005921784368965177,30,292.0,674,103,101,"eff_d_f_exc_[3, 5]_[11, 13]","[[3, 5], [11, 13]]",-0.008636119974631033
20,21,-15.594663390360827,8.983077181667909e-06,0.0005831953597148498,46,309.0,709,107,103,"eff_d_f_exc_[0, 3]_[12, 13]","[[0, 3], [12, 13]]",-0.0012647256713069007
21,22,-15.594672300841925,8.91048109785686e-06,0.000574284878616993,81,322.0,742,113,113,"eff_d_f_exc_[1, 2]_[12, 13]","[[1, 2], [12, 13]]",0.001253907487852045
22,23,-15.594755899671503,8.359882957797993e-05,0.000490686049039013,190,339.0,753,113,113,eff_s_f_exc_11_3,"[[3], [11]]",-0.021403284687633892
23,24,-15.594789459058706,3.3559387203396795e-05,0.00045712666183561623,84,356.0,764,113,113,eff_s_f_exc_12_4,"[[4], [12]]",0.003938262037758295
24,25,-15.594837532498492,4.807343978541212e-05,0.0004090532220502041,82,373.0,775,118,121,eff_s_f_exc_10_2,"[[2], [10]]",-0.021612174489793558
25,26,-15.594856587092682,1.9054594190492935e-05,0.0003899986278597112,76,390.0,786,118,121,eff_s_f_exc_13_5,"[[5], [13]]",0.003964929659953878
26,27,-15.594859558869857,2.9717771745652044e-06,0.000387026850685146,74,407.0,821,122,123,"eff_d_f_exc_[0, 3]_[10, 11]","[[0, 3], [10, 11]]",0.0022743293310916383
27,28,-15.594862503845926,2.944976069230165e-06,0.0003840818746159158,145,420.0,854,128,133,"eff_d_f_exc_[1, 2]_[10, 11]","[[1, 2], [10, 11]]",-0.003594119620370466
28,29,-15.594863708369894,1.2045239685676279e-06,0.0003828773506473482,64,437.0,889,130,133,"eff_d_f_exc_[1, 4]_[11, 12]","[[1, 4], [11, 12]]",0.0006110408684614526
