,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
0,1,-15.192544301979257,0.16833429627801877,0.1442599340977182,7,13.0,33,11,11,"d_q_exc_[4, 5]_[6, 7]","[[4, 5], [6, 7]]",-0.9582722804153496
1,2,-15.265835554994796,0.07329125301553852,0.07096868108217969,10,39.0,99,17,21,"d_q_exc_[3, 4]_[7, 12]","[[3, 4], [7, 12]]",0.14324002672122785
2,2,-15.265835554994796,0.07329125301553852,0.07096868108217969,10,39.0,99,17,21,"d_q_exc_[2, 5]_[6, 13]","[[2, 5], [6, 13]]",0.06277307719375275
3,3,-15.284908723292627,0.019073168297831344,0.05189551278434834,79,45.0,113,17,21,s_q_exc_2_6,"[[2], [6]]",-0.5618538204757552
4,3,-15.284908723292627,0.019073168297831344,0.05189551278434834,79,45.0,113,17,21,s_q_exc_3_7,"[[3], [7]]",0.5182113577124783
5,4,-15.293250279772966,0.008341556480338852,0.04355395630400949,11,58.0,146,25,26,"d_q_exc_[2, 3]_[10, 11]","[[2, 3], [10, 11]]",-0.43352338396997236
6,5,-15.302985985455559,0.00973570568259241,0.03381825062141708,15,71.0,179,25,26,"d_q_exc_[10, 11]_[12, 13]","[[10, 11], [12, 13]]",0.6403468796694628
7,6,-15.310326583713415,0.007340598257856712,0.026477652363560367,97,84.0,212,25,26,"d_q_exc_[8, 9]_[10, 11]","[[8, 9], [10, 11]]",-0.7901018480667956
8,7,-15.314028073625707,0.003701489912291578,0.02277616245126879,20,90.0,226,28,30,s_q_exc_2_6,"[[2], [6]]",0.6000175803289908
9,7,-15.314028073625707,0.003701489912291578,0.02277616245126879,20,90.0,226,28,30,s_q_exc_3_7,"[[3], [7]]",0.1130804086001798
10,8,-15.31606562324777,0.0020375496220630396,0.02073861282920575,20,96.0,240,28,30,s_q_exc_5_13,"[[5], [13]]",-0.04627810173755645
11,8,-15.31606562324777,0.0020375496220630396,0.02073861282920575,20,96.0,240,28,30,s_q_exc_4_12,"[[4], [12]]",0.8145199473548491
12,9,-15.317558503365515,0.0014928801177447326,0.019245732711461017,23,122.0,306,39,41,"d_q_exc_[2, 7]_[4, 13]","[[2, 7], [4, 13]]",0.19213674252096027
13,9,-15.317558503365515,0.0014928801177447326,0.019245732711461017,23,122.0,306,39,41,"d_q_exc_[3, 6]_[5, 12]","[[3, 6], [5, 12]]",0.47910591945838726
14,10,-15.318597575579883,0.0010390722143682751,0.01820666049709274,29,135.0,339,39,41,"d_q_exc_[6, 7]_[10, 11]","[[6, 7], [10, 11]]",-0.0009790565069202999
15,11,-15.321462980254719,0.0028654046748357587,0.015341255822256983,91,161.0,405,50,52,"d_q_exc_[2, 7]_[5, 4]","[[2, 7], [5, 4]]",0.6552931813863276
16,11,-15.321462980254719,0.0028654046748357587,0.015341255822256983,91,161.0,405,50,52,"d_q_exc_[3, 6]_[4, 5]","[[3, 6], [4, 5]]",-0.013731783646205363
17,12,-15.329091871971247,0.007628891716528585,0.007712364105728398,58,187.0,471,50,61,"d_q_exc_[4, 13]_[7, 6]","[[4, 13], [7, 6]]",-0.32580436929361073
18,12,-15.329091871971247,0.007628891716528585,0.007712364105728398,58,187.0,471,50,61,"d_q_exc_[5, 12]_[6, 7]","[[5, 12], [6, 7]]",-0.1851830622674284
19,13,-15.33440207201208,0.005310200040833379,0.002402164064895018,67,193.0,485,53,64,s_q_exc_2_6,"[[2], [6]]",0.7665543801320017
20,13,-15.33440207201208,0.005310200040833379,0.002402164064895018,67,193.0,485,53,64,s_q_exc_3_7,"[[3], [7]]",0.11132086316721024
21,14,-15.335365137086692,0.0009630650746110803,0.001439098990283938,76,219.0,551,64,70,"d_q_exc_[3, 4]_[7, 12]","[[3, 4], [7, 12]]",-0.06554382734686051
22,14,-15.335365137086692,0.0009630650746110803,0.001439098990283938,76,219.0,551,64,70,"d_q_exc_[2, 5]_[6, 13]","[[2, 5], [6, 13]]",0.11468161022366498
23,15,-15.335593807950115,0.00022867086342337473,0.0012104281268605632,220,232.0,584,64,75,"d_q_exc_[4, 5]_[12, 13]","[[4, 5], [12, 13]]",0.09884560000839447
24,16,-15.33576167235039,0.00016786440027516392,0.0010425637265853993,80,258.0,650,73,86,"d_q_exc_[4, 13]_[9, 8]","[[4, 13], [9, 8]]",-0.018413184021793094
25,16,-15.33576167235039,0.00016786440027516392,0.0010425637265853993,80,258.0,650,73,86,"d_q_exc_[5, 12]_[8, 9]","[[5, 12], [8, 9]]",0.017640170113687677
26,17,-15.335886902849232,0.00012523049884194393,0.0009173332277434554,81,264.0,664,73,86,s_q_exc_0_2,"[[0], [2]]",0.005525009299094206
27,17,-15.335886902849232,0.00012523049884194393,0.0009173332277434554,81,264.0,664,73,86,s_q_exc_1_3,"[[1], [3]]",0.018561289251252677
28,18,-15.33598176881708,9.486596784746837e-05,0.000822467259895987,84,290.0,730,73,86,"d_q_exc_[1, 6]_[2, 7]","[[1, 6], [2, 7]]",0.02004689970213552
29,18,-15.33598176881708,9.486596784746837e-05,0.000822467259895987,84,290.0,730,73,86,"d_q_exc_[0, 7]_[3, 6]","[[0, 7], [3, 6]]",0.0007508403061347587
30,19,-15.336196051314907,0.00021428249782751152,0.0006081847620684755,88,316.0,796,83,96,"d_q_exc_[3, 4]_[6, 13]","[[3, 4], [6, 13]]",0.051992862937938145
31,19,-15.336196051314907,0.00021428249782751152,0.0006081847620684755,88,316.0,796,83,96,"d_q_exc_[2, 5]_[7, 12]","[[2, 5], [7, 12]]",0.051719478528685685
32,20,-15.336258582774875,6.25314599673743e-05,0.0005456533021011012,105,342.0,862,94,102,"d_q_exc_[2, 7]_[12, 13]","[[2, 7], [12, 13]]",-0.025871977425692708
33,20,-15.336258582774875,6.25314599673743e-05,0.0005456533021011012,105,342.0,862,94,102,"d_q_exc_[3, 6]_[13, 12]","[[3, 6], [13, 12]]",-0.11534127338749911
34,21,-15.33638632081497,0.0001277380400956929,0.0004179152620054083,97,355.0,895,94,113,"d_q_exc_[6, 7]_[8, 9]","[[6, 7], [8, 9]]",-0.02487760886571443
35,22,-15.336545651838804,0.00015933102383414166,0.00025858423817126663,100,381.0,961,105,123,"d_q_exc_[2, 7]_[8, 9]","[[2, 7], [8, 9]]",-0.07511123740915758
36,22,-15.336545651838804,0.00015933102383414166,0.00025858423817126663,100,381.0,961,105,123,"d_q_exc_[3, 6]_[9, 8]","[[3, 6], [9, 8]]",-0.13789017881595478
37,23,-15.336631020057665,8.536821886018231e-05,0.00017321601931108432,153,407.0,1027,116,133,"d_q_exc_[2, 7]_[10, 11]","[[2, 7], [10, 11]]",-0.07845641354307238
38,23,-15.336631020057665,8.536821886018231e-05,0.00017321601931108432,153,407.0,1027,116,133,"d_q_exc_[3, 6]_[11, 10]","[[3, 6], [11, 10]]",-0.12909802120439656
39,24,-15.336690910216733,5.989015906848749e-05,0.00011332586024259683,206,433.0,1093,125,143,"d_q_exc_[1, 6]_[3, 2]","[[1, 6], [3, 2]]",0.05581553428860342
40,24,-15.336690910216733,5.989015906848749e-05,0.00011332586024259683,206,433.0,1093,125,143,"d_q_exc_[0, 7]_[2, 3]","[[0, 7], [2, 3]]",0.010886211850704021
41,25,-15.336707638008452,1.6727791718906815e-05,9.659806852369002e-05,117,446.0,1126,130,143,"d_q_exc_[0, 1]_[2, 3]","[[0, 1], [2, 3]]",-0.0021304989663043276
42,26,-15.33672544768935,1.7809680898039915e-05,7.87883876256501e-05,118,472.0,1192,136,155,"d_q_exc_[0, 3]_[6, 7]","[[0, 3], [6, 7]]",-0.000489747328469635
43,26,-15.33672544768935,1.7809680898039915e-05,7.87883876256501e-05,118,472.0,1192,136,155,"d_q_exc_[1, 2]_[7, 6]","[[1, 2], [7, 6]]",-0.004472818402668313
