,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
0,1,-7.74425795795682,0.03342805800860038,0.0545852014984014,6,13.0,33,11,11,"d_q_exc_[2, 3]_[10, 11]","[[2, 3], [10, 11]]",-0.5176104808207777
1,2,-7.764039538653799,0.01978158069697944,0.034803620801421964,12,19.0,47,11,11,s_q_exc_4_10,"[[4], [10]]",-0.9655576810982582
2,2,-7.764039538653799,0.01978158069697944,0.034803620801421964,12,19.0,47,11,11,s_q_exc_5_11,"[[5], [11]]",0.9237628474003433
3,3,-7.793054039678716,0.02901450102491676,0.005789119776505203,14,32.0,80,22,22,"d_q_exc_[2, 3]_[4, 5]","[[2, 3], [4, 5]]",-0.6230808805518571
4,4,-7.797673489239971,0.004619449561254818,0.0011696702152503846,26,38.0,94,25,26,s_q_exc_2_4,"[[2], [4]]",-0.2611601400833646
5,4,-7.797673489239971,0.004619449561254818,0.0011696702152503846,26,38.0,94,25,26,s_q_exc_3_5,"[[3], [5]]",0.28644460720027337
6,5,-7.797749162392382,7.567315241097106e-05,0.0010939970628394136,25,51.0,127,36,37,"d_q_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",-0.01242086028994452
7,6,-7.797822841345495,7.367895311283235e-05,0.0010203181097265812,25,64.0,160,47,48,"d_q_exc_[2, 3]_[6, 7]","[[2, 3], [6, 7]]",-0.012421770958657206
8,7,-7.798504222549543,0.0006813812040480371,0.00033893690567854406,31,70.0,174,50,52,s_q_exc_2_10,"[[2], [10]]",0.12564264705314745
9,7,-7.798504222549543,0.0006813812040480371,0.00033893690567854406,31,70.0,174,50,52,s_q_exc_3_11,"[[3], [11]]",-0.0015711819185187832
10,8,-7.798555214960373,5.099241083073025e-05,0.0002879444948478138,33,96.0,240,56,62,"d_q_exc_[0, 3]_[8, 9]","[[0, 3], [8, 9]]",0.005001501606824464
11,8,-7.798555214960373,5.099241083073025e-05,0.0002879444948478138,33,96.0,240,56,62,"d_q_exc_[1, 2]_[8, 9]","[[1, 2], [8, 9]]",-0.005375667843378477
12,9,-7.798605511697776,5.0296737402533154e-05,0.00023764775744528066,34,122.0,306,62,72,"d_q_exc_[0, 3]_[6, 7]","[[0, 3], [6, 7]]",0.0050011621712749135
13,9,-7.798605511697776,5.0296737402533154e-05,0.00023764775744528066,34,122.0,306,62,72,"d_q_exc_[1, 2]_[6, 7]","[[1, 2], [6, 7]]",-0.005375525124859928
14,10,-7.798632669044797,2.7157347020967393e-05,0.00021049041042431327,31,135.0,339,62,72,"d_q_exc_[0, 1]_[4, 5]","[[0, 1], [4, 5]]",-0.0027041075092408226
15,11,-7.798679188745517,4.6519700720004664e-05,0.0001639707097043086,75,161.0,405,68,82,"d_q_exc_[1, 2]_[4, 11]","[[1, 2], [4, 11]]",0.009258496801876594
16,11,-7.798679188745517,4.6519700720004664e-05,0.0001639707097043086,75,161.0,405,68,82,"d_q_exc_[0, 3]_[5, 10]","[[0, 3], [5, 10]]",-0.008059271623401384
17,12,-7.798698513359319,1.932461380249606e-05,0.00014464609590181254,39,174.0,438,68,82,"d_q_exc_[0, 1]_[8, 9]","[[0, 1], [8, 9]]",-0.0019448795327172146
18,13,-7.798717716808273,1.9203448953675206e-05,0.00012544264694813734,39,187.0,471,68,82,"d_q_exc_[0, 1]_[6, 7]","[[0, 1], [6, 7]]",-0.001944723421374429
19,14,-7.798754765330332,3.704852205910214e-05,8.83941248890352e-05,41,213.0,537,77,88,"d_q_exc_[0, 5]_[2, 11]","[[0, 5], [2, 11]]",0.008467340578337288
20,14,-7.798754765330332,3.704852205910214e-05,8.83941248890352e-05,41,213.0,537,77,88,"d_q_exc_[1, 4]_[3, 10]","[[1, 4], [3, 10]]",-0.014203168763204379
21,15,-7.798771034439378,1.626910904573009e-05,7.212501584330511e-05,74,239.0,603,88,88,"d_q_exc_[1, 4]_[6, 7]","[[1, 4], [6, 7]]",-0.006681225123867159
22,15,-7.798771034439378,1.626910904573009e-05,7.212501584330511e-05,74,239.0,603,88,88,"d_q_exc_[0, 5]_[6, 7]","[[0, 5], [6, 7]]",-0.0031418465349919104
23,16,-7.7987870866037925,1.6052164414581682e-05,5.6072851428723425e-05,42,265.0,669,99,99,"d_q_exc_[1, 4]_[8, 9]","[[1, 4], [8, 9]]",-0.00668120751042526
24,16,-7.7987870866037925,1.6052164414581682e-05,5.6072851428723425e-05,42,265.0,669,99,99,"d_q_exc_[0, 5]_[8, 9]","[[0, 5], [8, 9]]",-0.003142093923295021
25,17,-7.798796843894981,9.757291188350337e-06,4.631556024037309e-05,115,278.0,702,110,110,"d_q_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",-0.0017312834558322553
26,18,-7.798811532275664,1.4688380683303137e-05,3.162717955706995e-05,83,284.0,716,113,114,s_q_exc_0_10,"[[0], [10]]",0.0017410932640737605
27,18,-7.798811532275664,1.4688380683303137e-05,3.162717955706995e-05,83,284.0,716,113,114,s_q_exc_1_11,"[[1], [11]]",-0.0011600867071023277
28,19,-7.798820117484405,8.585208741251904e-06,2.3041970815818047e-05,48,310.0,782,124,125,"d_q_exc_[0, 11]_[6, 7]","[[0, 11], [6, 7]]",0.006256798151141444
29,19,-7.798820117484405,8.585208741251904e-06,2.3041970815818047e-05,48,310.0,782,124,125,"d_q_exc_[1, 10]_[6, 7]","[[1, 10], [6, 7]]",0.0009647896110354443
30,20,-7.798828637949885,8.520465479833206e-06,1.4521505335984841e-05,110,336.0,848,135,136,"d_q_exc_[0, 11]_[8, 9]","[[0, 11], [8, 9]]",0.0062568066725950024
31,20,-7.798828637949885,8.520465479833206e-06,1.4521505335984841e-05,110,336.0,848,135,136,"d_q_exc_[1, 10]_[8, 9]","[[1, 10], [8, 9]]",0.0009649445097789036
32,21,-7.798835573563354,6.935613468428414e-06,7.585891867556427e-06,48,362.0,914,146,147,"d_q_exc_[1, 10]_[4, 11]","[[1, 10], [4, 11]]",0.00295737389087411
33,21,-7.798835573563354,6.935613468428414e-06,7.585891867556427e-06,48,362.0,914,146,147,"d_q_exc_[0, 11]_[5, 10]","[[0, 11], [5, 10]]",0.004651530959734825
34,22,-7.798837661251424,2.0876880704179257e-06,5.498203797138501e-06,46,388.0,980,157,158,"d_q_exc_[1, 4]_[5, 10]","[[1, 4], [5, 10]]",-0.004889921686911718
35,22,-7.798837661251424,2.0876880704179257e-06,5.498203797138501e-06,46,388.0,980,157,158,"d_q_exc_[0, 5]_[4, 11]","[[0, 5], [4, 11]]",-0.001442562684330828
