,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
0,1,-7.877119623435884,0.013985934751618245,0.005642225309997251,5,13.0,33,11,11,"d_q_exc_[2, 3]_[10, 11]","[[2, 3], [10, 11]]",-0.11031109472387213
1,2,-7.878915001650162,0.0017953782142781094,0.0038468470957191414,7,26.0,66,22,22,"d_q_exc_[2, 3]_[5, 10]","[[2, 3], [5, 10]]",0.05700525215310389
2,3,-7.880581566203068,0.0016665645529059248,0.0021802825428132167,9,39.0,99,33,33,"d_q_exc_[2, 3]_[4, 11]","[[2, 3], [4, 11]]",-0.05737310731341327
3,4,-7.880668708374632,8.714217156402526e-05,0.0020931403712491914,9,52.0,132,33,33,"d_q_exc_[0, 1]_[4, 5]","[[0, 1], [4, 5]]",-0.003928578568135717
4,5,-7.8812514499854585,0.0005827416108266092,0.0015103987604225821,47,65.0,165,44,44,"d_q_exc_[2, 3]_[6, 7]","[[2, 3], [6, 7]]",-0.028015551814893413
5,6,-7.881806943859643,0.0005554938741845206,0.0009549048862380616,12,78.0,198,55,55,"d_q_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",-0.028026661663886527
6,7,-7.882217915759775,0.00041097190013239526,0.0005439329861056663,12,91.0,231,66,66,"d_q_exc_[2, 3]_[4, 5]","[[2, 3], [4, 5]]",-0.03138833150495772
7,8,-7.882233950748895,1.603498911961765e-05,0.0005278979969860487,12,104.0,264,66,66,"d_q_exc_[0, 1]_[8, 9]","[[0, 1], [8, 9]]",-0.001959697647985118
8,9,-7.882249868462785,1.5917713890090113e-05,0.0005119802830959586,14,117.0,297,66,66,"d_q_exc_[0, 1]_[6, 7]","[[0, 1], [6, 7]]",-0.001959583309577129
9,10,-7.882270611904488,2.0743441702997245e-05,0.0004912368413929613,16,130.0,330,72,76,"d_q_exc_[1, 2]_[6, 7]","[[1, 2], [6, 7]]",-0.0035499803675991416
