,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
0,1,-15.192544301979257,0.16833429627801877,0.14425993409755122,6,13.0,33,11,11,"d_q_exc_[4, 5]_[6, 7]","[[4, 5], [6, 7]]",-1.164220590931457
1,2,-15.227996853964477,0.03545255198521957,0.10880738211233165,8,26.0,66,17,21,"d_q_exc_[3, 4]_[7, 12]","[[3, 4], [7, 12]]",-0.058659007055668066
2,3,-15.265835554994798,0.03783870103032072,0.07096868108201093,8,39.0,99,17,21,"d_q_exc_[2, 5]_[6, 13]","[[2, 5], [6, 13]]",-0.2466156849094046
3,4,-15.278207406203014,0.012371851208216711,0.05859682987379422,7,52.0,132,22,22,"d_q_exc_[2, 3]_[12, 13]","[[2, 3], [12, 13]]",-0.18044193337422645
4,5,-15.283866289049621,0.005658882846606872,0.05293794702718735,8,65.0,165,33,33,"d_q_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",-0.23231231610373548
5,6,-15.288984749873393,0.005118460823771542,0.047819486203415806,9,78.0,198,44,44,"d_q_exc_[2, 3]_[10, 11]","[[2, 3], [10, 11]]",-0.24186673314120688
6,7,-15.300005305442827,0.011020555569434265,0.03679893063398154,11,81.0,205,44,45,s_q_exc_3_7,"[[3], [7]]",0.7781838178059228
7,8,-15.301714287200184,0.0017089817573570087,0.03508994887662453,13,94.0,238,55,55,"d_q_exc_[2, 7]_[10, 11]","[[2, 7], [10, 11]]",-0.15687991036697194
8,9,-15.303488617170665,0.0017743299704804372,0.033315618906144095,15,107.0,271,66,66,"d_q_exc_[2, 7]_[8, 9]","[[2, 7], [8, 9]]",-0.14907506762529285
9,10,-15.306734961256218,0.0032463440855536874,0.030069274820590408,14,110.0,278,66,66,s_q_exc_4_12,"[[4], [12]]",0.5608484496013016
10,11,-15.307328484588599,0.0005935233323803857,0.029475751488210022,64,123.0,311,66,66,"d_q_exc_[6, 7]_[10, 11]","[[6, 7], [10, 11]]",0.033599690858528694
11,12,-15.30824901855449,0.0009205339658908684,0.028555217522319154,16,136.0,344,77,77,"d_q_exc_[2, 7]_[12, 13]","[[2, 7], [12, 13]]",-0.12398630340144322
12,13,-15.309612729423218,0.0013637108687287736,0.02719150665359038,17,149.0,377,88,88,"d_q_exc_[2, 3]_[4, 13]","[[2, 3], [4, 13]]",0.07312947028048772
13,14,-15.3100400193084,0.0004272898851809259,0.026764216768409455,68,162.0,410,88,88,"d_q_exc_[3, 6]_[10, 11]","[[3, 6], [10, 11]]",0.09262794242332494
14,15,-15.310474168752664,0.0004341494442652305,0.026330067324144224,22,175.0,443,88,88,"d_q_exc_[6, 7]_[8, 9]","[[6, 7], [8, 9]]",0.035490387455331396
15,16,-15.31089268519921,0.00041851644654578024,0.025911550877598444,19,188.0,476,88,88,"d_q_exc_[3, 6]_[8, 9]","[[3, 6], [8, 9]]",0.09277599975699415
16,17,-15.312927827160824,0.0020351419616133626,0.02387640891598508,20,201.0,509,99,99,"d_q_exc_[2, 7]_[4, 5]","[[2, 7], [4, 5]]",0.7100263827521869
17,18,-15.316711754997248,0.003783927836424894,0.020092481079560187,22,214.0,542,99,99,"d_q_exc_[4, 13]_[6, 7]","[[4, 13], [6, 7]]",-0.23647553809479244
18,19,-15.318355980818211,0.0016442258209625749,0.018448255258597612,23,227.0,575,110,110,"d_q_exc_[2, 3]_[6, 7]","[[2, 3], [6, 7]]",-0.48392757149343885
19,20,-15.32014449840254,0.0017885175843286305,0.016659737674268982,24,240.0,608,110,110,"d_q_exc_[6, 7]_[12, 13]","[[6, 7], [12, 13]]",-0.05503354002596249
20,21,-15.321971515608993,0.0018270172064536183,0.014832720467815363,62,253.0,641,110,110,"d_q_exc_[3, 6]_[4, 13]","[[3, 6], [4, 13]]",-0.07923012451654304
21,22,-15.32578726047688,0.0038157448678859396,0.011016975599929424,87,266.0,674,121,121,"d_q_exc_[2, 7]_[5, 12]","[[2, 7], [5, 12]]",0.10211751879213705
22,23,-15.325840745745486,5.3485268606934255e-05,0.01096349033132249,61,279.0,707,127,131,"d_q_exc_[1, 2]_[10, 11]","[[1, 2], [10, 11]]",0.0008469635578324452
23,24,-15.325893423048779,5.267730329272524e-05,0.010910813028029764,46,292.0,740,133,141,"d_q_exc_[1, 2]_[8, 9]","[[1, 2], [8, 9]]",0.0006187398036901194
24,25,-15.326575334351709,0.0006819113029301604,0.010228901725099604,32,305.0,773,133,141,"d_q_exc_[3, 6]_[12, 13]","[[3, 6], [12, 13]]",-0.033318197050071816
25,26,-15.32780121563372,0.0012258812820107323,0.009003020443088872,26,318.0,806,144,152,"d_q_exc_[2, 3]_[5, 12]","[[2, 3], [5, 12]]",0.12392047493355379
26,27,-15.327837264465893,3.604883217356303e-05,0.008966971610915309,46,331.0,839,144,152,"d_q_exc_[0, 3]_[10, 11]","[[0, 3], [10, 11]]",0.0004553056456255389
27,28,-15.327872707313244,3.544284735035319e-05,0.008931528763564955,49,344.0,872,144,152,"d_q_exc_[0, 3]_[8, 9]","[[0, 3], [8, 9]]",0.00044565340699975476
28,29,-15.327911556291419,3.8848978174854665e-05,0.0088926797853901,26,357.0,905,150,162,"d_q_exc_[1, 2]_[12, 13]","[[1, 2], [12, 13]]",-0.0075068494499116
29,30,-15.327924282505968,1.2726214549729775e-05,0.008879953570840371,30,370.0,938,150,162,"d_q_exc_[0, 1]_[8, 9]","[[0, 1], [8, 9]]",-0.0032411220932702144
