,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
0,1,-2.12249991022754,0.02395397339762706,0.04388753829994041,6,13.0,33,11,11,"d_q_exc_[2, 3]_[4, 5]","[[2, 3], [4, 5]]",-0.1905789098088707
1,2,-2.150177909698262,0.027677999470721915,0.016209538829218495,13,39.0,99,16,17,"d_q_exc_[0, 5]_[2, 7]","[[0, 5], [2, 7]]",0.1300603583189882
2,2,-2.150177909698262,0.027677999470721915,0.016209538829218495,13,39.0,99,16,17,"d_q_exc_[1, 4]_[3, 6]","[[1, 4], [3, 6]]",0.13006035831901108
3,3,-2.1547948016684786,0.004616891970216752,0.011592646859001743,14,52.0,132,22,22,"d_q_exc_[0, 1]_[4, 5]","[[0, 1], [4, 5]]",-0.06730518696526133
4,4,-2.1579065850080914,0.003111783339612817,0.008480863519388926,14,65.0,165,27,28,"d_q_exc_[2, 3]_[6, 7]","[[2, 3], [6, 7]]",-0.043056806004702665
5,5,-2.163097658984197,0.005191073976105631,0.0032897895432832946,14,91.0,231,33,38,"d_q_exc_[1, 2]_[4, 7]","[[1, 2], [4, 7]]",0.05024738857061242
6,5,-2.163097658984197,0.005191073976105631,0.0032897895432832946,14,91.0,231,33,38,"d_q_exc_[0, 3]_[5, 6]","[[0, 3], [5, 6]]",0.05024738859112847
7,6,-2.165110267973858,0.0020126089896610466,0.001277180553622248,16,117.0,297,44,48,"d_q_exc_[0, 2]_[4, 6]","[[0, 2], [4, 6]]",0.030763508187034924
8,6,-2.165110267973858,0.0020126089896610466,0.001277180553622248,16,117.0,297,44,48,"d_q_exc_[1, 3]_[5, 7]","[[1, 3], [5, 7]]",0.030763508194714857
9,7,-2.1658698213203693,0.0007595533465112325,0.0005176272071110155,19,130.0,330,55,55,"d_q_exc_[0, 1]_[6, 7]","[[0, 1], [6, 7]]",-0.05018645644218395
10,8,-2.166215104786111,0.000345283465741808,0.0001723437413692075,25,156.0,396,66,66,"d_q_exc_[1, 2]_[5, 6]","[[1, 2], [5, 6]]",-0.057098026569185105
11,8,-2.166215104786111,0.000345283465741808,0.0001723437413692075,25,156.0,396,66,66,"d_q_exc_[0, 3]_[4, 7]","[[0, 3], [4, 7]]",-0.05709802656907439
