,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
0,1,-2.052527825697271,0.08192557997870153,0.7484310739494355,7,13.0,33,11,11,"d_q_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",-0.2679683810092048
1,2,-2.21707087413754,0.1645430484402688,0.5838880255091667,9,39.0,99,22,22,"d_q_exc_[3, 4]_[7, 8]","[[3, 4], [7, 8]]",-0.5238755800990474
2,2,-2.21707087413754,0.1645430484402688,0.5838880255091667,9,39.0,99,22,22,"d_q_exc_[2, 5]_[6, 9]","[[2, 5], [6, 9]]",-0.7055341781310839
3,3,-2.5070852666310954,0.29001439249355565,0.2938736330156111,11,65.0,165,27,28,"d_q_exc_[1, 8]_[3, 10]","[[1, 8], [3, 10]]",1.0282534615666876
4,3,-2.5070852666310954,0.29001439249355565,0.2938736330156111,11,65.0,165,27,28,"d_q_exc_[0, 9]_[2, 11]","[[0, 9], [2, 11]]",-0.9486231791836611
5,4,-2.579559634200173,0.07247436756907755,0.22139926544653354,12,78.0,198,27,28,"d_q_exc_[4, 5]_[6, 7]","[[4, 5], [6, 7]]",-0.5967959860544962
6,5,-2.6581108245206826,0.07855119032050961,0.14284807512602393,13,91.0,231,38,39,"d_q_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",-0.17252437708705035
7,6,-2.7323414641895516,0.074230639668869,0.06861743545715493,17,117.0,297,38,39,"d_q_exc_[1, 6]_[5, 10]","[[1, 6], [5, 10]]",0.3182500496913081
8,6,-2.7323414641895516,0.074230639668869,0.06861743545715493,17,117.0,297,38,39,"d_q_exc_[0, 7]_[4, 11]","[[0, 7], [4, 11]]",0.5925616174888846
9,7,-2.7616195143490776,0.029278050159526003,0.039339385297628926,20,143.0,363,44,49,"d_q_exc_[1, 2]_[9, 10]","[[1, 2], [9, 10]]",-0.2343917102257805
10,7,-2.7616195143490776,0.029278050159526003,0.039339385297628926,20,143.0,363,44,49,"d_q_exc_[0, 3]_[8, 11]","[[0, 3], [8, 11]]",0.012296806009995416
11,8,-2.793228327037468,0.03160881268839022,0.007730572609238706,77,169.0,429,55,60,"d_q_exc_[2, 7]_[4, 9]","[[2, 7], [4, 9]]",-1.9166220822595028
12,8,-2.793228327037468,0.03160881268839022,0.007730572609238706,77,169.0,429,55,60,"d_q_exc_[3, 6]_[5, 8]","[[3, 6], [5, 8]]",0.20215758444562476
13,9,-2.79944335610519,0.006215029067722089,0.0015155435415166174,22,182.0,462,55,60,"d_q_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",-0.550824812134218
14,10,-2.7995509734079085,0.00010761730271857672,0.0014079262387980407,26,188.0,476,55,60,s_q_exc_4_8,"[[4], [8]]",0.03992715105186421
15,10,-2.7995509734079085,0.00010761730271857672,0.0014079262387980407,26,188.0,476,55,60,s_q_exc_5_9,"[[5], [9]]",-0.44584332980281005
16,11,-2.7997248637627026,0.00017389035479409287,0.0012340358840039478,80,194.0,490,58,64,s_q_exc_2_10,"[[2], [10]]",-0.2053198141136463
17,11,-2.7997248637627026,0.00017389035479409287,0.0012340358840039478,80,194.0,490,58,64,s_q_exc_3_11,"[[3], [11]]",-0.05481740036168177
18,12,-2.800193010329048,0.0004681465663454176,0.0007658893176585302,92,220.0,556,58,64,"d_q_exc_[1, 4]_[7, 10]","[[1, 4], [7, 10]]",-0.13118476447891628
19,12,-2.800193010329048,0.0004681465663454176,0.0007658893176585302,92,220.0,556,58,64,"d_q_exc_[0, 5]_[6, 11]","[[0, 5], [6, 11]]",-1.0725279583595928
20,13,-2.8001943452613602,1.334932312246906e-06,0.0007645543853462833,45,246.0,622,58,69,"d_q_exc_[4, 5]_[7, 10]","[[4, 5], [7, 10]]",0.19368618959118392
21,13,-2.8001943452613602,1.334932312246906e-06,0.0007645543853462833,45,246.0,622,58,69,"d_q_exc_[4, 5]_[6, 11]","[[4, 5], [6, 11]]",0.2591028174486802
22,14,-2.800197698857094,3.353595733557313e-06,0.000761200789612726,48,272.0,688,66,79,"d_q_exc_[0, 5]_[10, 11]","[[0, 5], [10, 11]]",0.32176280490260256
23,14,-2.800197698857094,3.353595733557313e-06,0.000761200789612726,48,272.0,688,66,79,"d_q_exc_[1, 4]_[10, 11]","[[1, 4], [10, 11]]",-0.10521907631769395
24,15,-2.8002039890368025,6.290179708656751e-06,0.0007549106099040692,56,278.0,702,69,79,s_q_exc_1_9,"[[1], [9]]",0.07786246763381599
25,15,-2.8002039890368025,6.290179708656751e-06,0.0007549106099040692,56,278.0,702,69,79,s_q_exc_0_8,"[[0], [8]]",-0.2871303891478011
26,16,-2.8002108067421627,6.817705360262494e-06,0.0007480929045438067,66,284.0,716,69,79,s_q_exc_3_7,"[[3], [7]]",-0.0822934452718555
27,16,-2.8002108067421627,6.817705360262494e-06,0.0007480929045438067,66,284.0,716,69,79,s_q_exc_2_6,"[[2], [6]]",-0.14809504140429408
28,17,-2.8002186141731658,7.80743100303738e-06,0.0007402854735407693,75,310.0,782,80,89,"d_q_exc_[0, 5]_[6, 7]","[[0, 5], [6, 7]]",-0.043540442908866564
29,17,-2.8002186141731658,7.80743100303738e-06,0.0007402854735407693,75,310.0,782,80,89,"d_q_exc_[1, 4]_[6, 7]","[[1, 4], [6, 7]]",0.10636001315345739
30,18,-2.8002385361179236,1.9921944757861354e-05,0.000720363528782908,88,336.0,848,102,103,"d_q_exc_[0, 1]_[6, 11]","[[0, 1], [6, 11]]",-0.8747371447134377
31,18,-2.8002385361179236,1.9921944757861354e-05,0.000720363528782908,88,336.0,848,102,103,"d_q_exc_[0, 1]_[7, 10]","[[0, 1], [7, 10]]",-0.39702181669408887
32,19,-2.800398359932073,0.00015982381414936242,0.0005605397146335456,121,362.0,914,102,103,"d_q_exc_[2, 7]_[4, 9]","[[2, 7], [4, 9]]",3.0276247932156877
33,19,-2.800398359932073,0.00015982381414936242,0.0005605397146335456,121,362.0,914,102,103,"d_q_exc_[3, 6]_[5, 8]","[[3, 6], [5, 8]]",0.28417844290660477
34,20,-2.8004050405765315,6.680644458523233e-06,0.0005538590701750223,119,388.0,980,113,114,"d_q_exc_[0, 5]_[10, 11]","[[0, 5], [10, 11]]",-0.6597036620373335
35,20,-2.8004050405765315,6.680644458523233e-06,0.0005538590701750223,119,388.0,980,113,114,"d_q_exc_[1, 4]_[10, 11]","[[1, 4], [10, 11]]",-0.10404396650921159
36,21,-2.800410010122167,4.969545635447048e-06,0.0005488895245395753,136,394.0,994,113,114,s_q_exc_4_8,"[[4], [8]]",-0.30908995458480004
37,21,-2.800410010122167,4.969545635447048e-06,0.0005488895245395753,136,394.0,994,113,114,s_q_exc_5_9,"[[5], [9]]",-0.33322566571808493
38,22,-2.800419523225379,9.513103211844509e-06,0.0005393764213277308,162,420.0,1060,113,119,"d_q_exc_[3, 4]_[7, 8]","[[3, 4], [7, 8]]",0.04578102171494285
39,22,-2.800419523225379,9.513103211844509e-06,0.0005393764213277308,162,420.0,1060,113,119,"d_q_exc_[2, 5]_[6, 9]","[[2, 5], [6, 9]]",0.9378756744121399
40,23,-2.8004276354336946,8.112208315758096e-06,0.0005312642130119727,183,446.0,1126,135,136,"d_q_exc_[0, 1]_[6, 11]","[[0, 1], [6, 11]]",0.5689391048144903
41,23,-2.8004276354336946,8.112208315758096e-06,0.0005312642130119727,183,446.0,1126,135,136,"d_q_exc_[0, 1]_[7, 10]","[[0, 1], [7, 10]]",-0.14489666715161248
42,24,-2.800427759713979,1.2428028428601579e-07,0.0005311399327276867,173,472.0,1192,146,147,"d_q_exc_[1, 2]_[6, 9]","[[1, 2], [6, 9]]",-0.026612123597007948
43,24,-2.800427759713979,1.2428028428601579e-07,0.0005311399327276867,173,472.0,1192,146,147,"d_q_exc_[0, 3]_[7, 8]","[[0, 3], [7, 8]]",-0.12229677141423033
44,25,-2.800431878541228,4.118827249044443e-06,0.0005270211054786422,198,498.0,1258,146,147,"d_q_exc_[2, 5]_[9, 10]","[[2, 5], [9, 10]]",-0.7786650632210306
45,25,-2.800431878541228,4.118827249044443e-06,0.0005270211054786422,198,498.0,1258,146,147,"d_q_exc_[3, 4]_[8, 11]","[[3, 4], [8, 11]]",-0.07932123203764607
46,26,-2.800431938661104,6.011987618848025e-08,0.0005269609856024537,181,524.0,1324,146,147,"d_q_exc_[5, 8]_[6, 7]","[[5, 8], [6, 7]]",-0.18172271060309908
47,26,-2.800431938661104,6.011987618848025e-08,0.0005269609856024537,181,524.0,1324,146,147,"d_q_exc_[4, 9]_[6, 7]","[[4, 9], [6, 7]]",0.560353009290398
48,27,-2.8004319831794726,4.451836854713065e-08,0.0005269164672339066,136,550.0,1390,146,151,"d_q_exc_[5, 8]_[6, 11]","[[5, 8], [6, 11]]",0.050079362825927856
49,27,-2.8004319831794726,4.451836854713065e-08,0.0005269164672339066,136,550.0,1390,146,151,"d_q_exc_[4, 9]_[7, 10]","[[4, 9], [7, 10]]",-0.2492692739517236
50,28,-2.800432005589439,2.2409966327074926e-08,0.0005268940572675795,95,563.0,1423,146,151,"d_q_exc_[2, 3]_[10, 11]","[[2, 3], [10, 11]]",-0.18630039516836652
51,29,-2.8004324584417075,4.528522685731673e-07,0.0005264412049990064,170,576.0,1456,157,158,"d_q_exc_[0, 1]_[8, 9]","[[0, 1], [8, 9]]",-0.525012480172324
52,30,-2.800432478184313,1.9742605328332274e-08,0.000526421462393678,183,602.0,1522,157,158,"d_q_exc_[2, 3]_[4, 9]","[[2, 3], [4, 9]]",0.05513734554986069
53,30,-2.800432478184313,1.9742605328332274e-08,0.000526421462393678,183,602.0,1522,157,158,"d_q_exc_[2, 3]_[5, 8]","[[2, 3], [5, 8]]",0.10671883367931216
54,31,-2.8004332070903093,7.289059964499245e-07,0.0005256925563972281,173,628.0,1588,168,169,"d_q_exc_[0, 3]_[9, 10]","[[0, 3], [9, 10]]",0.3370195526045858
55,31,-2.8004332070903093,7.289059964499245e-07,0.0005256925563972281,173,628.0,1588,168,169,"d_q_exc_[1, 2]_[8, 11]","[[1, 2], [8, 11]]",0.25085315342399467
56,32,-2.800433219227919,1.2137609584073061e-08,0.000525680418787644,81,654.0,1654,168,169,"d_q_exc_[3, 4]_[9, 10]","[[3, 4], [9, 10]]",-0.01613170820296982
57,32,-2.800433219227919,1.2137609584073061e-08,0.000525680418787644,81,654.0,1654,168,169,"d_q_exc_[2, 5]_[8, 11]","[[2, 5], [8, 11]]",-0.17296194802146972
58,33,-2.800433229968678,1.0740758948912799e-08,0.0005256696780286951,140,667.0,1687,168,169,"d_q_exc_[6, 7]_[8, 9]","[[6, 7], [8, 9]]",-0.27614107429090656
59,34,-2.8004332431504477,1.3181769897840923e-08,0.0005256564962587973,138,693.0,1753,179,180,"d_q_exc_[0, 5]_[8, 9]","[[0, 5], [8, 9]]",-0.6383504235455552
60,34,-2.8004332431504477,1.3181769897840923e-08,0.0005256564962587973,138,693.0,1753,179,180,"d_q_exc_[1, 4]_[8, 9]","[[1, 4], [8, 9]]",0.2929722950294378
61,35,-2.800434350308722,1.1071582743937824e-06,0.0005245493379844035,227,719.0,1819,179,187,"d_q_exc_[2, 3]_[6, 11]","[[2, 3], [6, 11]]",-0.2595860731782771
62,35,-2.800434350308722,1.1071582743937824e-06,0.0005245493379844035,227,719.0,1819,179,187,"d_q_exc_[2, 3]_[7, 10]","[[2, 3], [7, 10]]",0.08808744277515838
63,36,-2.800441661447195,7.3111384728541395e-06,0.0005172381995115494,246,732.0,1852,179,188,"d_q_exc_[4, 5]_[6, 7]","[[4, 5], [6, 7]]",-0.2969883859075453
64,37,-2.800441942442752,2.809955570448608e-07,0.0005169572039545045,257,758.0,1918,190,197,"d_q_exc_[1, 2]_[7, 8]","[[1, 2], [7, 8]]",-0.09869652907918985
65,37,-2.800441942442752,2.809955570448608e-07,0.0005169572039545045,257,758.0,1918,190,197,"d_q_exc_[0, 3]_[6, 9]","[[0, 3], [6, 9]]",-0.0893138539859366
66,38,-2.8004419486025456,6.159793564108895e-09,0.0005169510441609404,95,771.0,1951,190,199,"d_q_exc_[4, 5]_[10, 11]","[[4, 5], [10, 11]]",-0.08835709535265296
67,39,-2.8004424486048856,5.000023399759357e-07,0.0005164510418209645,269,777.0,1965,193,199,s_q_exc_1_9,"[[1], [9]]",0.2130537766563324
68,39,-2.8004424486048856,5.000023399759357e-07,0.0005164510418209645,269,777.0,1965,193,199,s_q_exc_0_8,"[[0], [8]]",-0.4027265418249039
69,40,-2.800442782428068,3.338231824301374e-07,0.0005161172186385343,252,790.0,1998,204,206,"d_q_exc_[0, 1]_[6, 7]","[[0, 1], [6, 7]]",-0.03896741005718093
70,41,-2.8004430815722134,2.991441454547328e-07,0.0005158180744930796,321,803.0,2031,204,210,"d_q_exc_[4, 5]_[8, 9]","[[4, 5], [8, 9]]",-0.14939426198777417
