,n,E,dE,rank,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
36,37,-14.762779556483705,2.9916607324764755e-07,0,2.4180718245503385e-06,177,461.0,1169,187,187,"d_q_exc_[1, 4]_[8, 9]","[[1, 4], [8, 9]]",-0.004912042366046144
37,38,-14.76277972327198,1.6678827385874229e-07,0,2.2512835506915962e-06,125,474.0,1202,198,198,"d_q_exc_[0, 5]_[2, 13]","[[0, 5], [2, 13]]",0.002522843580438326
38,39,-14.762779859356343,1.3608436333356622e-07,0,2.11519918735803e-06,148,487.0,1235,198,198,"d_q_exc_[4, 6]_[8, 12]","[[4, 6], [8, 12]]",1.575070384418023
39,40,-14.762779994687598,1.353312555352204e-07,0,1.9798679318228096e-06,189,500.0,1268,209,209,"d_q_exc_[0, 5]_[6, 7]","[[0, 5], [6, 7]]",0.19065550908233175
40,41,-14.762780115182645,1.2049504682920542e-07,0,1.8593728849936042e-06,231,513.0,1301,220,220,"d_q_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",0.00022658060013431395
41,42,-14.762780221991132,1.0680848738786608e-07,3,1.7525643976057381e-06,227,526.0,1334,220,220,"d_q_exc_[4, 6]_[8, 12]","[[4, 6], [8, 12]]",-1.5751420772495748
42,43,-14.762780327493482,1.0550234996742347e-07,0,1.6470620476383147e-06,150,539.0,1367,231,231,"d_q_exc_[0, 1]_[2, 13]","[[0, 1], [2, 13]]",-0.0004662679836388499
43,44,-14.762780420789765,9.329628269938439e-08,0,1.5537657649389303e-06,119,552.0,1400,231,231,"d_q_exc_[2, 11]_[4, 13]","[[2, 11], [4, 13]]",-0.013068649053524617
44,45,-14.762780508642381,8.785261584876025e-08,1,1.46591314909017e-06,111,565.0,1433,242,242,"d_q_exc_[0, 1]_[3, 12]","[[0, 1], [3, 12]]",0.0004882079115430532
45,46,-14.762780608324931,9.968255021419736e-08,4,1.3662305988759726e-06,152,578.0,1466,242,242,"d_q_exc_[2, 11]_[10, 13]","[[2, 11], [10, 13]]",0.04287774425883743
46,47,-14.762780991644924,3.8331999263618854e-07,6,9.82910606239784e-07,216,591.0,1499,242,242,"d_q_exc_[1, 13]_[5, 3]","[[1, 13], [5, 3]]",-0.47723305158595597
47,48,-14.762781032425913,4.0780989252198196e-08,3,9.421296169875859e-07,227,604.0,1532,253,253,"d_q_exc_[0, 4]_[2, 12]","[[0, 4], [2, 12]]",-0.005565808861387454
48,49,-14.762781062675513,3.02496001580721e-08,4,9.118800168295138e-07,244,617.0,1565,264,264,"d_q_exc_[0, 5]_[1, 10]","[[0, 5], [1, 10]]",0.23137037548518416
49,50,-14.762781085200421,2.252490816090358e-08,3,8.893551086686102e-07,273,630.0,1598,264,264,"d_q_exc_[1, 2]_[5, 12]","[[1, 2], [5, 12]]",-0.01648845452880061
50,51,-14.762781094432496,9.232074660303624e-09,0,8.801230340083066e-07,120,643.0,1631,275,275,"d_q_exc_[0, 11]_[12, 13]","[[0, 11], [12, 13]]",-0.00429105298282658
51,52,-14.76278122257975,1.2814725458554221e-07,1,7.519757794227644e-07,243,656.0,1664,286,286,"d_q_exc_[0, 3]_[1, 12]","[[0, 3], [1, 12]]",-0.29378666723618385
52,53,-14.762781285475166,6.289541509829633e-08,0,6.890803643244681e-07,237,669.0,1697,297,297,"d_q_exc_[0, 3]_[5, 12]","[[0, 3], [5, 12]]",-0.006221351461016704
53,54,-14.762781375170395,8.969522902191329e-08,4,5.993851353025548e-07,298,682.0,1730,297,297,"d_q_exc_[1, 10]_[3, 2]","[[1, 10], [3, 2]]",-0.0066628335493794325
54,55,-14.762781411643195,3.6472799891384966e-08,7,5.629123354111698e-07,396,695.0,1763,308,308,"d_q_exc_[0, 3]_[2, 1]","[[0, 3], [2, 1]]",-0.6924060116983994
55,56,-14.762781417280872,5.637676991909757e-09,0,5.5727465841926e-07,86,708.0,1796,308,308,"d_q_exc_[4, 13]_[8, 7]","[[4, 13], [8, 7]]",-6.220001658854433e-05
56,57,-14.76278148302074,6.573986865987536e-08,6,4.915347897593847e-07,367,721.0,1829,319,319,"d_q_exc_[0, 11]_[9, 8]","[[0, 11], [9, 8]]",0.023915386878515507
57,58,-14.762781491380446,8.359705816474161e-09,0,4.831750839429105e-07,121,734.0,1862,319,319,"d_q_exc_[2, 7]_[4, 9]","[[2, 7], [4, 9]]",5.750786959352036e-05
58,59,-14.762781519284854,2.7904407673418063e-08,5,4.5527067626949247e-07,340,747.0,1895,330,330,"d_q_exc_[0, 5]_[8, 9]","[[0, 5], [8, 9]]",0.00037397189856899673
59,60,-14.762781535017748,1.5732894098619e-08,6,4.3953778217087347e-07,372,760.0,1928,330,330,"d_q_exc_[2, 4]_[10, 12]","[[2, 4], [10, 12]]",0.03876908805746666
60,61,-14.762781553798792,1.8781044275328895e-08,0,4.207567378955446e-07,377,773.0,1961,330,330,"d_q_exc_[2, 12]_[10, 4]","[[2, 12], [10, 4]]",-0.3489261399232508
61,62,-14.762781564608462,1.0809669603872862e-08,9,4.099470682916717e-07,381,776.0,1968,333,334,s_q_exc_0_4,"[[0], [4]]",-0.0026786718256396596
62,63,-14.762781586256992,2.164853007968759e-08,6,3.882985382119841e-07,431,789.0,2001,333,334,"d_q_exc_[4, 5]_[10, 11]","[[4, 5], [10, 11]]",0.16447796777277068
63,64,-14.762781596192182,9.935190448118192e-09,0,3.7836334776386593e-07,404,802.0,2034,333,334,"d_q_exc_[1, 5]_[3, 13]","[[1, 5], [3, 13]]",-0.0018117354198069983
64,65,-14.762781609039926,1.284774420184931e-08,9,3.655156035620166e-07,282,815.0,2067,333,334,"d_q_exc_[2, 3]_[5, 10]","[[2, 3], [5, 10]]",-0.016414367492143044
65,66,-14.762781616111605,7.0716783540092365e-09,9,3.584439252080074e-07,448,818.0,2074,336,338,s_q_exc_0_10,"[[0], [10]]",-9.856813557596899e-05
66,67,-14.762781621351763,5.240158529318251e-09,1,3.5320376667868914e-07,353,831.0,2107,347,349,"d_q_exc_[0, 7]_[6, 5]","[[0, 7], [6, 5]]",0.0014944016560186368
67,68,-14.762781630455288,9.103525044906746e-09,3,3.441002416337824e-07,383,844.0,2140,358,360,"d_q_exc_[0, 7]_[6, 1]","[[0, 7], [6, 1]]",0.1504103158289483
68,69,-14.762781634480648,4.025359601200762e-09,0,3.4007488203258163e-07,22,857.0,2173,358,360,"d_q_exc_[1, 8]_[4, 9]","[[1, 8], [4, 9]]",-1.571303700329054
69,70,-14.762781638129564,3.6489158361519003e-09,0,3.3642596619642973e-07,451,870.0,2206,369,371,"d_q_exc_[0, 5]_[3, 12]","[[0, 5], [3, 12]]",-0.008315935000985503
70,71,-14.762781639864825,1.7352608239207257e-09,5,3.34690705372509e-07,387,883.0,2239,369,371,"d_q_exc_[1, 3]_[5, 13]","[[1, 3], [5, 13]]",0.0017293914670476153
71,72,-14.762781726924015,8.705919007923058e-08,9,2.476315152932784e-07,457,896.0,2272,369,371,"d_q_exc_[2, 10]_[4, 12]","[[2, 10], [4, 12]]",0.6483816288000871
72,73,-14.762781767532442,4.06084268433915e-08,0,2.0702308844988693e-07,543,909.0,2305,369,371,"d_q_exc_[3, 4]_[10, 13]","[[3, 4], [10, 13]]",-0.052928925191531646
73,74,-14.76278177680997,9.277528079110198e-09,3,1.9774556037077673e-07,562,922.0,2338,369,371,"d_q_exc_[1, 2]_[3, 10]","[[1, 2], [3, 10]]",-0.0048857760110700135
74,75,-14.762781807122899,3.031292905575356e-08,7,1.6743263131502317e-07,487,935.0,2371,369,371,"d_q_exc_[1, 6]_[4, 7]","[[1, 6], [4, 7]]",-0.1724381455816657
75,76,-14.76278182640682,1.928392201477891e-08,7,1.4814870930024426e-07,446,948.0,2404,369,371,"d_q_exc_[2, 7]_[6, 3]","[[2, 7], [6, 3]]",-0.18214838581129988
76,77,-14.76278185994675,3.353992994448163e-08,0,1.1460877935576264e-07,678,961.0,2437,380,382,"d_q_exc_[0, 13]_[2, 1]","[[0, 13], [2, 1]]",0.2162748192404038
77,78,-14.762781876417103,1.6470352193209692e-08,9,9.813842716255294e-08,531,974.0,2470,380,382,"d_q_exc_[1, 13]_[5, 3]","[[1, 13], [5, 3]]",0.2486012157835531
78,79,-14.762781893811503,1.7394400586567826e-08,0,8.074402657598512e-08,635,987.0,2503,391,393,"d_q_exc_[0, 7]_[6, 1]","[[0, 7], [6, 1]]",-0.19773544809689425
79,80,-14.762781917433877,2.3622373390708162e-08,2,5.7121653185276955e-08,712,1000.0,2536,391,393,"d_q_exc_[3, 10]_[4, 13]","[[3, 10], [4, 13]]",-0.25387251263524657
80,81,-14.762781933641467,1.6207589936811928e-08,2,4.091406324846503e-08,677,1013.0,2569,402,404,"d_q_exc_[0, 13]_[2, 1]","[[0, 13], [2, 1]]",-0.06810606288185914
81,82,-14.762781944357934,1.071646771322321e-08,8,3.019759553524182e-08,548,1026.0,2602,413,415,"d_q_exc_[0, 12]_[10, 2]","[[0, 12], [10, 2]]",0.020743404400975204
82,83,-14.762781950030288,5.672353253771689e-09,0,2.4525242281470128e-08,585,1039.0,2635,424,426,"d_q_exc_[0, 1]_[2, 13]","[[0, 1], [2, 13]]",-0.000549643953027153
83,84,-14.7627819542065,4.1762131530731494e-09,0,2.0349029128396978e-08,535,1052.0,2668,435,437,"d_q_exc_[0, 1]_[5, 10]","[[0, 1], [5, 10]]",0.00593254141947734
84,85,-14.762781957230967,3.0244660109701726e-09,6,1.7324563117426806e-08,466,1065.0,2701,435,437,"d_q_exc_[2, 4]_[10, 12]","[[2, 4], [10, 12]]",0.09408412832411281
85,86,-14.762781960235557,3.0045903542941232e-09,0,1.4319972763132682e-08,370,1078.0,2734,435,437,"d_q_exc_[1, 2]_[5, 12]","[[1, 2], [5, 12]]",0.0012437417956286862
86,87,-14.762781961211148,9.755911634101722e-10,9,1.334438159972251e-08,525,1091.0,2767,446,448,"d_q_exc_[0, 3]_[2, 11]","[[0, 3], [2, 11]]",-0.004110207256396785
87,88,-14.762781963718467,2.5073187970292565e-09,4,1.0837062802693254e-08,566,1104.0,2800,457,459,"d_q_exc_[0, 11]_[9, 8]","[[0, 11], [9, 8]]",-0.004996978835544073
88,89,-14.762781965461816,1.743348576610515e-09,8,9.093714226082739e-09,530,1117.0,2833,468,470,"d_q_exc_[0, 1]_[3, 12]","[[0, 1], [3, 12]]",0.0022165166242510814
89,90,-14.762781965905065,4.432489930650263e-10,4,8.650465233017712e-09,565,1130.0,2866,468,470,"d_q_exc_[1, 9]_[7, 3]","[[1, 9], [7, 3]]",-0.001120165101608777
90,91,-14.76278196696714,1.0620748724932128e-09,9,7.5883903605245e-09,527,1143.0,2899,468,470,"d_q_exc_[1, 10]_[9, 8]","[[1, 10], [9, 8]]",0.005855718067255707
91,92,-14.762781971209366,4.2422261259389415e-09,6,3.346164234585558e-09,627,1156.0,2932,468,470,"d_q_exc_[1, 6]_[7, 10]","[[1, 6], [7, 10]]",-0.05563753156000211
92,93,-14.762781971226179,1.681321748492337e-11,0,3.3293510171006346e-09,70,1169.0,2965,468,470,"d_q_exc_[5, 8]_[7, 12]","[[5, 8], [7, 12]]",-0.0001989427658568245
93,94,-14.762781971240086,1.3907097695664561e-11,0,3.31544391940497e-09,75,1182.0,2998,479,481,"d_q_exc_[0, 7]_[2, 9]","[[0, 7], [2, 9]]",1.8907881777224754e-05
94,95,-14.762781971251442,1.1356249274285801e-11,0,3.3040876701306843e-09,56,1195.0,3031,490,492,"d_q_exc_[0, 9]_[7, 2]","[[0, 9], [7, 2]]",0.00014070198107495697
95,96,-14.762781971662855,4.11413125789295e-10,9,2.8926745443413893e-09,462,1208.0,3064,501,503,"d_q_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",-6.523219452864791e-05
96,97,-14.76278197230788,6.450253664525007e-10,2,2.2476491778888885e-09,475,1221.0,3097,501,503,"d_q_exc_[3, 4]_[10, 13]","[[3, 4], [10, 13]]",-0.02914531210214698
97,98,-14.762781972536809,2.2892798767770728e-10,9,2.0187211902111812e-09,322,1234.0,3130,501,503,"d_q_exc_[1, 3]_[5, 13]","[[1, 3], [5, 13]]",-0.002297387085716219
98,99,-14.762781972836091,2.992823766589936e-10,1,1.7194388135521876e-09,317,1247.0,3163,501,503,"d_q_exc_[1, 10]_[12, 13]","[[1, 10], [12, 13]]",-0.000774302621871373
99,100,-14.762781973012451,1.7636025972933567e-10,2,1.543078553822852e-09,575,1260.0,3196,501,503,"d_q_exc_[7, 12]_[10, 9]","[[7, 12], [10, 9]]",0.0003992586445913045
100,101,-14.762781973023436,1.0984990694851149e-11,1,1.5320935631280008e-09,61,1273.0,3229,501,503,"d_q_exc_[2, 9]_[7, 10]","[[2, 9], [7, 10]]",-2.812795423580925e-05
101,102,-14.76278197303148,8.043343768804334e-12,0,1.5240502193591965e-09,19,1286.0,3262,501,503,"d_q_exc_[3, 6]_[9, 10]","[[3, 6], [9, 10]]",-0.001235842918164564
102,103,-14.762781973053812,2.233235818493995e-11,6,1.5017178611742565e-09,146,1299.0,3295,501,503,"d_q_exc_[7, 8]_[10, 13]","[[7, 8], [10, 13]]",-2.0073360683255668e-05
103,104,-14.762781973060477,6.66489086142974e-12,4,1.4950529703128268e-09,41,1312.0,3328,501,503,"d_q_exc_[3, 7]_[5, 9]","[[3, 7], [5, 9]]",0.0002820886264710935
104,105,-14.762781973111675,5.119815682519402e-11,7,1.4438548134876328e-09,398,1325.0,3361,501,503,"d_q_exc_[7, 8]_[11, 12]","[[7, 8], [11, 12]]",0.00020634990289807763
105,106,-14.762781973139191,2.751576744230988e-11,9,1.416339046045323e-09,198,1338.0,3394,501,503,"d_q_exc_[2, 7]_[4, 9]","[[2, 7], [4, 9]]",6.353928680269967e-05
106,107,-14.762781973144484,5.293543381412746e-12,0,1.4110455026639102e-09,74,1351.0,3427,501,503,"d_q_exc_[1, 7]_[3, 9]","[[1, 7], [3, 9]]",-4.937905204372495e-06
107,108,-14.762781973148712,4.227729277772596e-12,0,1.4068177733861376e-09,71,1364.0,3460,501,503,"d_q_exc_[6, 11]_[9, 12]","[[6, 11], [9, 12]]",0.000387740416956171
108,109,-14.762781973150677,1.964650664376677e-12,0,1.4048531227217609e-09,102,1377.0,3493,501,503,"d_q_exc_[1, 8]_[9, 10]","[[1, 8], [9, 10]]",0.5917500003711447
109,110,-14.762781973152466,1.7887913372760522e-12,6,1.4030643313844848e-09,97,1390.0,3526,501,503,"d_q_exc_[1, 9]_[7, 13]","[[1, 9], [7, 13]]",0.00045392061356211335
110,111,-14.762781973153867,1.4015455462867976e-12,0,1.401662785838198e-09,56,1403.0,3559,501,503,"d_q_exc_[7, 12]_[11, 8]","[[7, 12], [11, 8]]",-4.296875e-05
111,112,-14.762781973154798,9.308109838457312e-13,0,1.4007319748543523e-09,72,1416.0,3592,501,503,"d_q_exc_[2, 9]_[6, 5]","[[2, 9], [6, 5]]",8.203124999999999e-05
