,n,E,dE,rank,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
21,22,-7.730941186259933,1.6574428673976627e-07,0,1.135641198857229e-07,79,246.0,622,77,80,"d_q_exc_[0, 2]_[4, 10]","[[0, 2], [4, 10]]",0.026840131904033775
22,23,-7.7309412552303405,6.897040716324909e-08,7,4.459371272247381e-08,196,259.0,655,77,85,"d_q_exc_[2, 3]_[6, 7]","[[2, 3], [6, 7]]",0.04253683625227739
23,24,-7.730941292103083,3.6872742192883834e-08,0,7.720970529589977e-09,203,272.0,688,88,91,"d_q_exc_[0, 4]_[2, 10]","[[0, 4], [2, 10]]",-0.025140529450015558
24,25,-7.730941297148877,5.045794004843174e-09,5,2.675176524746803e-09,217,285.0,721,88,102,"d_q_exc_[2, 3]_[4, 5]","[[2, 3], [4, 5]]",0.0340079773780305
25,26,-7.730941299586939,2.4380621965747196e-09,9,2.3711432817208333e-10,176,298.0,754,99,102,"d_q_exc_[0, 11]_[6, 7]","[[0, 11], [6, 7]]",-0.011476889677854464
26,27,-7.730941299745604,1.5866508107365007e-10,9,7.844924709843326e-11,142,311.0,787,110,110,"d_q_exc_[0, 5]_[2, 11]","[[0, 5], [2, 11]]",0.006479181778525121
27,28,-7.7309412997767595,3.115552260624099e-11,8,4.729372449219227e-11,133,324.0,820,110,110,"d_q_exc_[4, 11]_[5, 10]","[[4, 11], [5, 10]]",-0.001081197092892443
28,29,-7.7309412998088165,3.205702370223662e-11,4,1.5236700789955648e-11,124,337.0,853,121,121,"d_q_exc_[0, 3]_[6, 7]","[[0, 3], [6, 7]]",0.001105938006314997
29,30,-7.7309412998199925,1.1175949055086676e-11,8,4.0607517348689726e-12,57,350.0,886,121,121,"d_q_exc_[2, 11]_[8, 9]","[[2, 11], [8, 9]]",-0.0004510836797845936
30,31,-7.730941299820339,3.4638958368304884e-13,1,3.714362151185924e-12,7,363.0,919,121,129,"d_q_exc_[1, 2]_[10, 11]","[[1, 2], [10, 11]]",3.806993056345855e-07
