,n,E,dE,rank,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
20,21,-7.776210658599593,3.967277031335925e-07,6,6.272832786535787e-07,172,213.0,537,80,81,"d_q_exc_[0, 3]_[6, 7]","[[0, 3], [6, 7]]",-0.07100824205050786
21,22,-7.776210984349886,3.2575029251802334e-07,2,3.0153298613555535e-07,161,226.0,570,80,81,"d_q_exc_[2, 3]_[10, 11]","[[2, 3], [10, 11]]",-0.07944134680245112
22,23,-7.7762112079536685,2.2360378260088964e-07,1,7.79292035346657e-08,194,239.0,603,80,81,"d_q_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",-0.06461802017340877
23,24,-7.776211275220405,6.726673618118184e-08,0,1.0662467353483862e-08,191,252.0,636,80,81,"d_q_exc_[2, 11]_[6, 7]","[[2, 11], [6, 7]]",-0.04851165448079431
24,25,-7.776211284558368,9.337963291500273e-09,0,1.324504061983589e-09,178,265.0,669,91,92,"d_q_exc_[0, 3]_[2, 5]","[[0, 3], [2, 5]]",0.0632732240476336
25,26,-7.776211285834577,1.2762093604123947e-09,0,4.829470157119431e-11,168,278.0,702,102,103,"d_q_exc_[0, 4]_[2, 10]","[[0, 4], [2, 10]]",-0.005544832984924715
26,27,-7.776211285865508,3.093081346605686e-11,5,1.7363888105137448e-11,61,291.0,735,113,114,"d_q_exc_[0, 5]_[8, 9]","[[0, 5], [8, 9]]",-0.0010015587150698562
27,28,-7.7762112858758385,1.0330403199532157e-11,0,7.033484905605292e-12,45,304.0,768,124,125,"d_q_exc_[0, 3]_[8, 9]","[[0, 3], [8, 9]]",0.0004754111552647605
28,29,-7.776211285881096,5.257128066205041e-12,9,1.7763568394002505e-12,57,317.0,801,135,136,"d_q_exc_[0, 5]_[6, 7]","[[0, 5], [6, 7]]",0.0002007179090259986
29,30,-7.776211285881897,8.01136934569513e-13,3,9.752199048307375e-13,101,330.0,834,146,147,"d_q_exc_[0, 5]_[2, 3]","[[0, 5], [2, 3]]",-6.926957149852239e-05
