,n,E,dE,rank,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
14,15,-7.763652378263169,1.4695391708841044e-05,0,3.373395307715299e-05,78,145.0,365,69,70,"d_q_exc_[0, 1]_[4, 11]","[[0, 1], [4, 11]]",-0.011358492256942753
15,16,-7.763663405962601,1.1027699431842564e-05,0,2.2706253645310426e-05,91,158.0,398,69,70,"d_q_exc_[2, 11]_[5, 10]","[[2, 11], [5, 10]]",0.29710512606199047
16,17,-7.76367004411196,6.638149359083911e-06,6,1.6068104286226514e-05,93,171.0,431,80,81,"d_q_exc_[0, 10]_[2, 4]","[[0, 10], [2, 4]]",-0.5341907789738023
17,18,-7.763676519813563,6.475701603392281e-06,0,9.592402682834233e-06,120,184.0,464,80,81,"d_q_exc_[4, 11]_[5, 10]","[[4, 11], [5, 10]]",-0.2845787882063194
18,19,-7.76368099700828,4.477194717189548e-06,5,5.115207965644686e-06,141,197.0,497,80,81,"d_q_exc_[2, 3]_[4, 5]","[[2, 3], [4, 5]]",-0.538680507181005
19,20,-7.763685089351536,4.09234325537966e-06,0,1.0228647102650257e-06,167,210.0,530,91,92,"d_q_exc_[0, 11]_[3, 10]","[[0, 11], [3, 10]]",0.1118851996819024
20,21,-7.763685704516802,6.151652662822471e-07,9,4.076994439827786e-07,189,223.0,563,91,92,"d_q_exc_[5, 10]_[6, 7]","[[5, 10], [6, 7]]",0.19461146880045666
21,22,-7.76368600632007,3.018032677104543e-07,0,1.0589617627232428e-07,74,236.0,596,102,103,"d_q_exc_[0, 2]_[4, 10]","[[0, 2], [4, 10]]",0.034778829575803916
22,23,-7.763686070232655,6.391258544624634e-08,8,4.1983590826077943e-08,230,249.0,629,113,114,"d_q_exc_[0, 3]_[2, 5]","[[0, 3], [2, 5]]",-0.5296006530789656
23,24,-7.7636861005127695,3.0280114415859316e-08,9,1.1703476410218627e-08,223,262.0,662,113,114,"d_q_exc_[4, 11]_[8, 9]","[[4, 11], [8, 9]]",-0.025866806734681308
24,25,-7.763686110279304,9.766534248001335e-09,1,1.9369421622172922e-09,223,275.0,695,113,114,"d_q_exc_[3, 4]_[6, 7]","[[3, 4], [6, 7]]",-0.014199773863525571
25,26,-7.763686111750851,1.471547328435463e-09,9,4.653948337818292e-10,216,288.0,728,113,114,"d_q_exc_[4, 11]_[6, 7]","[[4, 11], [6, 7]]",-0.008812145455414746
26,27,-7.763686112013012,2.6216095960762686e-10,9,2.0323387417420236e-10,154,301.0,761,124,125,"d_q_exc_[0, 5]_[8, 9]","[[0, 5], [8, 9]]",-0.0023164924825190203
27,28,-7.76368611220888,1.9586821053962922e-10,3,7.365663634573139e-12,144,314.0,794,135,136,"d_q_exc_[0, 3]_[1, 2]","[[0, 3], [1, 2]]",0.0015820450100567632
28,29,-7.763686112213277,4.39648317751562e-12,7,2.9691804570575187e-12,14,327.0,827,146,147,"d_q_exc_[0, 1]_[6, 7]","[[0, 1], [6, 7]]",-2.2075705113595715e-06
29,30,-7.7636861122139145,6.377121053446899e-13,0,2.3314683517128287e-12,89,340.0,860,146,147,"d_q_exc_[3, 4]_[10, 11]","[[3, 4], [10, 11]]",-8.789065280727774e-05
