,n,E,dE,rank,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
20,21,-15.332096429049603,5.7663302062138655e-06,0,2.901194541848895e-05,97,233.0,589,76,98,"d_q_exc_[0, 3]_[4, 13]","[[0, 3], [4, 13]]",0.004704617263900147
21,22,-15.332100005335372,3.576285768858156e-06,0,2.5435659649630793e-05,74,246.0,622,76,98,"d_q_exc_[0, 1]_[12, 13]","[[0, 1], [12, 13]]",-0.0015412365512586406
22,23,-15.332103504817947,3.499482575719526e-06,2,2.1936177073911267e-05,109,249.0,629,76,98,s_q_exc_4_12,"[[4], [12]]",0.012992918149388393
23,24,-15.33210638836902,2.883551072585533e-06,0,1.9052626001325734e-05,103,262.0,662,77,98,"d_q_exc_[0, 13]_[6, 5]","[[0, 13], [6, 5]]",-0.0031842653674149534
24,25,-15.332108909242919,2.520873898959053e-06,5,1.653175210236668e-05,109,275.0,695,88,98,"d_q_exc_[0, 12]_[4, 2]","[[0, 12], [4, 2]]",0.023551459183468258
25,26,-15.332110369812197,1.4605692779667834e-06,0,1.5071182824399898e-05,97,288.0,728,99,99,"d_q_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",-0.0014660717530055197
26,27,-15.332114492985248,4.123173050984974e-06,0,1.0948009773414924e-05,162,301.0,761,110,110,"d_q_exc_[0, 1]_[8, 9]","[[0, 1], [8, 9]]",-0.0014660604867515496
27,28,-15.332116788270872,2.2952856237878905e-06,1,8.652724149627034e-06,133,314.0,794,110,110,"d_q_exc_[1, 2]_[6, 7]","[[1, 2], [6, 7]]",-0.017823219732720334
28,29,-15.332118246896833,1.458625961348048e-06,6,7.194098188278986e-06,131,327.0,827,121,121,"d_q_exc_[0, 3]_[6, 7]","[[0, 3], [6, 7]]",-0.006838195579252298
29,30,-15.332119428760517,1.1818636842519936e-06,0,6.012234504026992e-06,115,340.0,860,132,132,"d_q_exc_[0, 1]_[4, 5]","[[0, 1], [4, 5]]",-0.002443948555834131
30,31,-15.332120587891572,1.159131054251361e-06,0,4.853103449775631e-06,150,353.0,893,143,143,"d_q_exc_[0, 7]_[2, 1]","[[0, 7], [2, 1]]",-0.06224498621679923
31,32,-15.33212144363319,8.557416180110522e-07,7,3.997361831764579e-06,166,366.0,926,154,154,"d_q_exc_[0, 3]_[1, 6]","[[0, 3], [1, 6]]",-0.1510877435442329
32,33,-15.332121779640449,3.3600725934945785e-07,1,3.661354572415121e-06,149,379.0,959,154,154,"d_q_exc_[1, 2]_[12, 13]","[[1, 2], [12, 13]]",-0.00036825927920785075
33,34,-15.332122440259237,6.606187881175174e-07,6,3.0007357842976035e-06,173,392.0,992,165,165,"d_q_exc_[0, 1]_[6, 7]","[[0, 1], [6, 7]]",-0.00336870434379625
34,35,-15.332122941684524,5.014252870694236e-07,4,2.49931049722818e-06,138,405.0,1025,176,176,"d_q_exc_[0, 3]_[2, 7]","[[0, 3], [2, 7]]",-0.0044833193398467015
35,36,-15.33212336301741,4.2133288502554933e-07,1,2.0779776122026306e-06,161,418.0,1058,187,187,"d_q_exc_[0, 3]_[12, 13]","[[0, 3], [12, 13]]",0.00019680355871157826
36,37,-15.332123842740746,4.797233366105047e-07,1,1.5982542755921259e-06,224,431.0,1091,198,198,"d_q_exc_[0, 3]_[5, 12]","[[0, 3], [5, 12]]",-0.001250579911000782
37,38,-15.33212440373909,5.60998344667496e-07,7,1.0372559309246299e-06,196,444.0,1124,198,198,"d_q_exc_[6, 13]_[12, 7]","[[6, 13], [12, 7]]",-0.9822794665921025
38,39,-15.332124635926949,2.321878582733916e-07,0,8.050680726512383e-07,177,457.0,1157,209,209,"d_q_exc_[0, 4]_[6, 12]","[[0, 4], [6, 12]]",0.003125038101244387
39,40,-15.332124861052002,2.2512505282179518e-07,3,5.799430198294431e-07,185,470.0,1190,209,209,"d_q_exc_[1, 5]_[3, 13]","[[1, 5], [3, 13]]",0.0016386225251491604
40,41,-15.332125031459515,1.7040751387753517e-07,0,4.095355059519079e-07,219,483.0,1223,209,209,"d_q_exc_[2, 13]_[7, 4]","[[2, 13], [7, 4]]",0.10981177939049269
41,42,-15.332125189288703,1.5782918794116085e-07,1,2.5170631801074705e-07,226,496.0,1256,220,220,"d_q_exc_[0, 5]_[2, 13]","[[0, 5], [2, 13]]",-0.0005458120123710541
42,43,-15.332125243670912,5.438220895825907e-08,0,1.9732410905248798e-07,237,509.0,1289,231,231,"d_q_exc_[0, 7]_[4, 13]","[[0, 7], [4, 13]]",-0.0002997981644036806
43,44,-15.332125283048734,3.9377821892117026e-08,0,1.5794628716037096e-07,238,522.0,1322,242,242,"d_q_exc_[0, 1]_[4, 13]","[[0, 1], [4, 13]]",0.00015619197226713228
44,45,-15.332125290683674,7.634939791500983e-09,2,1.5031134736886997e-07,187,535.0,1355,253,253,"d_q_exc_[0, 7]_[5, 4]","[[0, 7], [5, 4]]",2.7863237540081407e-06
45,46,-15.332125298342557,7.658883305339259e-09,6,1.4265246406353072e-07,153,548.0,1388,264,264,"d_q_exc_[0, 1]_[5, 12]","[[0, 1], [5, 12]]",-0.0001697735045151897
46,47,-15.332125309491019,1.1148461709353796e-08,5,1.3150400235417692e-07,170,561.0,1421,275,275,"d_q_exc_[0, 1]_[3, 6]","[[0, 1], [3, 6]]",-0.00033706753119938356
47,48,-15.332125319460586,9.969566505674265e-09,0,1.2153443584850265e-07,110,574.0,1454,286,286,"d_q_exc_[0, 4]_[2, 12]","[[0, 4], [2, 12]]",-0.0018289027756665244
48,49,-15.332125326429235,6.968649657324022e-09,3,1.1456578619117863e-07,134,587.0,1487,286,286,"d_q_exc_[1, 6]_[3, 2]","[[1, 6], [3, 2]]",0.034713574733669414
49,50,-15.332125330748804,4.3195687027264285e-09,0,1.102462174884522e-07,212,600.0,1520,297,297,"d_q_exc_[0, 3]_[10, 11]","[[0, 3], [10, 11]]",-0.0005265842215015584
50,51,-15.332125386622035,5.58732313749033e-08,0,5.4372986113548905e-08,157,613.0,1553,308,308,"d_q_exc_[0, 3]_[8, 9]","[[0, 3], [8, 9]]",-0.0005265798224740703
51,52,-15.332125426127046,3.9505010818174924e-08,8,1.486797529537398e-08,276,626.0,1586,308,308,"d_q_exc_[2, 4]_[6, 12]","[[2, 4], [6, 12]]",-0.014330897917499695
52,53,-15.332125428388842,2.261796083757872e-09,0,1.2606179211616109e-08,138,639.0,1619,308,308,"d_q_exc_[4, 7]_[6, 5]","[[4, 7], [6, 5]]",0.016095796862936808
53,54,-15.332125435360897,6.972054933385152e-09,7,5.634124278230956e-09,263,652.0,1652,319,319,"d_q_exc_[0, 7]_[5, 12]","[[0, 7], [5, 12]]",0.002120738754615855
54,55,-15.332125438689555,3.3286582379332685e-09,0,2.305466040297688e-09,307,665.0,1685,319,319,"d_q_exc_[1, 3]_[5, 13]","[[1, 3], [5, 13]]",-0.10632422163634267
55,56,-15.33212543894793,2.5837465500444523e-10,2,2.0470913852932426e-09,147,678.0,1718,319,319,"d_q_exc_[3, 7]_[5, 13]","[[3, 7], [5, 13]]",-0.010524841821511678
56,57,-15.332125438983585,3.565503448044183e-11,8,2.011436350812801e-09,96,691.0,1751,330,330,"d_q_exc_[0, 1]_[2, 7]","[[0, 1], [2, 7]]",-0.00016062064417840378
57,58,-15.332125439375119,3.915339163995668e-10,7,1.619902434413234e-09,170,704.0,1784,330,330,"d_q_exc_[1, 6]_[3, 2]","[[1, 6], [3, 2]]",0.011195321705699118
58,59,-15.332125439382748,7.629452625224076e-12,0,1.61227298178801e-09,89,717.0,1817,330,330,"d_q_exc_[2, 13]_[4, 3]","[[2, 13], [4, 3]]",0.0005632412486380245
59,60,-15.332125439386422,3.673505943879718e-12,0,1.6085994758441302e-09,69,730.0,1850,330,330,"d_q_exc_[1, 3]_[5, 13]","[[1, 3], [5, 13]]",-0.0015158935187160297
60,61,-15.332125439392335,5.913491918363434e-12,0,1.6026859839257668e-09,112,743.0,1883,330,330,"d_q_exc_[2, 5]_[3, 12]","[[2, 5], [3, 12]]",-0.0002685716863704836
61,62,-15.332125439396357,4.021671884402167e-12,0,1.5986643120413646e-09,16,756.0,1916,330,330,"d_q_exc_[1, 7]_[5, 13]","[[1, 7], [5, 13]]",-0.0011877627740601634
62,63,-15.332125439399311,2.9540814239226165e-12,0,1.595710230617442e-09,17,769.0,1949,330,330,"d_q_exc_[1, 3]_[5, 13]","[[1, 3], [5, 13]]",-0.0013127079236174971
63,64,-15.332125439404592,5.281108883536945e-12,0,1.590429121733905e-09,136,782.0,1982,330,330,"d_q_exc_[6, 13]_[12, 7]","[[6, 13], [12, 7]]",-0.0011252206532606829
64,65,-15.332125439406905,2.312816604899126e-12,0,1.588116305129006e-09,107,795.0,2015,330,330,"d_q_exc_[1, 3]_[5, 13]","[[1, 3], [5, 13]]",-0.0011876722859315441
65,66,-15.332125439409467,2.561506562415161e-12,0,1.5855547985665908e-09,13,808.0,2048,341,341,"d_q_exc_[0, 5]_[3, 12]","[[0, 5], [3, 12]]",2.387053484008387e-05
66,67,-15.332125439412364,2.8972380050618085e-12,0,1.582657560561529e-09,79,821.0,2081,341,341,"d_q_exc_[1, 3]_[5, 13]","[[1, 3], [5, 13]]",-0.0010626510471129418
67,68,-15.332125439415575,3.211653165635653e-12,0,1.5794459073958933e-09,28,834.0,2114,341,341,"d_q_exc_[1, 7]_[5, 13]","[[1, 7], [5, 13]]",-0.0009669714710921799
68,69,-15.332125439418418,2.8421709430404007e-12,1,1.576603736452853e-09,21,847.0,2147,341,341,"d_q_exc_[1, 3]_[5, 13]","[[1, 3], [5, 13]]",-0.001093855232563006
69,70,-15.332125439420183,1.765698698363849e-12,4,1.574838037754489e-09,79,860.0,2180,341,341,"d_q_exc_[1, 12]_[6, 5]","[[1, 12], [6, 5]]",0.0016250541186027534
70,71,-15.332125439421665,1.4814816040598089e-12,4,1.5733565561504292e-09,48,873.0,2213,341,341,"d_q_exc_[1, 3]_[5, 13]","[[1, 3], [5, 13]]",-0.0007813309924466073
71,72,-15.332125439422747,1.0818013151947525e-12,0,1.5722747548352345e-09,78,886.0,2246,341,341,"d_q_exc_[4, 7]_[6, 13]","[[4, 7], [6, 13]]",-0.0004376169347485348
72,73,-15.332125439425447,2.7000623958883807e-12,0,1.5695746924393461e-09,79,899.0,2279,341,341,"d_q_exc_[1, 7]_[5, 13]","[[1, 7], [5, 13]]",-0.0009063523985445333
73,74,-15.332125439426733,1.2860823517257813e-12,0,1.5682886100876203e-09,78,912.0,2312,352,352,"d_q_exc_[0, 5]_[4, 7]","[[0, 5], [4, 7]]",-1.6798790269297007e-05
74,75,-15.332125439429715,2.9825031333530205e-12,0,1.5653061069542673e-09,20,925.0,2345,352,352,"d_q_exc_[1, 7]_[5, 13]","[[1, 7], [5, 13]]",-0.0007500974067275363
75,76,-15.332125439432321,2.6059154834001674e-12,0,1.5627001914708671e-09,105,938.0,2378,352,352,"d_q_exc_[1, 7]_[5, 13]","[[1, 7], [5, 13]]",-0.000718329684543037
76,77,-15.332125439434407,2.085442929455894e-12,0,1.5606147485414112e-09,15,951.0,2411,352,352,"d_q_exc_[1, 7]_[5, 13]","[[1, 7], [5, 13]]",-0.0006406553770212903
77,78,-15.332125439436085,1.6786572132332367e-12,0,1.558936091328178e-09,77,964.0,2444,352,353,"d_q_exc_[1, 7]_[5, 13]","[[1, 7], [5, 13]]",-0.0005625245445572657
78,79,-15.332125439437442,1.3571366253017914e-12,0,1.5575789547028762e-09,102,977.0,2477,352,364,"d_q_exc_[1, 7]_[5, 13]","[[1, 7], [5, 13]]",-0.00050001853183164
79,80,-15.332125439438666,1.2239098623467726e-12,0,1.5563550448405294e-09,15,990.0,2510,352,375,"d_q_exc_[1, 7]_[5, 13]","[[1, 7], [5, 13]]",-0.00050001298751981
80,81,-15.332125439439665,9.983125437429408e-13,0,1.5553567322967865e-09,21,1003.0,2543,352,386,"d_q_exc_[1, 7]_[5, 13]","[[1, 7], [5, 13]]",-0.00043750936008718895
