,n,E,dE,rank,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
49,50,-7.772239007916661,4.6280934640208216e-09,2,7.4017298956619015e-09,138,600.0,1520,245,246,"d_q_exc_[0, 1]_[2, 11]","[[0, 1], [2, 11]]",0.00013456418141674788
50,51,-7.772239008319433,4.027720379440325e-10,3,6.998957857717869e-09,149,613.0,1553,256,257,"d_q_exc_[0, 1]_[4, 11]","[[0, 1], [4, 11]]",1.6625015224781313e-05
51,52,-7.7722390085356645,2.16231477168094e-10,0,6.782726380549775e-09,123,626.0,1586,256,257,"d_q_exc_[3, 10]_[4, 5]","[[3, 10], [4, 5]]",0.00021886181390100322
52,53,-7.772239008749684,2.1401991290304068e-10,2,6.568706467646734e-09,214,639.0,1619,267,268,"d_q_exc_[0, 1]_[5, 10]","[[0, 1], [5, 10]]",6.271803570550984e-05
53,54,-7.772239009998368,1.2486838230074682e-09,8,5.320022644639266e-09,282,652.0,1652,267,268,"d_q_exc_[1, 4]_[6, 7]","[[1, 4], [6, 7]]",0.000472295495761023
54,55,-7.772239010241633,2.432649637285067e-10,9,5.0767576809107595e-09,207,665.0,1685,278,279,"d_q_exc_[0, 1]_[2, 5]","[[0, 1], [2, 5]]",2.378956362860672e-05
55,56,-7.772239010347273,1.056399412391329e-10,9,4.971117739671627e-09,209,678.0,1718,278,279,"d_q_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",-0.0009653579310887126
56,57,-7.772239010646344,2.9907099019510497e-10,9,4.672046749476522e-09,251,691.0,1751,289,290,"d_q_exc_[0, 3]_[4, 11]","[[0, 3], [4, 11]]",-0.00638094578319857
57,58,-7.7722390126643415,2.0179973247991256e-09,0,2.654049424677396e-09,383,704.0,1784,300,301,"d_q_exc_[0, 3]_[5, 10]","[[0, 3], [5, 10]]",0.0007387221081927259
58,59,-7.772239012675784,1.1442402580996713e-11,0,2.6426070220963993e-09,100,717.0,1817,300,301,"d_q_exc_[2, 11]_[6, 7]","[[2, 11], [6, 7]]",4.3414450618982654e-05
59,60,-7.77223901335324,6.774563132694311e-10,9,1.965150708826968e-09,324,730.0,1850,300,301,"d_q_exc_[1, 10]_[4, 11]","[[1, 10], [4, 11]]",0.0038719265766126807
60,61,-7.7722390145357565,1.1825163070966482e-09,1,7.8263440173032e-10,270,743.0,1883,300,301,"d_q_exc_[1, 10]_[8, 9]","[[1, 10], [8, 9]]",-0.002297948975210335
61,62,-7.772239014699827,1.6407053493594503e-10,5,6.185638667943749e-10,181,756.0,1916,311,312,"d_q_exc_[0, 3]_[10, 11]","[[0, 3], [10, 11]]",0.00017113510135046835
62,63,-7.772239014730772,3.094502432077206e-11,5,5.876188424736029e-10,163,769.0,1949,322,323,"d_q_exc_[0, 11]_[4, 5]","[[0, 11], [4, 5]]",-0.0018492509893542803
63,64,-7.77223901483667,1.0589751298084593e-10,3,4.817213294927569e-10,275,772.0,1956,325,327,s_q_exc_0_2,"[[0], [2]]",0.00015786095299779866
64,65,-7.772239014914251,7.758149678238624e-11,8,4.041398327103707e-10,232,785.0,1989,325,327,"d_q_exc_[1, 10]_[4, 5]","[[1, 10], [4, 5]]",0.001059212234858542
65,66,-7.772239014940267,2.6015634091436368e-11,3,3.781241986189343e-10,99,798.0,2022,336,338,"d_q_exc_[0, 1]_[3, 4]","[[0, 1], [3, 4]]",-2.6280701664966488e-05
66,67,-7.77223901496358,2.3312907160288887e-11,5,3.5481129145864543e-10,178,801.0,2029,336,338,s_q_exc_5_11,"[[5], [11]]",1.1173656335925707e-05
67,68,-7.772239014971328,7.748468533463893e-12,0,3.4706282292518154e-10,257,814.0,2062,336,338,"d_q_exc_[2, 3]_[6, 7]","[[2, 3], [6, 7]]",-0.0004515923146698542
68,69,-7.7722390149716025,2.744471316873387e-13,1,3.467883757934942e-10,48,827.0,2095,336,338,"d_q_exc_[3, 4]_[8, 9]","[[3, 4], [8, 9]]",1.0031500309968028e-06
