,n,E,dE,rank,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
13,14,-7.618518214934789,9.577019379314322e-06,0,0.025980628175740428,139,122.0,306,47,53,"d_q_exc_[3, 4]_[10, 11]","[[3, 4], [10, 11]]",-0.3626082394577491
14,15,-7.618527665917652,9.450982862979629e-06,0,0.025971177192877448,146,135.0,339,53,61,"d_q_exc_[3, 10]_[4, 11]","[[3, 10], [4, 11]]",0.5260707924303625
15,16,-7.618541644950874,1.3979033221644954e-05,0,0.025957198159655803,117,148.0,372,53,68,"d_q_exc_[4, 11]_[5, 10]","[[4, 11], [5, 10]]",-0.7533731048592328
16,17,-7.618551059480587,9.414529713147601e-06,0,0.025947783629942656,160,161.0,405,53,68,"d_q_exc_[0, 7]_[1, 6]","[[0, 7], [1, 6]]",0.3299063904861315
17,18,-7.618554918540022,3.8590594355625285e-06,0,0.025943924570507093,118,174.0,438,53,68,"d_q_exc_[2, 5]_[10, 11]","[[2, 5], [10, 11]]",-0.21438003618204252
18,19,-7.618556589151271,1.6706112484499158e-06,1,0.025942253959258643,126,187.0,471,59,71,"d_q_exc_[0, 3]_[2, 5]","[[0, 3], [2, 5]]",-0.1134064518914157
19,20,-7.618557876589182,1.2874379109462097e-06,2,0.025940966521347697,129,200.0,504,70,82,"d_q_exc_[3, 6]_[4, 7]","[[3, 6], [4, 7]]",-0.17552561148831294
20,21,-7.618559443466425,1.5668772430643685e-06,0,0.025939399644104633,162,213.0,537,70,82,"d_q_exc_[6, 11]_[7, 10]","[[6, 11], [7, 10]]",-0.21255812332741142
21,22,-7.618560044776541,6.01310116365994e-07,1,0.025938798333988267,197,226.0,570,76,92,"d_q_exc_[0, 3]_[4, 5]","[[0, 3], [4, 5]]",-0.06516533521130885
22,23,-7.618560314793332,2.700167911484641e-07,0,0.025938528317197118,157,239.0,603,80,98,"d_q_exc_[0, 1]_[2, 3]","[[0, 1], [2, 3]]",-0.0009965478833396674
23,24,-7.618560471363652,1.5657031937621468e-07,3,0.025938371746877742,215,252.0,636,88,98,"d_q_exc_[0, 5]_[10, 11]","[[0, 5], [10, 11]]",-0.05770276628405238
24,25,-7.618560592846673,1.2148302097614305e-07,0,0.025938250263856766,140,265.0,669,88,108,"d_q_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",-0.06800428004025948
25,26,-7.618560670625183,7.777851074308728e-08,0,0.025938172485346023,144,278.0,702,99,108,"d_q_exc_[0, 5]_[1, 2]","[[0, 5], [1, 2]]",-0.05368094139241165
26,27,-7.618560705165744,3.4540560633899986e-08,3,0.02593813794478539,161,291.0,735,99,108,"d_q_exc_[2, 5]_[8, 9]","[[2, 5], [8, 9]]",-0.03389678066501937
27,28,-7.618560723393155,1.8227410691906698e-08,1,0.025938119717374697,166,304.0,768,99,114,"d_q_exc_[2, 11]_[3, 10]","[[2, 11], [3, 10]]",0.03039170509684656
28,29,-7.618560726334327,2.941172638770695e-09,2,0.025938116776202058,202,317.0,801,110,124,"d_q_exc_[0, 3]_[4, 11]","[[0, 3], [4, 11]]",-0.007049147821629057
29,30,-7.618560726520773,1.864455256850306e-10,4,0.025938116589756532,136,330.0,834,110,124,"d_q_exc_[4, 11]_[8, 9]","[[4, 11], [8, 9]]",-0.00406648430071382
30,31,-7.618560726562054,4.128075659082242e-11,4,0.025938116548475776,117,343.0,867,110,124,"d_q_exc_[2, 7]_[5, 6]","[[2, 7], [5, 6]]",-0.0010088773248865663
31,32,-7.618560726566183,4.129141473185882e-12,1,0.025938116544346634,45,356.0,900,121,130,"d_q_exc_[0, 7]_[3, 6]","[[0, 7], [3, 6]]",-0.0001564403096621496
32,33,-7.618560726566533,3.4994229736184934e-13,1,0.025938116543996692,86,369.0,933,132,136,"d_q_exc_[0, 11]_[3, 10]","[[0, 11], [3, 10]]",8.214780052581138e-05
