,n,E,dE,rank,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
16,17,-7.7781271171865285,1.303230782667697e-05,0,2.4094927645101905e-05,112,181.0,457,60,68,"d_q_exc_[0, 5]_[3, 10]","[[0, 5], [3, 10]]",-0.4279441493999694
17,18,-7.778136598182739,9.480996210342596e-06,5,1.4613931434759309e-05,126,194.0,490,69,74,"d_q_exc_[0, 10]_[2, 4]","[[0, 10], [2, 4]]",-0.6786270864226706
18,19,-7.778142657836861,6.059654122481106e-06,0,8.554277312278202e-06,111,207.0,523,76,85,"d_q_exc_[2, 5]_[3, 10]","[[2, 5], [3, 10]]",-0.5677286074945894
19,20,-7.778147537439879,4.8796030176490035e-06,0,3.674674294629199e-06,188,220.0,556,80,85,"d_q_exc_[0, 11]_[4, 5]","[[0, 11], [4, 5]]",-1.4617101746507275
20,21,-7.7781491659871715,1.6285472925758882e-06,3,2.0461270020533107e-06,179,233.0,589,91,92,"d_q_exc_[0, 5]_[1, 4]","[[0, 5], [1, 4]]",-0.12625435485576667
21,22,-7.778150013211729,8.472245571766734e-07,0,1.1989024448766372e-06,165,246.0,622,102,103,"d_q_exc_[0, 4]_[2, 10]","[[0, 4], [2, 10]]",-0.1454411681638964
22,23,-7.77815048914302,4.7593129171019655e-07,0,7.229711531664407e-07,161,259.0,655,113,114,"d_q_exc_[0, 2]_[4, 10]","[[0, 2], [4, 10]]",-0.047331811300323295
23,24,-7.77815083186495,3.4272192994677653e-07,3,3.8024922321966415e-07,161,272.0,688,113,114,"d_q_exc_[3, 10]_[4, 5]","[[3, 10], [4, 5]]",0.14345268920896426
24,25,-7.778151195992976,3.6412802550955803e-07,6,1.6121197710106117e-08,247,285.0,721,113,114,"d_q_exc_[2, 11]_[3, 4]","[[2, 11], [3, 4]]",0.21071428100777742
25,26,-7.778151208447197,1.2454220765789614e-08,0,3.6669769443165023e-09,160,298.0,754,124,125,"d_q_exc_[0, 5]_[6, 7]","[[0, 5], [6, 7]]",-0.02331819764530231
26,27,-7.778151211998676,3.5514791107971178e-09,0,1.1549783351938459e-10,215,311.0,787,124,125,"d_q_exc_[2, 11]_[8, 9]","[[2, 11], [8, 9]]",0.013348345256788567
27,28,-7.778151212105355,1.0667910999018204e-10,6,8.818723529202543e-12,113,324.0,820,124,125,"d_q_exc_[4, 11]_[8, 9]","[[4, 11], [8, 9]]",0.0026432568246290843
28,29,-7.778151212107355,2.000177801164682e-12,8,6.8185457280378614e-12,74,337.0,853,124,125,"d_q_exc_[4, 5]_[8, 9]","[[4, 5], [8, 9]]",-0.0001035878541596903
29,30,-7.77815121210927,1.91491267287347e-12,4,4.9036330551643914e-12,24,350.0,886,124,125,"d_q_exc_[4, 5]_[10, 11]","[[4, 5], [10, 11]]",-0.0002510865839482312
30,31,-7.778151212110621,1.3509193763638905e-12,2,3.552713678800501e-12,10,363.0,919,135,136,"d_q_exc_[0, 1]_[6, 7]","[[0, 1], [6, 7]]",1.1304846389171145e-06
31,32,-7.778151212111061,4.405364961712621e-13,0,3.112177182629239e-12,11,376.0,952,135,136,"d_q_exc_[2, 11]_[3, 4]","[[2, 11], [3, 4]]",-0.00020312584380413926
