,n,E,dE,rank,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
12,13,-15.332477077105109,7.95706839245014e-05,9,0.0017919626856830462,63,159.0,403,55,70,"d_q_exc_[4, 5]_[10, 11]","[[4, 5], [10, 11]]",-0.1782664208833759
13,14,-15.332556935597747,7.985849263825173e-05,0,0.0017121041930447944,55,162.0,410,55,70,s_q_exc_1_11,"[[1], [11]]",-0.007291810038789897
14,15,-15.332633465716333,7.653011858543834e-05,0,0.001635574074459356,61,175.0,443,61,76,"d_q_exc_[1, 2]_[4, 5]","[[1, 2], [4, 5]]",-0.02759649693753502
15,16,-15.332707558640044,7.409292371107767e-05,6,0.0015614811507482784,73,188.0,476,72,82,"d_q_exc_[2, 13]_[10, 5]","[[2, 13], [10, 5]]",-0.07851804827036937
16,17,-15.33277010414075,6.254550070572407e-05,0,0.0014989356500425544,61,201.0,509,72,82,"d_q_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",-0.0035459317526212748
17,18,-15.332815585771002,4.548163025219765e-05,0,0.0014534540197903567,103,214.0,542,72,82,"d_q_exc_[0, 9]_[8, 11]","[[0, 9], [8, 11]]",0.0029365433127830297
18,19,-15.33286095435123,4.5368580227744815e-05,6,0.001408085439562612,83,227.0,575,72,82,"d_q_exc_[10, 11]_[12, 13]","[[10, 11], [12, 13]]",0.01105255287486397
19,20,-15.332903982503467,4.302815223766743e-05,1,0.0013650572873249445,91,240.0,608,72,82,"d_q_exc_[0, 13]_[12, 1]","[[0, 13], [12, 1]]",-0.2453233485853571
20,21,-15.332941098992787,3.7116489320254686e-05,0,0.0013279407980046898,95,253.0,641,78,86,"d_q_exc_[1, 2]_[6, 7]","[[1, 2], [6, 7]]",-0.006246861750937111
21,22,-15.33296995712913,2.8858136342790885e-05,2,0.001299082661661899,110,266.0,674,83,92,"d_q_exc_[0, 3]_[2, 1]","[[0, 3], [2, 1]]",-0.8116923770631816
22,23,-15.332997993628839,2.8036499708505858e-05,0,0.001271046161953393,96,279.0,707,83,92,"d_q_exc_[0, 1]_[12, 13]","[[0, 1], [12, 13]]",-0.0020239084531877834
23,24,-15.333022609102178,2.4615473339650862e-05,0,0.0012464306886137422,112,292.0,740,83,92,"d_q_exc_[0, 1]_[6, 7]","[[0, 1], [6, 7]]",-0.0017552799685927024
24,25,-15.333038970524225,1.6361422046529128e-05,9,0.001230069266567213,121,305.0,773,83,92,"d_q_exc_[3, 10]_[7, 6]","[[3, 10], [7, 6]]",0.04616222158212811
25,26,-15.333054588010135,1.5617485910723872e-05,0,0.0012144517806564892,111,318.0,806,83,92,"d_q_exc_[0, 1]_[4, 5]","[[0, 1], [4, 5]]",-0.010600686863164946
26,27,-15.333068236056924,1.3648046788716783e-05,0,0.0012008037338677724,121,331.0,839,89,102,"d_q_exc_[1, 2]_[12, 13]","[[1, 2], [12, 13]]",-0.0046450516089828215
27,28,-15.333081682077415,1.344602049080379e-05,0,0.0011873577133769686,147,344.0,872,89,102,"d_q_exc_[0, 3]_[12, 13]","[[0, 3], [12, 13]]",0.0005489750875453029
28,29,-15.333090463324577,8.781247162303885e-06,0,0.0011785764662146647,124,347.0,879,89,102,s_q_exc_1_3,"[[1], [3]]",-0.04783010439504748
29,30,-15.333095378675525,4.91535094759854e-06,0,0.0011736611152670662,131,360.0,912,99,108,"d_q_exc_[0, 13]_[5, 2]","[[0, 13], [5, 2]]",0.020570577539406554
30,31,-15.333100226610286,4.847934761187389e-06,1,0.0011688131805058788,132,373.0,945,110,110,"d_q_exc_[0, 3]_[4, 5]","[[0, 3], [4, 5]]",-0.0178023859750439
31,32,-15.333103795518824,3.568908537587845e-06,0,0.001165244271968291,130,386.0,978,121,121,"d_q_exc_[0, 5]_[4, 1]","[[0, 5], [4, 1]]",-0.3376805251334875
32,33,-15.333107631598462,3.83607963883037e-06,1,0.0011614081923294606,156,399.0,1011,132,132,"d_q_exc_[0, 12]_[4, 2]","[[0, 12], [4, 2]]",-0.029986447718853736
33,34,-15.333109538714739,1.9071162764561223e-06,0,0.0011595010760530045,152,412.0,1044,143,143,"d_q_exc_[0, 5]_[2, 13]","[[0, 5], [2, 13]]",0.0019258890291696576
34,35,-15.333111174131663,1.635416923662092e-06,4,0.0011578656591293424,157,425.0,1077,154,154,"d_q_exc_[0, 1]_[4, 13]","[[0, 1], [4, 13]]",-0.00025012622614413937
35,36,-15.333112574063257,1.3999315946477964e-06,3,0.0011564657275346946,171,438.0,1110,165,165,"d_q_exc_[0, 9]_[8, 1]","[[0, 9], [8, 1]]",0.20448884004216986
36,37,-15.333114089393765,1.5153305081838653e-06,2,0.0011549503970265107,164,451.0,1143,176,176,"d_q_exc_[0, 11]_[4, 13]","[[0, 11], [4, 13]]",-0.006804290047627691
37,38,-15.333115281201207,1.1918074420691482e-06,9,0.0011537585895844416,163,464.0,1176,176,176,"d_q_exc_[1, 8]_[9, 10]","[[1, 8], [9, 10]]",-0.001642429448936226
38,39,-15.33311704297168,1.7617704717309834e-06,0,0.0011519968191127106,179,477.0,1209,176,176,"d_q_exc_[1, 5]_[3, 13]","[[1, 5], [3, 13]]",0.01009822401797461
39,40,-15.333118464968965,1.4219972861440056e-06,0,0.0011505748218265666,185,490.0,1242,187,187,"d_q_exc_[0, 3]_[1, 10]","[[0, 3], [1, 10]]",0.30602982568446185
40,41,-15.333119393113037,9.281440718211798e-07,2,0.0011496466777547454,245,503.0,1275,198,198,"d_q_exc_[0, 12]_[10, 4]","[[0, 12], [10, 4]]",-0.041866552652416594
41,42,-15.333120962107824,1.5689947865382692e-06,6,0.0011480776829682071,200,516.0,1308,209,209,"d_q_exc_[0, 3]_[6, 7]","[[0, 3], [6, 7]]",-0.00196922667784823
42,43,-15.333122245186004,1.2830781805917013e-06,7,0.0011467946047876154,205,529.0,1341,220,220,"d_q_exc_[0, 5]_[4, 3]","[[0, 5], [4, 3]]",0.009837108852965938
43,44,-15.333124416845111,2.171659106764423e-06,1,0.001144622945680851,213,542.0,1374,231,231,"d_q_exc_[0, 10]_[4, 12]","[[0, 10], [4, 12]]",0.009324583623691172
44,45,-15.333125364377945,9.475328344166201e-07,2,0.0011436754128464344,203,555.0,1407,242,242,"d_q_exc_[0, 3]_[2, 11]","[[0, 3], [2, 11]]",0.004824060310871298
45,46,-15.333126126304704,7.619267581304712e-07,0,0.001142913486088304,248,568.0,1440,253,253,"d_q_exc_[0, 5]_[10, 13]","[[0, 5], [10, 13]]",0.0035986822127332817
46,47,-15.333127098071543,9.717668394415568e-07,8,0.0011419417192488623,225,571.0,1447,256,257,s_q_exc_0_2,"[[0], [2]]",-0.008673202956609817
47,48,-15.33312814322981,1.0451582674875226e-06,1,0.0011408965609813748,260,584.0,1480,267,268,"d_q_exc_[0, 13]_[12, 11]","[[0, 13], [12, 11]]",-0.009474818602757272
48,49,-15.333128815447118,6.722173075957016e-07,5,0.0011402243436737791,297,597.0,1513,278,279,"d_q_exc_[0, 11]_[10, 1]","[[0, 11], [10, 1]]",0.900217316240803
49,50,-15.333129395862882,5.804157634514695e-07,1,0.0011396439279103276,292,610.0,1546,289,290,"d_q_exc_[0, 5]_[3, 12]","[[0, 5], [3, 12]]",-0.013496494360010165
50,51,-15.333129734055579,3.3819269695811727e-07,5,0.0011393057352133695,322,623.0,1579,300,301,"d_q_exc_[0, 4]_[10, 12]","[[0, 4], [10, 12]]",-0.007036466266630363
51,52,-15.333130668901589,9.34846010380852e-07,2,0.0011383708892029887,262,636.0,1612,311,312,"d_q_exc_[0, 3]_[5, 12]","[[0, 3], [5, 12]]",0.00788695991286542
52,53,-15.333131000535715,3.3163412638259615e-07,3,0.001138039255076606,278,649.0,1645,311,312,"d_q_exc_[2, 10]_[4, 12]","[[2, 10], [4, 12]]",0.09061477802146083
53,54,-15.333131295146345,2.946106292256445e-07,5,0.0011377446444473804,382,662.0,1678,311,312,"d_q_exc_[1, 5]_[11, 13]","[[1, 5], [11, 13]]",0.00344233384937653
54,55,-15.333131745168165,4.500218206970885e-07,1,0.0011372946226266833,265,675.0,1711,322,323,"d_q_exc_[0, 9]_[8, 3]","[[0, 9], [8, 3]]",0.005783494592930508
55,56,-15.333132407787442,6.62619276781129e-07,8,0.0011366320033499022,271,688.0,1744,333,334,"d_q_exc_[0, 1]_[2, 3]","[[0, 1], [2, 3]]",-0.014734785584141794
56,57,-15.333132761350036,3.5356259431296166e-07,1,0.0011362784407555893,358,701.0,1777,344,345,"d_q_exc_[0, 13]_[4, 1]","[[0, 13], [4, 1]]",-0.6134957571414856
57,58,-15.333133083975955,3.226259188693348e-07,8,0.00113595581483672,249,714.0,1810,344,345,"d_q_exc_[4, 5]_[6, 7]","[[4, 5], [6, 7]]",-0.019022574672968837
58,59,-15.333133221198663,1.3722270786331592e-07,9,0.0011358185921288566,374,727.0,1843,344,345,"d_q_exc_[5, 12]_[7, 6]","[[5, 12], [7, 6]]",0.01268346454293631
59,60,-15.33313335920571,1.3800704756761206e-07,2,0.001135680585081289,342,740.0,1876,344,345,"d_q_exc_[1, 10]_[12, 13]","[[1, 10], [12, 13]]",0.008533279312205858
60,61,-15.333133877695708,5.184899976029556e-07,9,0.001135162095083686,434,753.0,1909,355,356,"d_q_exc_[0, 11]_[10, 1]","[[0, 11], [10, 1]]",-0.8030008722419725
61,62,-15.33313394398788,6.629217175202484e-08,0,0.001135095802911934,379,766.0,1942,355,356,"d_q_exc_[1, 10]_[7, 6]","[[1, 10], [7, 6]]",-0.007176238051544342
62,63,-15.33313397994689,3.5959009991870516e-08,2,0.0011350598439019421,354,779.0,1975,366,367,"d_q_exc_[0, 5]_[1, 12]","[[0, 5], [1, 12]]",0.04311942888322339
63,64,-15.333134112590603,1.3264371290233612e-07,9,0.0011349272001890398,452,792.0,2008,366,367,"d_q_exc_[5, 12]_[11, 10]","[[5, 12], [11, 10]]",-0.0936997281741766
64,65,-15.333134168398221,5.580761808232637e-08,6,0.0011348713925709575,444,805.0,2041,366,367,"d_q_exc_[3, 10]_[12, 13]","[[3, 10], [12, 13]]",-0.025868266755168914
65,66,-15.333134206852085,3.84538640929577e-08,9,0.0011348329387068645,373,818.0,2074,366,367,"d_q_exc_[1, 12]_[2, 13]","[[1, 12], [2, 13]]",0.02820777842699506
66,67,-15.333134238528359,3.167627404820905e-08,5,0.0011348012624328163,356,831.0,2107,377,378,"d_q_exc_[0, 11]_[12, 13]","[[0, 11], [12, 13]]",-0.0018513820530219444
67,68,-15.333134263775241,2.524688191840596e-08,3,0.001134776015550898,291,844.0,2140,388,389,"d_q_exc_[0, 1]_[2, 11]","[[0, 1], [2, 11]]",-0.0005159245790651185
68,69,-15.333134296066143,3.2290902396425736e-08,8,0.0011347437246485015,466,857.0,2173,399,400,"d_q_exc_[0, 11]_[5, 4]","[[0, 11], [5, 4]]",-0.013556608641601646
69,70,-15.33313430708034,1.1014195777647728e-08,0,0.0011347327104527238,444,870.0,2206,399,400,"d_q_exc_[1, 3]_[5, 13]","[[1, 3], [5, 13]]",0.00017042133621942177
70,71,-15.333134338097416,3.1017076906891816e-08,7,0.001134701693375817,416,883.0,2239,399,400,"d_q_exc_[2, 10]_[4, 12]","[[2, 10], [4, 12]]",-0.12406120058982872
71,72,-15.333134346933084,8.835668197093582e-09,4,0.0011346928577076199,370,896.0,2272,399,400,"d_q_exc_[2, 11]_[7, 6]","[[2, 11], [7, 6]]",0.026352160605856725
72,73,-15.333134352895508,5.962423443861553e-09,7,0.001134686895284176,442,909.0,2305,399,400,"d_q_exc_[1, 13]_[5, 3]","[[1, 13], [5, 3]]",0.1388732353834826
73,74,-15.33313435584025,2.9447431160178894e-09,3,0.00113468395054106,447,922.0,2338,410,411,"d_q_exc_[0, 1]_[5, 12]","[[0, 1], [5, 12]]",-0.00023315136189050025
74,75,-15.33313435767494,1.8346888452924759e-09,1,0.0011346821158522147,372,935.0,2371,410,411,"d_q_exc_[1, 4]_[11, 12]","[[1, 4], [11, 12]]",0.01199824855994385
75,76,-15.333134359148268,1.4733281261669617e-09,4,0.0011346806425240885,420,948.0,2404,421,422,"d_q_exc_[0, 5]_[4, 1]","[[0, 5], [4, 1]]",0.0175357669626541
76,77,-15.333134367853862,8.705594467528499e-09,8,0.001134671936929621,596,961.0,2437,421,422,"d_q_exc_[3, 10]_[7, 6]","[[3, 10], [7, 6]]",-0.09300900512168066
77,78,-15.333134369159575,1.3057128711579935e-09,1,0.0011346706312167498,343,974.0,2470,421,422,"d_q_exc_[3, 12]_[11, 4]","[[3, 12], [11, 4]]",-0.032481641183913466
78,79,-15.333134371695998,2.5364226274859902e-09,1,0.0011346680947941223,511,987.0,2503,432,433,"d_q_exc_[0, 11]_[2, 1]","[[0, 11], [2, 1]]",0.12465394111625819
79,80,-15.333134372353959,6.579607969570134e-10,0,0.0011346674368333254,341,1000.0,2536,432,433,"d_q_exc_[2, 4]_[10, 12]","[[2, 4], [10, 12]]",0.013205917039755643
80,81,-15.333134372916104,5.621458853966033e-10,0,0.00113466687468744,444,1013.0,2569,443,444,"d_q_exc_[0, 1]_[3, 10]","[[0, 1], [3, 10]]",-0.0005439184560087147
81,82,-15.33313437375487,8.387655014985285e-10,8,0.0011346660359219385,427,1026.0,2602,454,455,"d_q_exc_[0, 1]_[4, 5]","[[0, 1], [4, 5]]",0.004234307524096051
82,83,-15.333134374418218,6.633484872509143e-10,6,0.0011346653725734512,383,1039.0,2635,465,466,"d_q_exc_[0, 1]_[2, 3]","[[0, 1], [2, 3]]",0.005477289516862119
83,84,-15.333134376461357,2.043138991325577e-09,6,0.00113466332943446,516,1052.0,2668,476,477,"d_q_exc_[0, 11]_[2, 1]","[[0, 11], [2, 1]]",0.038473243673512986
84,85,-15.333134376714487,2.531290732576963e-10,2,0.0011346630763053867,383,1065.0,2701,487,488,"d_q_exc_[0, 9]_[8, 1]","[[0, 9], [8, 1]]",0.008688322456172877
85,86,-15.333134376908454,1.9396750872147095e-10,3,0.001134662882337878,397,1078.0,2734,487,488,"d_q_exc_[3, 4]_[11, 12]","[[3, 4], [11, 12]]",0.00823459757782694
86,87,-15.333134377014972,1.0651746151779662e-10,4,0.0011346627758204164,337,1091.0,2767,487,488,"d_q_exc_[1, 2]_[4, 13]","[[1, 2], [4, 13]]",-3.7292538201296675e-05
87,88,-15.333134377038899,2.3927526626721374e-11,9,0.0011346627518928898,184,1104.0,2800,498,499,"d_q_exc_[0, 9]_[8, 3]","[[0, 9], [8, 3]]",0.00021503336011494549
88,89,-15.333134377041384,2.4851232183209504e-12,4,0.0011346627494077666,87,1117.0,2833,509,510,"d_q_exc_[0, 3]_[10, 11]","[[0, 3], [10, 11]]",-1.6162227878358477e-06
89,90,-15.333134377042368,9.841016890277388e-13,0,0.0011346627484236649,23,1130.0,2866,520,521,"d_q_exc_[0, 11]_[7, 6]","[[0, 11], [7, 6]]",2.0296023461361587e-06
