,n,E,dE,rank,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
0,1,-7.705531677274444,13.68910718734572,0,0.07067960860851663,3,3.0,7,3,4,s_q_exc_2_4,"[[2], [4]]",-1.853505955906982
1,2,-7.741445998593453,0.035914321319008735,0,0.034765287289507896,7,6.0,14,3,4,s_q_exc_3_11,"[[3], [11]]",0.8047638629422552
2,3,-7.7579086197026665,0.016462621109213593,2,0.018302666180294302,17,19.0,47,14,15,"d_q_exc_[2, 3]_[4, 5]","[[2, 3], [4, 5]]",0.1462876737935641
3,4,-7.762084934845448,0.004176315142781384,2,0.014126351037512919,17,32.0,80,19,20,"d_q_exc_[4, 5]_[10, 11]","[[4, 5], [10, 11]]",-1.5611641114184758
4,5,-7.7636429936561395,0.0015580588106915982,2,0.01256829222682132,24,35.0,87,19,20,s_q_exc_2_10,"[[2], [10]]",0.13859173287732926
5,6,-7.766879139820953,0.0032361461648138246,3,0.009332146062007496,37,48.0,120,28,30,"d_q_exc_[2, 5]_[4, 11]","[[2, 5], [4, 11]]",-1.293726246805637
6,7,-7.773518030834845,0.006638891013891701,0,0.0026932550481157946,43,61.0,153,39,41,"d_q_exc_[2, 3]_[5, 10]","[[2, 3], [5, 10]]",1.5699493748888416
7,8,-7.775551584735349,0.0020335539005040815,0,0.0006597011476117132,107,74.0,186,50,52,"d_q_exc_[2, 11]_[3, 10]","[[2, 11], [3, 10]]",0.6558613245322652
8,9,-7.775696059404653,0.00014447466930356256,0,0.0005152264783081506,45,77.0,193,50,52,s_q_exc_1_11,"[[1], [11]]",-0.009320440482715924
9,10,-7.775832400278962,0.00013634087430958175,1,0.00037888560399856885,59,90.0,226,50,52,"d_q_exc_[0, 11]_[1, 10]","[[0, 11], [1, 10]]",-0.697582187472623
10,11,-7.77587349026212,4.108998315732748e-05,0,0.0003377956208412414,61,103.0,259,50,52,"d_q_exc_[1, 11]_[3, 5]","[[1, 11], [3, 5]]",0.027320115745526365
11,12,-7.775913121662641,3.9631400521322746e-05,0,0.0002981642203199186,62,116.0,292,55,58,"d_q_exc_[0, 10]_[2, 4]","[[0, 10], [2, 4]]",0.02745666702165886
12,13,-7.7759663370961,5.321543345893076e-05,0,0.00024494878686098787,79,129.0,325,55,58,"d_q_exc_[4, 5]_[6, 7]","[[4, 5], [6, 7]]",1.2137214187342409
13,14,-7.776015117668247,4.878057214696696e-05,0,0.0001961682147140209,76,142.0,358,55,58,"d_q_exc_[6, 7]_[8, 9]","[[6, 7], [8, 9]]",0.7706880333042612
14,15,-7.776041905316691,2.678764844432635e-05,0,0.00016938056626969455,65,155.0,391,55,58,"d_q_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",-0.0024067220271410243
15,16,-7.776063072861232,2.116754454117853e-05,0,0.00014821302172851603,106,168.0,424,60,64,"d_q_exc_[0, 1]_[2, 3]","[[0, 1], [2, 3]]",0.0005851670198055585
16,17,-7.776082976054985,1.9903193752668358e-05,1,0.00012830982797584767,79,181.0,457,60,64,"d_q_exc_[0, 1]_[6, 7]","[[0, 1], [6, 7]]",-0.0019835267077601155
17,18,-7.776102754792267,1.9778737281761494e-05,0,0.00010853109069408617,70,194.0,490,66,66,"d_q_exc_[0, 1]_[8, 9]","[[0, 1], [8, 9]]",-0.0019824427020607043
18,19,-7.776117305001551,1.4550209284536209e-05,4,9.398088140954997e-05,84,207.0,523,66,72,"d_q_exc_[1, 10]_[4, 11]","[[1, 10], [4, 11]]",-0.012483158309538802
19,20,-7.776131514982313,1.4209980761847874e-05,0,7.977090064770209e-05,70,220.0,556,77,77,"d_q_exc_[0, 2]_[4, 10]","[[0, 2], [4, 10]]",-0.010588133871800734
20,21,-7.776144909584922,1.3394602609295703e-05,0,6.637629803840639e-05,111,233.0,589,77,83,"d_q_exc_[1, 4]_[10, 11]","[[1, 4], [10, 11]]",-0.005281158367755911
21,22,-7.776157440501541,1.2530916618125332e-05,1,5.384538142028106e-05,90,246.0,622,77,85,"d_q_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",-0.6533737771291754
22,23,-7.776170020161053,1.2579659512290675e-05,0,4.126572190799038e-05,156,259.0,655,88,96,"d_q_exc_[2, 3]_[6, 7]","[[2, 3], [6, 7]]",-0.7489384904970219
23,24,-7.776181078453657,1.1058292604282371e-05,4,3.020742930370801e-05,119,272.0,688,88,96,"d_q_exc_[4, 5]_[8, 9]","[[4, 5], [8, 9]]",0.12268966726899831
24,25,-7.776190806288662,9.72783500508001e-06,6,2.0479594298628e-05,169,285.0,721,88,96,"d_q_exc_[4, 5]_[6, 7]","[[4, 5], [6, 7]]",0.09829545861009309
25,26,-7.7761998742702865,9.067981624255594e-06,0,1.1411612674372407e-05,187,298.0,754,88,96,"d_q_exc_[0, 3]_[1, 10]","[[0, 3], [1, 10]]",-0.1478259931357597
26,27,-7.776203420571106,3.546300819223802e-06,9,7.865311855148605e-06,133,311.0,787,99,102,"d_q_exc_[0, 1]_[2, 3]","[[0, 1], [2, 3]]",-0.006024641803569514
