,n,E,dE,rank,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
57,58,-7.778151206457679,2.6050361867646643e-10,3,5.656216828242577e-09,258,704.0,1784,341,341,"d_q_exc_[4, 5]_[6, 7]","[[4, 5], [6, 7]]",-0.03559755941514954
58,59,-7.778151206559101,1.01421981923977e-10,1,5.5547948463186e-09,221,717.0,1817,341,341,"d_q_exc_[1, 4]_[2, 3]","[[1, 4], [2, 3]]",0.0010284797398767568
59,60,-7.778151207040255,4.811546716609882e-10,4,5.073640174657612e-09,122,730.0,1850,341,341,"d_q_exc_[1, 2]_[4, 5]","[[1, 2], [4, 5]]",-0.0012785985903434889
60,61,-7.77815120710333,6.307487865342409e-11,2,5.010565296004188e-09,110,743.0,1883,352,352,"d_q_exc_[0, 1]_[5, 10]","[[0, 1], [5, 10]]",5.63266261888681e-07
61,62,-7.778151207112963,9.632294961647858e-12,4,5.00093300104254e-09,109,756.0,1916,352,352,"d_q_exc_[1, 11]_[4, 10]","[[1, 11], [4, 10]]",-5.1298215301629826e-05
62,63,-7.778151208005875,8.929124106771269e-10,6,4.108020590365413e-09,250,769.0,1949,352,352,"d_q_exc_[1, 2]_[10, 11]","[[1, 2], [10, 11]]",0.004041569565029996
63,64,-7.778151211148615,3.14274029022954e-09,7,9.652803001358734e-10,347,782.0,1982,363,363,"d_q_exc_[0, 5]_[3, 4]","[[0, 5], [3, 4]]",-0.001967400345387693
64,65,-7.778151211198056,4.944045173260747e-11,9,9.158398484032659e-10,104,795.0,2015,363,363,"d_q_exc_[4, 5]_[8, 9]","[[4, 5], [8, 9]]",0.003248724267837992
65,66,-7.778151211340893,1.4283685345617414e-10,4,7.730029949470918e-10,139,808.0,2048,363,363,"d_q_exc_[3, 10]_[6, 7]","[[3, 10], [6, 7]]",0.00011258507428443355
66,67,-7.778151211355649,1.475619626489788e-11,0,7.582467986821939e-10,111,821.0,2081,363,363,"d_q_exc_[2, 11]_[4, 5]","[[2, 11], [4, 5]]",-3.466149939945669e-05
67,68,-7.778151211384883,2.923439268442962e-11,0,7.290124059977643e-10,118,834.0,2114,363,363,"d_q_exc_[1, 2]_[3, 4]","[[1, 2], [3, 4]]",-0.0012017523790279327
68,69,-7.778151211387372,2.488675931999751e-12,4,7.265237300657645e-10,61,847.0,2147,363,363,"d_q_exc_[1, 10]_[3, 4]","[[1, 10], [3, 4]]",0.0069212665321980275
69,70,-7.778151211976005,5.886331422289004e-10,4,1.3789058783686414e-10,278,850.0,2154,363,363,s_q_exc_1_5,"[[1], [5]]",-0.0010083345312044926
70,71,-7.778151211995083,1.907807245515869e-11,1,1.1881251538170545e-10,101,863.0,2187,363,363,"d_q_exc_[1, 4]_[8, 9]","[[1, 4], [8, 9]]",-7.77387891251747e-06
71,72,-7.778151212046438,5.135447622706124e-11,1,6.745803915464421e-11,90,876.0,2220,374,374,"d_q_exc_[0, 1]_[4, 11]","[[0, 1], [4, 11]]",-9.086983589417545e-05
72,73,-7.778151212058723,1.2285283901292132e-11,6,5.517275525335208e-11,101,889.0,2253,385,385,"d_q_exc_[0, 1]_[2, 3]","[[0, 1], [2, 3]]",0.0001092877474946648
73,74,-7.778151212058862,1.3944401189291966e-13,0,5.503331124145916e-11,75,902.0,2286,385,385,"d_q_exc_[1, 10]_[6, 7]","[[1, 10], [6, 7]]",-7.467555862853955e-07
