,n,E,dE,rank,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
70,71,-15.094373999975602,2.0581918391826548e-08,4,0.23721807422281316,148,843.0,2135,292,294,"d_q_exc_[2, 5]_[11, 12]","[[2, 5], [11, 12]]",0.002512421741326408
71,72,-15.094374007445861,7.470259077990704e-09,5,0.23721806675255408,156,856.0,2168,292,294,"d_q_exc_[1, 5]_[11, 13]","[[1, 5], [11, 13]]",-7.364455445046311e-05
72,73,-15.094374011119925,3.6740637199272896e-09,5,0.23721806307849036,242,869.0,2201,292,294,"d_q_exc_[2, 11]_[4, 5]","[[2, 11], [4, 5]]",0.0015297207365728362
73,74,-15.094374445395651,4.3427572649079593e-07,0,0.23721762880276387,208,872.0,2208,292,294,s_q_exc_5_13,"[[5], [13]]",0.12976027391365313
74,75,-15.094374490387157,4.4991505632197004e-08,5,0.23721758381125824,229,885.0,2241,292,294,"d_q_exc_[2, 13]_[4, 11]","[[2, 13], [4, 11]]",0.003923160525372202
75,76,-15.094374555180828,6.479367087308674e-08,3,0.23721751901758736,250,898.0,2274,292,300,"d_q_exc_[1, 2]_[6, 7]","[[1, 2], [6, 7]]",-0.0027897453779942467
76,77,-15.094374683881416,1.2870058796465855e-07,5,0.2372173903169994,252,911.0,2307,292,311,"d_q_exc_[1, 2]_[8, 9]","[[1, 2], [8, 9]]",-0.0029076909510731626
77,78,-15.094374711719933,2.783851726917419e-08,9,0.23721736247848213,257,924.0,2340,292,311,"d_q_exc_[3, 10]_[12, 13]","[[3, 10], [12, 13]]",-0.0009408361247668017
78,79,-15.094374790990933,7.927100043048085e-08,7,0.2372172832074817,294,937.0,2373,300,322,"d_q_exc_[1, 2]_[4, 13]","[[1, 2], [4, 13]]",0.009469931211150851
79,80,-15.094374817149875,2.6158941679454983e-08,1,0.23721725704854002,221,950.0,2406,311,333,"d_q_exc_[1, 10]_[6, 7]","[[1, 10], [6, 7]]",0.007070329982211655
80,81,-15.094374844587424,2.743754912160057e-08,0,0.2372172296109909,232,963.0,2439,322,344,"d_q_exc_[1, 10]_[8, 9]","[[1, 10], [8, 9]]",0.007374596672978162
81,82,-15.09437485654727,1.195984644652981e-08,7,0.23721721765114445,271,976.0,2472,333,355,"d_q_exc_[1, 4]_[11, 12]","[[1, 4], [11, 12]]",0.00015097590124517254
82,83,-15.094374866377631,9.830360525597825e-09,0,0.23721720782078393,247,989.0,2505,333,355,"d_q_exc_[0, 3]_[6, 7]","[[0, 3], [6, 7]]",-0.001588125769345973
83,84,-15.094374881480793,1.5103161388196895e-08,0,0.23721719271762254,255,992.0,2512,333,355,s_q_exc_0_10,"[[0], [10]]",-0.003865286213197246
