,n,E,dE,rank,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
30,31,-15.326292933978763,1.545091492971551e-06,0,8.994550288576875e-06,170,353.0,893,119,129,"d_q_exc_[2, 7]_[6, 3]","[[2, 7], [6, 3]]",0.16613496919973356
31,32,-15.326294515805998,1.5818272345313744e-06,6,7.4127230540455e-06,184,366.0,926,119,129,"d_q_exc_[1, 13]_[5, 3]","[[1, 13], [5, 3]]",-0.020421084114817065
32,33,-15.326295324112678,8.08306680255555e-07,5,6.604416373789945e-06,183,379.0,959,124,136,"d_q_exc_[0, 3]_[2, 7]","[[0, 3], [2, 7]]",-0.004598082249620958
33,34,-15.32629626342277,9.39310092817891e-07,1,5.665106280972054e-06,198,392.0,992,135,146,"d_q_exc_[2, 12]_[6, 4]","[[2, 12], [6, 4]]",-0.040529041857247095
34,35,-15.326297317992541,1.0545697701758172e-06,0,4.610536510796237e-06,181,395.0,999,135,146,s_q_exc_0_6,"[[0], [6]]",0.0013134454030667307
35,36,-15.326298970663634,1.652671093310687e-06,8,2.95786541748555e-06,208,408.0,1032,139,152,"d_q_exc_[0, 12]_[4, 2]","[[0, 12], [4, 2]]",0.018113178588103032
36,37,-15.326299626838681,6.561750467426464e-07,2,2.3016903707429037e-06,259,421.0,1065,149,158,"d_q_exc_[0, 7]_[3, 2]","[[0, 7], [3, 2]]",-0.0033236562201647037
37,38,-15.326300320488269,6.936495875464743e-07,0,1.6080407831964294e-06,212,434.0,1098,154,169,"d_q_exc_[2, 4]_[6, 12]","[[2, 4], [6, 12]]",-0.02063980475240187
38,39,-15.326300470649564,1.5016129495393216e-07,0,1.4578794882424972e-06,214,447.0,1131,154,169,"d_q_exc_[3, 7]_[5, 13]","[[3, 7], [5, 13]]",-0.7411288910187734
39,40,-15.326300853280198,3.8263063473209513e-07,2,1.0752488535104021e-06,279,460.0,1164,154,169,"d_q_exc_[3, 4]_[6, 13]","[[3, 4], [6, 13]]",-1.0227170804049959
40,41,-15.326301260921277,4.076410782261064e-07,3,6.676077752842957e-07,281,473.0,1197,160,169,"d_q_exc_[0, 7]_[5, 4]","[[0, 7], [5, 4]]",0.004516660627159805
41,42,-15.326301377950951,1.1702967483984139e-07,2,5.505781004444543e-07,259,486.0,1230,171,174,"d_q_exc_[0, 3]_[5, 12]","[[0, 3], [5, 12]]",-0.0032118358416241884
42,43,-15.326301420784965,4.2834013669335036e-08,0,5.077440867751193e-07,259,499.0,1263,171,180,"d_q_exc_[2, 7]_[12, 13]","[[2, 7], [12, 13]]",0.000543207542604727
43,44,-15.326301461436874,4.065190850610634e-08,0,4.6709217826901295e-07,267,512.0,1296,171,184,"d_q_exc_[1, 3]_[5, 13]","[[1, 3], [5, 13]]",-0.5602339125681495
44,45,-15.326301528480318,6.704344457375555e-08,3,4.000487336952574e-07,374,525.0,1329,182,194,"d_q_exc_[0, 3]_[12, 13]","[[0, 3], [12, 13]]",0.000610681004096555
45,46,-15.326301546998664,1.851834596777735e-08,1,3.8153038772748005e-07,291,538.0,1362,182,194,"d_q_exc_[1, 12]_[6, 5]","[[1, 12], [6, 5]]",-0.1438466765240196
46,47,-15.326301588133004,4.1134340378334855e-08,5,3.403960473491452e-07,285,551.0,1395,193,204,"d_q_exc_[0, 3]_[1, 6]","[[0, 3], [1, 6]]",0.11569171873949187
47,48,-15.326301614648711,2.651570696343697e-08,0,3.138803403857082e-07,293,564.0,1428,204,206,"d_q_exc_[0, 1]_[4, 13]","[[0, 1], [4, 13]]",0.00019648683810466995
48,49,-15.326301648750944,3.41022321492801e-08,4,2.797781082364281e-07,384,577.0,1461,204,206,"d_q_exc_[1, 2]_[12, 13]","[[1, 2], [12, 13]]",0.00010521479168086888
49,50,-15.326301670084096,2.133315213370679e-08,9,2.5844495610272133e-07,339,590.0,1494,215,217,"d_q_exc_[0, 13]_[12, 7]","[[0, 13], [12, 7]]",3.9794467835009236e-05
50,51,-15.326301681672351,1.1588255688366189e-08,1,2.4685670041435515e-07,201,603.0,1527,226,228,"d_q_exc_[0, 3]_[8, 9]","[[0, 3], [8, 9]]",-0.0007682077599871913
51,52,-15.32630189016379,2.084914392241899e-07,0,3.8365261190165256e-08,253,616.0,1560,237,239,"d_q_exc_[0, 3]_[10, 11]","[[0, 3], [10, 11]]",-0.0007682110118976839
52,53,-15.326301914780938,2.4617147431627018e-08,0,1.3748113758538238e-08,355,629.0,1593,248,250,"d_q_exc_[0, 1]_[3, 6]","[[0, 1], [3, 6]]",-0.0004850132470768294
53,54,-15.326301922564085,7.783146571682664e-09,8,5.964967186855574e-09,321,642.0,1626,248,250,"d_q_exc_[1, 4]_[3, 12]","[[1, 4], [3, 12]]",0.033731818188779426
54,55,-15.32630192336667,8.025846653936242e-10,8,5.16238252146195e-09,121,655.0,1659,259,261,"d_q_exc_[0, 13]_[6, 5]","[[0, 13], [6, 5]]",-0.0008756970669549037
55,56,-15.32630192420491,8.382414762309054e-10,8,4.324141045231045e-09,233,668.0,1692,270,272,"d_q_exc_[0, 12]_[6, 4]","[[0, 12], [6, 4]]",-0.0012637968668371266
56,57,-15.326301925002667,7.977565275041343e-10,7,3.5263845177269104e-09,259,681.0,1725,270,272,"d_q_exc_[3, 4]_[6, 13]","[[3, 4], [6, 13]]",-0.02003074786580832
57,58,-15.326301925101468,9.880096740744193e-11,1,3.4275835503194685e-09,122,694.0,1758,270,272,"d_q_exc_[1, 6]_[3, 2]","[[1, 6], [3, 2]]",-0.00260084756957391
58,59,-15.32630192513577,3.4301450568818836e-11,0,3.3932820997506496e-09,22,707.0,1791,270,272,"d_q_exc_[1, 4]_[6, 13]","[[1, 4], [6, 13]]",-0.0013373828169697011
59,60,-15.326301925139862,4.092726157978177e-12,2,3.3891893735926715e-09,23,720.0,1824,270,272,"d_q_exc_[1, 4]_[6, 13]","[[1, 4], [6, 13]]",0.00036775374331210757
60,61,-15.326301925143216,3.353761712787673e-12,0,3.385835611879884e-09,54,733.0,1857,270,272,"d_q_exc_[3, 12]_[6, 5]","[[3, 12], [6, 5]]",0.0010670113712419726
61,62,-15.326301925146135,2.9185542871346115e-12,0,3.382917057592749e-09,96,746.0,1890,281,283,"d_q_exc_[0, 7]_[8, 9]","[[0, 7], [8, 9]]",5.91103812006794e-05
62,63,-15.326301925250242,1.0410694528673048e-10,0,3.2788101123060187e-09,224,759.0,1923,292,294,"d_q_exc_[0, 7]_[10, 11]","[[0, 7], [10, 11]]",5.910550567502082e-05
63,64,-15.32630192528259,3.234745804547856e-11,5,3.24646265426054e-09,110,772.0,1956,292,294,"d_q_exc_[1, 7]_[5, 13]","[[1, 7], [5, 13]]",0.002241807224450589
64,65,-15.326301925297228,1.4638956713497464e-11,5,3.2318236975470427e-09,139,785.0,1989,303,305,"d_q_exc_[0, 13]_[12, 3]","[[0, 13], [12, 3]]",4.240771427180372e-05
65,66,-15.326301925388892,9.166356562673172e-11,7,3.140160131920311e-09,222,798.0,2022,314,316,"d_q_exc_[0, 7]_[12, 13]","[[0, 7], [12, 13]]",3.51088035737934e-05
66,67,-15.326301925397848,8.956391184256063e-12,0,3.131203740736055e-09,76,811.0,2055,314,316,"d_q_exc_[3, 7]_[5, 13]","[[3, 7], [5, 13]]",-0.0009368473233668556
67,68,-15.326301925416427,1.857891618328722e-11,4,3.1126248245527677e-09,124,824.0,2088,325,327,"d_q_exc_[0, 7]_[4, 13]","[[0, 7], [4, 13]]",-1.5739783827770888e-05
68,69,-15.326301925420829,4.401812248033821e-12,0,3.108223012304734e-09,80,837.0,2121,325,327,"d_q_exc_[4, 7]_[6, 13]","[[4, 7], [6, 13]]",-0.0008268167832664391
69,70,-15.326301925423437,2.6076918402395677e-12,0,3.1056153204644943e-09,101,850.0,2154,325,327,"d_q_exc_[1, 3]_[5, 13]","[[1, 3], [5, 13]]",0.0010951877556428494
70,71,-15.326301925426392,2.9558577807620168e-12,6,3.1026594626837323e-09,24,863.0,2187,336,338,"d_q_exc_[0, 1]_[2, 7]","[[0, 1], [2, 7]]",4.6824378392374e-06
71,72,-15.326301925428325,1.9326762412674725e-12,0,3.100726786442465e-09,139,876.0,2220,336,338,"d_q_exc_[1, 4]_[6, 13]","[[1, 4], [6, 13]]",0.0006963573823525802
72,73,-15.326301925430089,1.7639223415244487e-12,3,3.0989628641009404e-09,82,889.0,2253,347,349,"d_q_exc_[0, 7]_[5, 12]","[[0, 7], [5, 12]]",3.3544730846709184e-05
73,74,-15.326301925446401,1.63122848562125e-11,2,3.082650579244728e-09,183,902.0,2286,358,360,"d_q_exc_[0, 7]_[6, 3]","[[0, 7], [6, 3]]",-7.035430627971625e-05
74,75,-15.326301925448806,2.405187160547939e-12,0,3.08024539208418e-09,136,915.0,2319,358,360,"d_q_exc_[1, 7]_[5, 13]","[[1, 7], [5, 13]]",0.0007985819280679152
75,76,-15.326301925458003,9.196199357575097e-12,3,3.071049192726605e-09,207,928.0,2352,369,371,"d_q_exc_[0, 5]_[2, 13]","[[0, 5], [2, 13]]",-1.7970301154380194e-05
76,77,-15.326301925458944,9.414691248821327e-13,0,3.0701077236017227e-09,49,941.0,2385,380,382,"d_q_exc_[0, 3]_[1, 6]","[[0, 3], [1, 6]]",-6.073744721904582e-05
