,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
0,1,-15.177287124218612,11.158530360446736,0.15769762140159038,4,3.0,7,3,4,s_q_exc_4_7,"[[4], [7]]",1.5707963334283908
1,2,-15.219787745846709,0.04250062162809698,0.1151969997734934,3,6.0,14,3,4,s_q_exc_2_6,"[[2], [6]]",0.5320425672827598
2,3,-15.267944276319323,0.04815653047261392,0.06704046930087948,10,19.0,47,14,15,"d_q_exc_[2, 13]_[6, 5]","[[2, 13], [6, 5]]",-0.6435956703098352
3,4,-15.283088400553117,0.015144124233794187,0.05189634506708529,12,32.0,80,25,26,"d_q_exc_[2, 5]_[6, 13]","[[2, 5], [6, 13]]",-0.24445906781154525
4,5,-15.292698113556826,0.00960971300370872,0.04228663206337657,87,45.0,113,36,37,"d_q_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",-0.26092762959362864
5,6,-15.304035843461765,0.011337729904939309,0.030948902158437264,15,58.0,146,36,37,"d_q_exc_[6, 7]_[8, 9]","[[6, 7], [8, 9]]",-0.47351357180510417
6,7,-15.320705620026867,0.016669776565102268,0.014279125593334996,54,71.0,179,36,37,"d_q_exc_[8, 9]_[10, 11]","[[8, 9], [10, 11]]",0.9267894402933025
7,8,-15.327376842947249,0.006671222920381581,0.007607902672953415,24,84.0,212,36,37,"d_q_exc_[10, 11]_[12, 13]","[[10, 11], [12, 13]]",0.730831683606344
8,9,-15.332795097600124,0.005418254652875376,0.002189648020078039,28,97.0,245,36,37,"d_q_exc_[4, 5]_[10, 11]","[[4, 5], [10, 11]]",-0.5853443141443365
9,10,-15.333945568076789,0.0011504704766647222,0.0010391775434133166,34,110.0,278,47,48,"d_q_exc_[2, 7]_[5, 4]","[[2, 7], [5, 4]]",0.2587269463477716
10,11,-15.334394775992827,0.0004492079160378637,0.0005899696273754529,41,123.0,311,47,48,"d_q_exc_[3, 12]_[7, 4]","[[3, 12], [7, 4]]",0.47719941072698013
11,12,-15.33458145600992,0.00018668001709265525,0.00040328961028279764,47,136.0,344,47,48,"d_q_exc_[3, 13]_[7, 5]","[[3, 13], [7, 5]]",-0.16546501438494443
12,13,-15.334738500263576,0.00015704425365647978,0.00024624535662631786,47,139.0,351,47,48,s_q_exc_1_3,"[[1], [3]]",0.035282135547361454
13,14,-15.33482949841443,9.099815085455987e-05,0.000155247205771758,59,152.0,384,52,54,"d_q_exc_[0, 3]_[2, 1]","[[0, 3], [2, 1]]",-0.5322831605052675
14,15,-15.33485503622493,2.5537810499187685e-05,0.0001297093952725703,67,165.0,417,52,54,"d_q_exc_[4, 5]_[8, 9]","[[4, 5], [8, 9]]",0.06864914689733362
15,16,-15.334877422735868,2.238651093833255e-05,0.00010732288433423776,73,168.0,424,52,54,s_q_exc_4_12,"[[4], [12]]",0.05241300842453435
16,17,-15.334899873012606,2.2450276738084085e-05,8.487260759615367e-05,86,181.0,457,57,60,"d_q_exc_[0, 7]_[2, 1]","[[0, 7], [2, 1]]",-0.531074469263985
17,18,-15.334923329422917,2.3456410310984666e-05,6.1416197285169e-05,105,194.0,490,68,71,"d_q_exc_[2, 13]_[12, 7]","[[2, 13], [12, 7]]",3.0356600364246487
18,19,-15.334942297204767,1.8967781850065535e-05,4.244841543510347e-05,151,207.0,523,73,77,"d_q_exc_[0, 1]_[2, 3]","[[0, 1], [2, 3]]",-0.0032245125600919252
19,20,-15.334960574221293,1.8277016526013767e-05,2.4171398909089703e-05,122,220.0,556,84,88,"d_q_exc_[2, 3]_[6, 7]","[[2, 3], [6, 7]]",-0.5944558038593855
20,21,-15.334968814241494,8.240020200389608e-06,1.5931378708700095e-05,136,233.0,589,84,88,"d_q_exc_[0, 7]_[6, 1]","[[0, 7], [6, 1]]",-0.26168044975213955
21,22,-15.334971320956532,2.50671503820854e-06,1.3424663670491555e-05,103,246.0,622,84,88,"d_q_exc_[0, 1]_[12, 13]","[[0, 1], [12, 13]]",-0.0015695065291298665
22,23,-15.334973513569722,2.1926131896776724e-06,1.1232050480813882e-05,107,259.0,655,84,88,"d_q_exc_[0, 1]_[8, 9]","[[0, 1], [8, 9]]",-0.0014591999550482638
23,24,-15.334978320413734,4.806844012605893e-06,6.425206468207989e-06,111,272.0,688,84,88,"d_q_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",-0.0014592259392143764
24,25,-15.334979264418259,9.440045243280792e-07,5.48120194387991e-06,136,285.0,721,88,88,"d_q_exc_[0, 13]_[6, 5]","[[0, 13], [6, 5]]",-0.0042590078969245325
