,n,E,dE,rank,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
40,41,-15.305602538699436,5.582610267396149e-07,6,0.007484480864999199,172,493.0,1249,168,178,"d_q_exc_[1, 12]_[10, 5]","[[1, 12], [10, 5]]",-0.020822134271670224
41,42,-15.305603044031097,5.053316609604508e-07,0,0.0074839755333382385,342,506.0,1282,168,189,"d_q_exc_[1, 5]_[3, 13]","[[1, 5], [3, 13]]",0.00660794036700397
42,43,-15.305604226140593,1.1821094965114298e-06,9,0.007482793423841727,149,519.0,1315,179,199,"d_q_exc_[0, 1]_[2, 3]","[[0, 1], [2, 3]]",-0.004801672456754907
43,44,-15.305605340519012,1.114378418876072e-06,8,0.007481679045422851,189,532.0,1348,179,199,"d_q_exc_[4, 13]_[9, 8]","[[4, 13], [9, 8]]",-0.005327743078881832
44,45,-15.305606014549507,6.7403049541781e-07,5,0.007481005014927433,209,545.0,1381,190,205,"d_q_exc_[0, 5]_[1, 12]","[[0, 5], [1, 12]]",1.4233006100592742
45,46,-15.305607114070327,1.0995208192809969e-06,7,0.007479905494108152,250,558.0,1414,190,216,"d_q_exc_[1, 2]_[12, 13]","[[1, 2], [12, 13]]",-0.001836077768665311
46,47,-15.305607983998769,8.699284421709308e-07,1,0.007479035565665981,279,571.0,1447,191,227,"d_q_exc_[1, 13]_[5, 3]","[[1, 13], [5, 3]]",0.004580090638565605
47,48,-15.305608334573565,3.505747958598704e-07,0,0.007478684990870121,338,584.0,1480,201,227,"d_q_exc_[0, 4]_[2, 12]","[[0, 4], [2, 12]]",0.00388549549018421
48,49,-15.305608652134275,3.175607101724154e-07,5,0.007478367430159949,243,597.0,1513,212,227,"d_q_exc_[0, 13]_[12, 11]","[[0, 13], [12, 11]]",-0.006178822325695228
49,50,-15.305609037035424,3.849011491752208e-07,1,0.007477982529010774,278,610.0,1546,223,233,"d_q_exc_[0, 13]_[4, 1]","[[0, 13], [4, 1]]",0.1852332025221749
50,51,-15.305609169248221,1.3221279715480705e-07,4,0.007477850316213619,265,623.0,1579,223,244,"d_q_exc_[1, 2]_[4, 13]","[[1, 2], [4, 13]]",-0.0012998494829307653
51,52,-15.305609339974588,1.7072636637749383e-07,4,0.0074776795898472415,349,636.0,1612,223,255,"d_q_exc_[1, 10]_[3, 2]","[[1, 10], [3, 2]]",-0.014463576021322314
52,53,-15.305609554116513,2.1414192552526856e-07,3,0.007477465447921716,326,649.0,1645,234,255,"d_q_exc_[0, 11]_[9, 8]","[[0, 11], [9, 8]]",0.007521042845995422
53,54,-15.305610114258851,5.601423378465142e-07,1,0.00747690530558387,285,662.0,1678,245,261,"d_q_exc_[0, 5]_[4, 1]","[[0, 5], [4, 1]]",0.2656373597599449
54,55,-15.305610413430857,2.9917200627949114e-07,7,0.00747660613357759,378,675.0,1711,256,267,"d_q_exc_[0, 11]_[10, 1]","[[0, 11], [10, 1]]",0.7772136041515454
55,56,-15.305610587522565,1.7409170816051756e-07,1,0.00747643204186943,365,688.0,1744,256,278,"d_q_exc_[1, 2]_[5, 12]","[[1, 2], [5, 12]]",0.002689381016769507
56,57,-15.30561078380459,1.9628202529986538e-07,7,0.00747623575984413,393,691.0,1751,259,278,s_q_exc_0_2,"[[0], [2]]",0.004533218681320219
57,58,-15.305611014213422,2.3040883156966174e-07,2,0.00747600535101256,346,704.0,1784,270,278,"d_q_exc_[0, 11]_[12, 13]","[[0, 11], [12, 13]]",0.0011902313920008325
58,59,-15.305611152097777,1.378843546007147e-07,0,0.007475867466657959,366,717.0,1817,270,289,"d_q_exc_[1, 5]_[11, 13]","[[1, 5], [11, 13]]",-0.008425832991645687
59,60,-15.305611276094957,1.2399718052336084e-07,0,0.007475743469477436,326,730.0,1850,270,300,"d_q_exc_[1, 10]_[5, 12]","[[1, 10], [5, 12]]",-0.000838697699586757
60,61,-15.305611362202857,8.61078994773834e-08,4,0.007475657361577959,399,743.0,1883,270,311,"d_q_exc_[1, 2]_[3, 10]","[[1, 2], [3, 10]]",0.009139343825647994
61,62,-15.3056114191213,5.6918443291920084e-08,0,0.007475600443134667,297,756.0,1916,270,311,"d_q_exc_[3, 11]_[5, 13]","[[3, 11], [5, 13]]",-0.0776318230807011
62,63,-15.305611440324714,2.1203414135584353e-08,2,0.007475579239720531,411,769.0,1949,280,322,"d_q_exc_[1, 11]_[5, 13]","[[1, 11], [5, 13]]",0.011457490084241932
63,64,-15.305611462587908,2.226319395504106e-08,6,0.007475556976526576,450,782.0,1982,284,328,"d_q_exc_[0, 13]_[4, 1]","[[0, 13], [4, 1]]",-0.1665938521797759
64,65,-15.305611489851312,2.7263403978849965e-08,9,0.007475529713122597,336,795.0,2015,284,328,"d_q_exc_[2, 3]_[12, 13]","[[2, 3], [12, 13]]",0.0034019758476013925
65,66,-15.305611504211052,1.4359740063696336e-08,0,0.007475515353382534,349,808.0,2048,284,328,"d_q_exc_[3, 13]_[11, 5]","[[3, 13], [11, 5]]",0.07802374292326406
66,67,-15.30561150945781,5.246757694976623e-09,3,0.007475510106624839,352,821.0,2081,295,339,"d_q_exc_[1, 12]_[5, 2]","[[1, 12], [5, 2]]",0.044387832929070635
67,68,-15.30561151654058,7.082769926114452e-09,6,0.0074755030238549125,468,834.0,2114,300,345,"d_q_exc_[0, 3]_[1, 10]","[[0, 3], [1, 10]]",-0.007724924691288945
68,69,-15.305611524501519,7.960938575024556e-09,0,0.0074754950629163375,412,847.0,2147,311,356,"d_q_exc_[1, 10]_[9, 8]","[[1, 10], [9, 8]]",-0.0013311590971035103
69,70,-15.305611542843447,1.8341928864629153e-08,0,0.007475476720987473,433,860.0,2180,322,367,"d_q_exc_[1, 10]_[12, 13]","[[1, 10], [12, 13]]",0.0010107377530001848
70,71,-15.305611553025724,1.0182276355408248e-08,9,0.0074754665387111174,494,873.0,2213,322,367,"d_q_exc_[0, 13]_[10, 5]","[[0, 13], [10, 5]]",-0.049799987565438214
71,72,-15.305611565508112,1.2482388456191984e-08,5,0.007475454056322661,490,886.0,2246,326,373,"d_q_exc_[0, 3]_[2, 1]","[[0, 3], [2, 1]]",0.18740373211163483
72,73,-15.30561157235169,6.84357814861869e-09,5,0.007475447212744513,413,899.0,2279,326,373,"d_q_exc_[2, 11]_[12, 13]","[[2, 11], [12, 13]]",0.04607201373764745
73,74,-15.305611574847223,2.495532669399836e-09,8,0.007475444717211843,396,912.0,2312,326,373,"d_q_exc_[0, 11]_[9, 8]","[[0, 11], [9, 8]]",0.000580431662585378
74,75,-15.305611578304658,3.4574352270055897e-09,1,0.007475441259776616,352,925.0,2345,337,384,"d_q_exc_[1, 2]_[10, 11]","[[1, 2], [10, 11]]",-0.0004337662615591084
75,76,-15.30561160117843,2.2873772209663912e-08,5,0.0074754183860044066,354,938.0,2378,337,384,"d_q_exc_[8, 9]_[10, 11]","[[8, 9], [10, 11]]",-0.010486098524941168
76,77,-15.305611609454779,8.276348495428465e-09,4,0.007475410109655911,533,951.0,2411,341,390,"d_q_exc_[0, 13]_[12, 1]","[[0, 13], [12, 1]]",0.05340179017861642
77,78,-15.305611616538087,7.08330816223679e-09,4,0.007475403026347749,550,964.0,2444,352,401,"d_q_exc_[1, 2]_[8, 9]","[[1, 2], [8, 9]]",-0.0011990329360876502
78,79,-15.305611620360926,3.822838934297579e-09,3,0.007475399203508815,436,977.0,2477,352,401,"d_q_exc_[2, 11]_[9, 8]","[[2, 11], [9, 8]]",0.0506321274034993
79,80,-15.305611626486895,6.125969065351455e-09,7,0.007475393077539749,444,990.0,2510,363,412,"d_q_exc_[1, 2]_[4, 5]","[[1, 2], [4, 5]]",0.00876470540295695
80,81,-15.305611632552772,6.065876689831384e-09,0,0.007475387011663059,528,1003.0,2543,369,422,"d_q_exc_[0, 1]_[3, 10]","[[0, 1], [3, 10]]",-0.0023575323239291407
81,82,-15.305611634396934,1.8441621563169974e-09,9,0.007475385167500903,437,1016.0,2576,380,433,"d_q_exc_[1, 4]_[11, 12]","[[1, 4], [11, 12]]",-0.00044508659109791907
82,83,-15.305611635863496,1.4665619829656862e-09,8,0.00747538370093892,347,1029.0,2609,380,433,"d_q_exc_[0, 11]_[5, 12]","[[0, 11], [5, 12]]",0.003960209267238152
83,84,-15.305611636601729,7.382325861726713e-10,2,0.007475382962706334,369,1042.0,2642,384,439,"d_q_exc_[0, 7]_[6, 1]","[[0, 7], [6, 1]]",0.13368412709417807
84,85,-15.305611639021837,2.4201085579989012e-09,8,0.007475380542597776,463,1055.0,2675,395,450,"d_q_exc_[1, 4]_[2, 13]","[[1, 4], [2, 13]]",0.011898703195630588
85,86,-15.305611640305807,1.2839702634437344e-09,1,0.0074753792586275125,263,1068.0,2708,401,460,"d_q_exc_[0, 1]_[4, 13]","[[0, 1], [4, 13]]",-2.7962923989143547e-05
86,87,-15.305611641829174,1.5233663219760274e-09,7,0.0074753777352611905,405,1081.0,2741,401,460,"d_q_exc_[0, 11]_[9, 8]","[[0, 11], [9, 8]]",-0.004067867227151672
87,88,-15.305611642414215,5.850413486996331e-10,3,0.007475377150219842,318,1094.0,2774,401,460,"d_q_exc_[3, 10]_[12, 13]","[[3, 10], [12, 13]]",-0.013789868190938364
88,89,-15.305611643780928,1.3667129650229981e-09,0,0.007475375783506877,438,1107.0,2807,401,460,"d_q_exc_[3, 13]_[11, 5]","[[3, 13], [11, 5]]",-0.013835581171885516
89,90,-15.305611643985008,2.0408030820817658e-10,8,0.007475375579426569,306,1120.0,2840,401,460,"d_q_exc_[5, 12]_[9, 8]","[[5, 12], [9, 8]]",0.024938577063261497
90,91,-15.305611645586147,1.6011387771186492e-09,3,0.0074753739782877915,483,1133.0,2873,412,471,"d_q_exc_[1, 13]_[11, 5]","[[1, 13], [11, 5]]",0.021006188364679695
91,92,-15.305611645962642,3.764952793972043e-10,0,0.007475373601792512,256,1146.0,2906,418,481,"d_q_exc_[0, 1]_[2, 11]","[[0, 1], [2, 11]]",0.00021227393384081288
92,93,-15.305611646942488,9.798455380405358e-10,7,0.007475372621946974,452,1159.0,2939,429,492,"d_q_exc_[1, 10]_[4, 13]","[[1, 10], [4, 13]]",-0.001536542102252208
93,94,-15.305611647220669,2.78181033763758e-10,7,0.00747537234376594,433,1172.0,2972,440,503,"d_q_exc_[1, 10]_[2, 11]","[[1, 10], [2, 11]]",-0.0020940527380019186
94,95,-15.305611647536175,3.155058436732361e-10,3,0.007475372028260097,340,1185.0,3005,440,503,"d_q_exc_[4, 5]_[8, 9]","[[4, 5], [8, 9]]",-0.007747936962710833
95,96,-15.305611647801882,2.6570745603748946e-10,1,0.007475371762552641,346,1198.0,3038,440,503,"d_q_exc_[2, 13]_[10, 5]","[[2, 13], [10, 5]]",0.006425803786623687
96,97,-15.305611647898559,9.667644462751923e-11,5,0.007475371665876196,336,1211.0,3071,440,503,"d_q_exc_[0, 3]_[8, 9]","[[0, 3], [8, 9]]",8.369480550232595e-05
97,98,-15.305611648033882,1.3532286402551108e-10,7,0.007475371530553332,317,1224.0,3104,451,514,"d_q_exc_[1, 4]_[3, 12]","[[1, 4], [3, 12]]",-0.0003820858470427585
98,99,-15.305611648101184,6.730260793119669e-11,0,0.007475371463250724,270,1237.0,3137,451,514,"d_q_exc_[3, 5]_[11, 13]","[[3, 5], [11, 13]]",-0.0015268449532233482
99,100,-15.305611648102156,9.71667191151937e-13,0,0.007475371462279057,53,1250.0,3170,451,514,"d_q_exc_[2, 5]_[10, 13]","[[2, 5], [10, 13]]",7.624289612101244e-05
