,n,E,dE,rank,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
13,14,-7.779835511794396,1.3161362941715993e-05,3,3.6646505994220036e-05,125,142.0,358,44,44,"d_q_exc_[3, 4]_[5, 10]","[[3, 4], [5, 10]]",-0.6760358588205376
14,15,-7.779848876073461,1.3364279065619655e-05,0,2.328222692860038e-05,171,155.0,391,44,50,"d_q_exc_[3, 10]_[4, 5]","[[3, 10], [4, 5]]",-0.7163688357672438
15,16,-7.7798554537270235,6.5776535622674714e-06,4,1.670457336633291e-05,161,168.0,424,51,61,"d_q_exc_[3, 4]_[6, 7]","[[3, 4], [6, 7]]",0.41649373816069984
16,17,-7.779861093032267,5.639305243221315e-06,1,1.1065268123111593e-05,141,181.0,457,51,61,"d_q_exc_[1, 10]_[2, 5]","[[1, 10], [2, 5]]",-0.6793054327320215
17,18,-7.779868095045863,7.002013596490997e-06,8,4.063254526620597e-06,171,184.0,464,51,61,s_q_exc_2_10,"[[2], [10]]",0.38490137077658065
18,19,-7.779869958523571,1.8634777081416587e-06,0,2.199776818478938e-06,120,197.0,497,51,61,"d_q_exc_[1, 2]_[4, 5]","[[1, 2], [4, 5]]",0.9154318278086365
19,20,-7.779870889312747,9.307891755128139e-07,4,1.268987642966124e-06,215,210.0,530,57,71,"d_q_exc_[0, 3]_[6, 7]","[[0, 3], [6, 7]]",0.0016717994456613562
20,21,-7.7798715977685955,7.084558486525339e-07,0,5.605317943135901e-07,205,223.0,563,57,71,"d_q_exc_[4, 5]_[8, 9]","[[4, 5], [8, 9]]",0.09892126803796315
21,22,-7.7798719395407065,3.417721110565708e-07,0,2.1875968325701933e-07,220,236.0,596,57,71,"d_q_exc_[1, 4]_[8, 9]","[[1, 4], [8, 9]]",-0.07700817460181285
22,23,-7.779872109171201,1.696304945397742e-07,9,4.912918871724514e-08,235,249.0,629,63,81,"d_q_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",0.08330077336460741
23,24,-7.779872143360196,3.4188994746386925e-08,1,1.4940193970858218e-08,218,262.0,662,69,91,"d_q_exc_[2, 3]_[6, 7]","[[2, 3], [6, 7]]",0.046936822777210764
24,25,-7.779872152845821,9.485624730132258e-09,0,5.454569240725959e-09,238,275.0,695,74,97,"d_q_exc_[1, 5]_[3, 11]","[[1, 5], [3, 11]]",-0.012187414437482712
25,26,-7.779872158059319,5.213498077694112e-09,7,2.410711630318474e-10,182,288.0,728,74,97,"d_q_exc_[1, 4]_[10, 11]","[[1, 4], [10, 11]]",-0.048311049604168
26,27,-7.7798721582938715,2.3455282160966817e-10,6,6.518341422179219e-12,195,301.0,761,74,97,"d_q_exc_[4, 5]_[10, 11]","[[4, 5], [10, 11]]",-0.01445207739480737
27,28,-7.77987215829506,1.1883827255587676e-12,0,5.3299586966204515e-12,7,314.0,794,80,97,"d_q_exc_[1, 10]_[6, 7]","[[1, 10], [6, 7]]",9.964102099781948e-05
28,29,-7.7798721582985255,3.4656721936698887e-12,8,1.864286502950563e-12,44,327.0,827,80,103,"d_q_exc_[2, 11]_[3, 10]","[[2, 11], [3, 10]]",-0.00011514845986917154
29,30,-7.779872158299126,6.004086117172847e-13,0,1.2638778912332782e-12,49,340.0,860,91,109,"d_q_exc_[1, 4]_[3, 10]","[[1, 4], [3, 10]]",-0.00012926773461986314
