,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
0,1,-15.177287124218612,11.158530360446736,0.15769762140159038,4,7.0,11,5,8,eff_s_f_exc_7_4,"[[4], [7]]",1.5707963258616537
1,2,-15.219787745846709,0.04250062162809698,0.1151969997734934,4,16.0,22,9,8,eff_s_f_exc_6_2,"[[2], [6]]",-0.48610391922869267
2,3,-15.282912566213074,0.06312482036636524,0.05207217940712816,8,33.0,33,11,8,eff_s_f_exc_13_5,"[[5], [13]]",0.32451025111596504
3,4,-15.29255472153678,0.009642155323705381,0.04243002408342278,10,50.0,68,15,13,"eff_d_f_exc_[3, 6]_[8, 9]","[[3, 6], [8, 9]]",-0.6145563762874149
4,5,-15.30392429032176,0.011369568784980189,0.03106045529844259,11,71.0,103,19,19,"eff_d_f_exc_[2, 7]_[8, 9]","[[2, 7], [8, 9]]",0.24467975160150487
5,6,-15.320620826093872,0.016696535772112497,0.014363919526330093,11,84.0,136,25,23,"eff_d_f_exc_[8, 9]_[10, 11]","[[8, 9], [10, 11]]",-0.6049081608972483
6,7,-15.327340708677319,0.00671988258344669,0.007644036942883403,22,97.0,169,36,34,"eff_d_f_exc_[8, 9]_[12, 13]","[[8, 9], [12, 13]]",-0.8592114032065931
7,8,-15.333441171314401,0.0061004626370824155,0.0015435743058009876,26,122.0,204,40,34,"eff_d_f_exc_[4, 13]_[11, 10]","[[4, 13], [11, 10]]",-0.33455018084449034
8,9,-15.333724446282462,0.0002832749680603541,0.0012602993377406335,31,135.0,237,45,40,"eff_d_f_exc_[4, 5]_[8, 9]","[[4, 5], [8, 9]]",0.3178964435555472
9,10,-15.33390316272078,0.0001787164383184603,0.0010815828994221732,40,156.0,272,47,40,"eff_d_f_exc_[5, 12]_[7, 6]","[[5, 12], [7, 6]]",0.4147980929096332
10,11,-15.334450420706894,0.0005472579861134363,0.0005343249133087369,49,177.0,307,49,40,"eff_d_f_exc_[3, 4]_[7, 12]","[[3, 4], [7, 12]]",-0.4502138916727789
11,12,-15.334615244414225,0.0001648237073315073,0.0003695012059772296,50,206.0,342,53,41,"eff_d_f_exc_[2, 5]_[6, 13]","[[2, 5], [6, 13]]",0.029018492057668627
12,13,-15.33477232978284,0.00015708536861502864,0.00021241583736220093,48,211.0,353,53,41,eff_s_f_exc_3_1,"[[1], [3]]",-0.03348547225058312
13,14,-15.334863618160217,9.12883773764861e-05,0.00012112745998571484,62,224.0,386,53,41,"eff_d_f_exc_[0, 3]_[2, 1]","[[0, 3], [2, 1]]",-0.521822005113315
14,15,-15.334909456660272,4.5838500055239706e-05,7.528895993047513e-05,78,245.0,421,53,42,"eff_d_f_exc_[0, 7]_[2, 1]","[[0, 7], [2, 1]]",-0.47863327393179184
15,16,-15.33492837018811,1.891352783722766e-05,5.637543209324747e-05,73,258.0,454,53,48,"eff_d_f_exc_[0, 1]_[2, 3]","[[0, 1], [2, 3]]",-0.007791956250577393
