,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
0,1,-15.016101832778698,0.005441735512391688,0.022621197379425695,6,13.0,33,11,11,"d_q_exc_[2, 3]_[10, 11]","[[2, 3], [10, 11]]",-0.027596843561261124
1,2,-15.021360144423161,0.005258311644462665,0.01736288573496303,8,26.0,66,11,11,"d_q_exc_[4, 5]_[6, 7]","[[4, 5], [6, 7]]",-0.07226545284740797
2,3,-15.026233457999862,0.004873313576700511,0.012489572158262519,10,39.0,99,22,22,"d_q_exc_[4, 5]_[8, 9]","[[4, 5], [8, 9]]",-0.07242150208993832
3,4,-15.030221609287468,0.003988151287606101,0.008501420870656418,78,65.0,165,28,32,"d_q_exc_[3, 4]_[10, 13]","[[3, 4], [10, 13]]",-0.00040813893330497324
4,4,-15.030221609287468,0.003988151287606101,0.008501420870656418,78,65.0,165,28,32,"d_q_exc_[2, 5]_[11, 12]","[[2, 5], [11, 12]]",-0.00983342490169414
5,5,-15.032221980174485,0.002000370887017766,0.0065010499836386515,47,78.0,198,39,43,"d_q_exc_[4, 5]_[10, 11]","[[4, 5], [10, 11]]",0.003398173057592178
6,6,-15.035415030494796,0.0031930503203110305,0.003307999663327621,155,104.0,264,45,53,"d_q_exc_[3, 4]_[11, 12]","[[3, 4], [11, 12]]",-0.02490523881304544
7,6,-15.035415030494796,0.0031930503203110305,0.003307999663327621,155,104.0,264,45,53,"d_q_exc_[2, 5]_[10, 13]","[[2, 5], [10, 13]]",0.005046345230473088
8,7,-15.037706778160707,0.0022917476659110037,0.0010162519974166173,96,117.0,297,45,53,"d_q_exc_[10, 11]_[12, 13]","[[10, 11], [12, 13]]",0.9250259156438739
9,8,-15.03788396740334,0.0001771892426329913,0.000839062754783626,27,123.0,311,48,57,s_q_exc_4_10,"[4, 10]",-0.001773648476663989
10,8,-15.03788396740334,0.0001771892426329913,0.000839062754783626,27,123.0,311,48,57,s_q_exc_5_11,"[5, 11]",0.009364590889797906
11,9,-15.037997675051335,0.00011370764799423227,0.0007253551067893937,27,149.0,377,54,67,"d_q_exc_[0, 5]_[8, 9]","[[0, 5], [8, 9]]",0.0035737037189646904
12,9,-15.037997675051335,0.00011370764799423227,0.0007253551067893937,27,149.0,377,54,67,"d_q_exc_[1, 4]_[9, 8]","[[1, 4], [9, 8]]",0.027841475408591915
13,10,-15.038110126189851,0.00011245113851643396,0.0006129039682729598,45,175.0,443,60,77,"d_q_exc_[0, 5]_[6, 7]","[[0, 5], [6, 7]]",0.003576983343983025
14,10,-15.038110126189851,0.00011245113851643396,0.0006129039682729598,45,175.0,443,60,77,"d_q_exc_[1, 4]_[7, 6]","[[1, 4], [7, 6]]",0.027871729223551547
15,11,-15.038156016648282,4.5890458430619674e-05,0.0005670135098423401,89,188.0,476,60,77,"d_q_exc_[2, 3]_[6, 7]","[[2, 3], [6, 7]]",0.008715597803662468
16,12,-15.038199033128382,4.301648010063275e-05,0.0005239970297417074,98,201.0,509,60,77,"d_q_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",0.008710355369843659
17,13,-15.038435292124333,0.00023625899595103306,0.0002877380337906743,85,227.0,575,72,83,"d_q_exc_[2, 3]_[5, 10]","[[2, 3], [5, 10]]",0.11618136537275939
18,13,-15.038435292124333,0.00023625899595103306,0.0002877380337906743,85,227.0,575,72,83,"d_q_exc_[3, 2]_[4, 11]","[[3, 2], [4, 11]]",-0.09057603012243136
19,14,-15.038466863143729,3.157101939521567e-05,0.00025616701439545864,144,240.0,608,72,89,"d_q_exc_[0, 1]_[4, 5]","[[0, 1], [4, 5]]",0.03848555953094881
20,15,-15.0385115060154,4.4642871671385365e-05,0.00021152414272407327,120,246.0,622,75,89,s_q_exc_3_13,"[3, 13]",-0.0015780743683041166
21,15,-15.0385115060154,4.4642871671385365e-05,0.00021152414272407327,120,246.0,622,75,89,s_q_exc_2_12,"[2, 12]",0.001328155363527367
22,16,-15.038533473644438,2.196762903849958e-05,0.0001895565136855737,69,272.0,688,80,89,"d_q_exc_[1, 10]_[3, 12]","[[1, 10], [3, 12]]",-0.48337072045888085
23,16,-15.038533473644438,2.196762903849958e-05,0.0001895565136855737,69,272.0,688,80,89,"d_q_exc_[0, 11]_[2, 13]","[[0, 11], [2, 13]]",0.0075908079503278
24,17,-15.038559631919258,2.615827481911026e-05,0.00016339823886646343,121,298.0,754,85,92,"d_q_exc_[0, 11]_[3, 12]","[[0, 11], [3, 12]]",-0.02752857140726642
25,17,-15.038559631919258,2.615827481911026e-05,0.00016339823886646343,121,298.0,754,85,92,"d_q_exc_[1, 10]_[2, 13]","[[1, 10], [2, 13]]",0.36744767479667473
26,18,-15.038595126431787,3.549451252915503e-05,0.0001279037263373084,95,324.0,820,85,100,"d_q_exc_[5, 10]_[12, 13]","[[5, 10], [12, 13]]",0.06286440685127931
27,18,-15.038595126431787,3.549451252915503e-05,0.0001279037263373084,95,324.0,820,85,100,"d_q_exc_[4, 11]_[13, 12]","[[4, 11], [13, 12]]",-0.05065518714121937
28,19,-15.038615782237414,2.0655805627711743e-05,0.00010724792070959666,104,350.0,886,94,110,"d_q_exc_[0, 5]_[3, 2]","[[0, 5], [3, 2]]",0.008075520938260436
29,19,-15.038615782237414,2.0655805627711743e-05,0.00010724792070959666,104,350.0,886,94,110,"d_q_exc_[1, 4]_[2, 3]","[[1, 4], [2, 3]]",-0.06233080653315752
