,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
1,1,-7.744257957956827,0.033428058008598605,0.05458520149837831,6,13.0,33,11,11,"eff_d_f_exc_[2, 3]_[10, 11]","[[2, 3], [10, 11]]",0.17380826454793616
2,2,-7.7627225421296995,0.018464584172872556,0.036120617325505755,6,38.0,68,24,22,"eff_d_f_exc_[2, 3]_[4, 11]","[[2, 3], [4, 11]]",0.22813395363411001
3,3,-7.775440896154054,0.012718354024354284,0.02340226330115147,8,59.0,103,37,33,"eff_d_f_exc_[2, 3]_[5, 10]","[[2, 3], [5, 10]]",-0.23466082914558145
4,4,-7.793054039678723,0.01761314352466936,0.00578911977648211,10,72.0,136,48,44,"eff_d_f_exc_[2, 3]_[4, 5]","[[2, 3], [4, 5]]",0.3430880621504278
5,5,-7.7956611681227646,0.002607128444041429,0.0031819913324406812,14,77.0,147,48,48,eff_s_f_exc_5_3,"[3, 5]",-0.14740308850926462
6,6,-7.798158827285101,0.002497659162336241,0.0006843321701044403,15,94.0,158,53,52,eff_s_f_exc_10_2,"[2, 10]",0.07217060496586677
7,7,-7.798185743145644,2.691586054304196e-05,0.0006574163095613983,87,107.0,191,53,52,"eff_d_f_exc_[0, 1]_[4, 5]","[[0, 1], [4, 5]]",0.004252424185738732
8,8,-7.7982031417947395,1.7398649095667906e-05,0.0006400176604657304,84,120.0,224,53,52,"eff_d_f_exc_[0, 1]_[8, 9]","[[0, 1], [8, 9]]",0.001989868551568178
9,9,-7.798220433417552,1.7291622812720675e-05,0.0006227260376530097,15,133.0,257,53,52,"eff_d_f_exc_[0, 1]_[6, 7]","[[0, 1], [6, 7]]",0.0019898409357467298
10,10,-7.798253002177033,3.2568759480433584e-05,0.0005901572781725761,74,150.0,292,57,58,"eff_d_f_exc_[0, 3]_[8, 9]","[[0, 3], [8, 9]]",-0.0029893304147125856
11,11,-7.798285115299038,3.21131220051285e-05,0.0005580441561674476,60,167.0,327,61,68,"eff_d_f_exc_[0, 3]_[6, 7]","[[0, 3], [6, 7]]",-0.0029895239433416414
12,12,-7.798294129058666,9.013759628473395e-06,0.0005490303965389742,67,180.0,360,70,68,"eff_d_f_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",0.003413167431079112
13,13,-7.798315374050174,2.124499150735204e-05,0.0005277854050316222,25,205.0,395,83,78,"eff_d_f_exc_[0, 3]_[5, 10]","[[0, 3], [5, 10]]",-0.0018305658733599602
14,14,-7.798333443412313,1.8069362138994904e-05,0.0005097160428926273,97,218.0,428,83,78,"eff_d_f_exc_[1, 2]_[6, 7]","[[1, 2], [6, 7]]",0.0030640485990317836
15,15,-7.798351260757565,1.781734525252432e-05,0.000491898697640103,24,231.0,461,83,78,"eff_d_f_exc_[1, 2]_[8, 9]","[[1, 2], [8, 9]]",0.003063935483752925
16,16,-7.798415654467818,6.439371025290797e-05,0.000427504987387195,28,244.0,494,88,88,"eff_d_f_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",0.012047861789106648
17,17,-7.798478286054906,6.263158708819105e-05,0.00036487340029900395,92,257.0,527,99,98,"eff_d_f_exc_[2, 3]_[6, 7]","[[2, 3], [6, 7]]",0.01204874588330915
18,18,-7.798488695589347,1.0409534440647406e-05,0.00035446386585835654,54,278.0,538,101,98,eff_s_f_exc_11_1,"[1, 11]",0.005304498978908937
19,19,-7.798499620879719,1.0925290371943674e-05,0.00034353857548641287,92,295.0,573,105,108,"eff_d_f_exc_[0, 3]_[10, 11]","[[0, 3], [10, 11]]",-0.1062338869785748
20,20,-7.798509101410546,9.480530827055134e-06,0.00033405804465935773,25,324.0,608,109,118,"eff_d_f_exc_[0, 3]_[4, 11]","[[0, 3], [4, 11]]",-0.003542560520832066
21,21,-7.798517132432782,8.031022236565377e-06,0.00032602702242279236,29,345.0,619,114,118,eff_s_f_exc_10_0,"[0, 10]",0.009523193465897185
22,22,-7.798526322820786,9.190388003510463e-06,0.0003168366344192819,79,366.0,654,119,118,"eff_d_f_exc_[1, 2]_[5, 10]","[[1, 2], [5, 10]]",-0.004652980833805158
