,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
46,46,-15.5948911268296,2.90273300951327E-05,0.000355458890869,117,260,398,56,45,1j [Y3 X4 X5 X10],[],0.125410799049373
47,47,-15.5948959701927,4.8433631008038E-06,0.000350615527768,123,266,407,60,48,1j [Y3 Y10 Y12 X13],[],-0.074874114822997
48,48,-15.5949030410952,7.07090241469643E-06,0.000343544625354,103,272,416,64,48,1j [X5 Y10 Y11 Y12],[],-0.003656727348118
49,49,-15.594910597581,7.55648580863522E-06,0.000335988139545,131,278,425,64,51,1j [X2 X3 X4 Y13],[],0.005583418983197
50,50,-15.5949264460629,1.58484819259286E-05,0.000320139657619,136,284,434,64,51,1j [Y2 X4 X5 X11],[],-0.030836726592756
51,51,-15.5949295795114,3.13344849800501E-06,0.000317006209121,123,290,443,64,54,1j [X2 X11 X12 Y13],[],-0.047478564329388
52,52,-15.594995538554,6.59590426010936E-05,0.00025104716652,165,296,452,64,57,1j [X2 Y11 X12 X13],[],0.049026422384463
53,53,-15.5949966311678,1.09261376657344E-06,0.000249954552753,123,298,457,64,57,1j [X1 Y11],[],0.00151954227554
54,54,-15.5949988752754,2.24410763394189E-06,0.00024771044512,270,304,466,68,60,1j [X4 Y10 X11 X13],[],-0.001421207465345
55,55,-15.5950008171662,1.94189081526019E-06,0.000245768554304,84,310,475,68,60,1j [X2 Y3 Y5 Y12],[],0.009192563650342
56,56,-15.5950025939591,1.77679288348998E-06,0.000243991761421,192,316,484,68,60,1j [Y2 Y6 Y7 X11],[],-0.043053411534093
57,57,-15.5950031483762,5.54417114884132E-07,0.000243437344306,48,318,489,70,60,1j [Y0 X10],[],0.001062780736789
58,58,-15.5950033037765,1.554002455606E-07,0.00024328194406,69,324,498,70,60,1j [Y0 Y1 X2 Y11],[],0.00091279610525
59,59,-15.5950491677898,4.58640133729205E-05,0.000197417930687,241,330,507,70,61,1j [X2 X4 X5 Y11],[],0.105020509855398
60,60,-15.5950510199032,1.85211333025848E-06,0.000195565817357,99,336,516,72,61,1j [Y3 Y8 Y9 X10],[],0.003638055223549
61,61,-15.5950532638031,2.24389993341845E-06,0.000193321917424,165,342,525,76,61,1j [Y3 X5 X10 X12],[],0.0010501087438
62,62,-15.5950807123588,2.74485557110182E-05,0.000165873361713,155,348,534,80,63,1j [Y3 X10 Y12 Y13],[],0.054760842433983
63,63,-15.5950809101393,1.97780536836945E-07,0.000165675581176,156,354,543,82,63,1j [X0 Y1 X3 X10],[],0.000481118293737
64,64,-15.5950813644546,4.54315239650782E-07,0.000165221265936,199,360,552,82,63,1j [X5 Y6 Y7 Y12],[],-0.0015066282292
65,65,-15.5950815199211,1.55466477025357E-07,0.000165065799459,169,366,561,84,63,1j [X1 X6 Y7 X10],[],-9.91011715559704E-05
66,66,-15.5950849011778,3.38125671461853E-06,0.000161684542745,136,372,570,86,63,1j [X1 Y6 Y7 Y10],[],-0.002980322029328
67,67,-15.5950857703163,8.69138546022441E-07,0.000160815404199,155,378,579,88,63,1j [Y1 X2 X3 X10],[],-0.00276683630192
68,68,-15.5950861444636,3.74147264281532E-07,0.000160441256934,95,384,588,88,63,1j [X5 Y8 Y9 Y12],[],0.002138554821526
69,69,-15.5950862514543,1.06990739823232E-07,0.000160334266194,203,390,597,88,63,1j [Y0 Y2 X4 Y12],[],0.001814633274772
70,70,-15.5950880348305,1.78337617384727E-06,0.000158550890021,204,396,606,88,63,1j [X0 X2 Y4 X12],[],0.000115123967445
71,71,-15.5950883432911,3.08460586850856E-07,0.000158242429434,235,402,615,88,66,1j [X4 X6 Y7 X13],[],0.002605104677394
72,72,-15.5950984477607,1.01044695917096E-05,0.000148137959842,161,408,624,88,66,1j [Y2 X6 Y7 Y11],[],0.037045172958268
73,73,-15.5951044815425,6.03378179064862E-06,0.000142104178051,98,414,633,90,66,1j [X3 X6 Y7 X10],[],-0.000349104632434
74,74,-15.5951049218265,4.40284070535313E-07,0.000141663893981,137,420,642,90,69,1j [X4 X8 Y9 X13],[],-0.0071250661366
75,75,-15.595109906251,4.98442448559899E-06,0.000136679469495,121,426,651,92,69,1j [X3 Y8 Y9 Y10],[],0.001075966382786
76,76,-15.5951103775202,4.71269194335378E-07,0.000136208200301,182,432,660,92,69,1j [X2 X8 Y9 X11],[],0.002512183742559
77,77,-15.5951195687935,9.19127325538227E-06,0.000127016927046,104,438,669,92,70,1j [Y2 X8 Y9 Y11],[],0.036872864817459
78,78,-15.5951437350739,2.41662804043585E-05,0.000102850646641,145,444,678,92,73,1j [Y2 Y8 Y9 X11],[],-0.040122973300937
79,79,-15.5951441473203,4.12246389913662E-07,0.000102438400251,96,450,687,92,76,1j [X0 Y2 Y3 Y11],[],-0.005999227559023
80,80,-15.5951442672983,1.19978013302102E-07,0.000102318422238,71,456,696,92,79,1j [X0 X4 X5 Y11],[],-0.003859360854
81,81,-15.5951450298899,7.62591582770256E-07,0.000101555830655,191,462,705,96,82,1j [Y0 Y1 Y10 X11],[],4.69353305938143E-05
82,82,-15.5951763488431,3.13189532672453E-05,7.02368773879414E-05,177,468,714,96,84,1j [X3 Y5 X11 X13],[],-0.044957485086857
83,83,-15.5951822355775,5.88673436219267E-06,6.43501430257487E-05,184,474,723,100,84,1j [X3 Y10 X12 X13],[],0.010885520035114
84,84,-15.5951836518164,1.41623893235021E-06,6.29339040933985E-05,207,480,732,100,84,1j [X0 Y3 Y6 Y7],[],-0.000846423708723
85,85,-15.595183734929,8.31125674949362E-08,6.28507915259036E-05,132,486,741,100,84,1j [Y0 X3 X4 X13],[],0.000761986917848
86,86,-15.5951838238092,8.88802027532165E-08,6.27619113231503E-05,122,492,750,102,84,1j [Y1 X8 Y9 Y10],[],0.001263731559586
87,87,-15.5951870063249,3.18251573894202E-06,5.95793955842083E-05,212,498,759,104,84,1j [X1 X8 Y9 X10],[],-0.000663407293946
88,88,-15.5951880592697,1.05294479979534E-06,5.8526450784413E-05,170,504,768,104,84,1j [Y0 X3 Y8 Y9],[],0.001666841464531
89,89,-15.5951881232329,6.3963147667323E-08,5.84624876367457E-05,115,510,777,108,84,1j [Y1 X10 Y12 Y13],[],-0.004890252949689
90,90,-15.5951942823688,6.15913594259609E-06,5.23033516941496E-05,175,516,786,108,84,1j [X2 Y3 Y4 Y13],[],0.020431321959896
91,91,-15.5951966504596,2.3680907741408E-06,4.99352609200088E-05,200,522,795,112,87,1j [Y8 Y9 X10 Y11],[],0.000406720588087
92,92,-15.5951966886224,3.81627653922578E-08,4.98970981546165E-05,108,528,804,112,87,1j [Y1 Y2 Y5 X12],[],-0.000684122534604
93,93,-15.5951975141542,8.25531802917112E-07,4.90715663516994E-05,267,534,813,112,87,1j [X0 X1 Y12 X13],[],-0.002247166701911
94,94,-15.5951979189631,4.04808961462777E-07,4.86667573902366E-05,103,540,822,112,89,1j [Y0 Y5 Y11 X12],[],-0.00095134169312
95,95,-15.5951979997868,8.08236482185976E-08,4.8585933742018E-05,62,546,831,112,89,1j [X0 Y3 X4 X5],[],-0.004882488394246
96,96,-15.5951980701886,7.0401821261612E-08,4.85155319207564E-05,134,552,840,112,90,1j [Y0 X2 Y5 Y13],[],-0.002115545125074
97,97,-15.5952014418413,3.37165270636319E-06,4.51438792143932E-05,171,558,849,112,91,1j [X2 Y5 X11 X12],[],0.022221956848556
98,98,-15.595201475167,3.33257403895004E-08,4.51105534740037E-05,115,564,858,112,93,1j [Y1 X2 Y4 Y13],[],-0.002788865923602
99,99,-15.5952015121778,3.70108050873341E-08,4.50735426689164E-05,100,570,867,112,96,1j [X0 X4 X11 Y13],[],-0.0075794885787
100,100,-15.5952015485214,3.63435521677502E-08,4.50371991167486E-05,135,572,872,112,96,1j [Y0 X2],[],-5.63064596717242E-06
101,101,-15.5952015741701,2.56486583083415E-08,4.50115504584403E-05,117,578,881,114,96,1j [X1 Y4 Y5 Y10],[],-0.002420074089068
102,102,-15.5952019891126,4.14942544324504E-07,4.45966079141158E-05,176,584,890,114,96,1j [X1 Y2 Y6 Y7],[],-0.000510807365307
103,103,-15.5952024435152,4.54402613314642E-07,4.41422053008012E-05,137,590,899,114,96,1j [X1 X2 Y8 X9],[],-0.003082832343237
104,104,-15.5952025413122,9.77970238125181E-08,4.40444082769886E-05,142,592,904,114,96,1j [Y1 X3],[],-7.10273742982312E-05
105,105,-15.595202894829,3.53516714568514E-07,4.36908915624201E-05,135,598,913,114,99,1j [X1 Y2 X4 X13],[],-0.001892348374233
106,106,-15.595203792271,8.97442093972245E-07,4.27934494684479E-05,167,604,922,114,99,1j [Y5 X8 Y9 Y12],[],0.000946793331653
107,107,-15.5952039699419,1.77670816725595E-07,4.26157786517223E-05,265,610,931,114,99,1j [Y4 X5 Y8 Y9],[],-0.002775005757332
108,108,-15.5952039864809,1.65390190431935E-08,4.25992396326791E-05,61,616,940,118,102,1j [Y1 X3 X5 X13],[],-0.000406230727482
109,109,-15.5952039930785,6.59761134613746E-09,4.2592642021333E-05,103,622,949,120,102,1j [X0 Y1 Y2 Y3],[],0.0002696505023
110,110,-15.5952043019215,3.08843043583806E-07,4.22837989777491E-05,173,628,958,124,105,1j [Y0 X3 Y4 Y13],[],0.00047555040329
111,111,-15.5952044256122,1.23690691467004E-07,4.21601082862821E-05,145,634,967,124,108,1j [Y0 X11 Y12 Y13],[],-0.004691581951767
112,112,-15.5952047276162,3.02003945407137E-07,4.1858104340875E-05,227,640,976,128,108,1j [X0 X3 Y10 X11],[],-0.004490337969847
113,113,-15.5952066536769,1.92606071536261E-06,3.99320436255124E-05,133,646,985,132,108,1j [Y2 Y3 Y8 X9],[],-0.020756262396557
114,114,-15.5952091647435,2.51106656534716E-06,3.74209770601652E-05,181,652,994,136,108,1j [Y2 Y3 Y6 X7],[],-0.023127797449955
115,115,-15.5952091828512,1.81077375316363E-08,3.74028693226336E-05,75,658,1003,136,108,1j [X0 X8 Y9 X11],[],0.000193928890523
116,116,-15.5952098486403,6.65789112730408E-07,3.67370802099032E-05,252,664,1012,136,108,1j [Y0 X2 X4 X12],[],0.000644594189462
117,117,-15.5952158699132,6.02127287230303E-06,3.07158073376001E-05,307,670,1021,140,111,1j [X2 Y3 X12 X13],[],-0.016048454879907
118,118,-15.5952158925531,2.26399237135411E-08,3.06931674138866E-05,156,676,1030,140,111,1j [X1 Y5 X10 X12],[],0.001513819563939
119,119,-15.5952160784243,1.85871154911865E-07,3.05072962589747E-05,213,682,1039,144,114,1j [Y1 Y3 Y5 X13],[],0.000686818020706
120,120,-15.5952160955316,1.71073128996113E-08,3.04901889460751E-05,83,688,1048,148,114,1j [Y1 Y3 Y4 X12],[],-0.000834232512095
121,121,-15.5952161116218,1.60902136059349E-08,3.04740987324692E-05,132,694,1057,148,117,1j [X1 X5 Y11 X13],[],-0.007073485048489
122,122,-15.5952161214526,9.83078862759612E-09,3.04642679438416E-05,211,700,1066,152,117,1j [X0 Y3 X5 X12],[],-0.004626100050929
123,123,-15.5952168604499,7.38997302462963E-07,2.97252706413786E-05,179,706,1075,156,117,1j [X0 X3 Y5 X12],[],0.001692355858623
124,124,-15.5952169684489,1.07998994636205E-07,2.96172716467424E-05,183,712,1084,160,120,1j [Y0 Y3 X12 Y13],[],7.15704582155571E-05
125,125,-15.5952169800732,1.16243086267787E-08,2.96056473381157E-05,179,718,1093,160,120,1j [Y0 X6 Y7 Y11],[],-0.000217674913646
126,126,-15.5952169840631,3.98989463690214E-09,2.96016574434788E-05,75,724,1102,160,120,1j [Y0 Y1 X5 Y12],[],-0.000838363084908
127,127,-15.595220647519,3.66345591373829E-06,2.59382015297405E-05,232,730,1111,160,123,1j [X2 X5 X10 Y13],[],0.015626228798866
128,128,-15.595220661211,1.36920306204047E-08,2.59245094991201E-05,146,736,1120,160,123,1j [Y0 X4 Y10 Y12],[],-0.00147012264882
129,129,-15.5952207237235,6.25124734199289E-08,2.58619970257001E-05,229,742,1129,160,123,1j [X0 X1 Y5 X12],[],-0.000858349841868
130,130,-15.5952207783023,5.45788552130944E-08,2.5807418170487E-05,193,748,1138,160,123,1j [Y0 Y1 Y2 X11],[],-0.000747242564825
131,131,-15.595220879667,1.01364674875981E-07,2.57060534956111E-05,226,754,1147,160,126,1j [X1 Y2 Y12 Y13],[],0.001985855781638
132,132,-15.5952209064791,2.68121098656593E-08,2.56792413857454E-05,191,760,1156,160,126,1j [X1 X2 Y4 X5],[],0.003722428461987
133,133,-15.5952210008749,9.43957925159111E-08,2.55848455932295E-05,198,766,1165,160,126,1j [X1 Y4 X11 X12],[],-0.000367922490386
134,134,-15.5952217760281,7.75153178977917E-07,2.48096924142516E-05,252,772,1174,162,126,1j [X3 Y6 Y7 Y10],[],-0.00310853771791
135,135,-15.5952219140469,1.380188230371E-07,2.46716735912145E-05,215,778,1183,166,126,1j [X0 X3 Y6 X7],[],-0.001359252924964
136,136,-15.5952330786368,1.11645898464019E-05,1.35070837448126E-05,252,784,1192,166,126,1j [X2 X4 Y5 X11],[],0.1159678881526
137,137,-15.5952333845003,3.05863508742732E-07,1.32012202360698E-05,233,790,1201,166,129,1j [Y0 X2 X5 X13],[],0.002967112438369
138,138,-15.5952336662789,2.8177863597989E-07,1.291944160009E-05,154,796,1210,166,129,1j [X0 Y4 X10 X12],[],0.003124345691381
139,139,-15.5952338302969,1.64017958326212E-07,1.27554236417637E-05,308,802,1219,170,129,1j [X0 X3 X4 Y5],[],0.002090270636703
140,140,-15.595234628722,7.9842513400763E-07,1.19569985077561E-05,259,808,1228,170,129,1j [Y8 X9 Y10 Y11],[],-0.000691394238031
141,141,-15.5952347811846,1.52462570568446E-07,1.18045359371877E-05,260,814,1237,170,132,1j [X0 X5 X10 Y13],[],-0.001953206249561
142,142,-15.5952348202951,3.91105690056293E-08,1.1765425368182E-05,158,820,1246,170,132,1j [X1 X2 X5 Y12],[],0.005593606535385
143,143,-15.5952348410198,2.07247019545775E-08,1.17447006662275E-05,181,826,1255,172,132,1j [Y0 X1 X2 X3],[],-0.001110312615213
144,144,-15.5952349567942,1.15774380304856E-07,1.16289262859226E-05,256,832,1264,176,135,1j [Y1 X3 Y5 Y13],[],0.000229316742108
145,145,-15.5952349582929,1.49871048904515E-09,1.16274275754336E-05,121,838,1273,176,138,1j [Y0 Y1 X4 Y13],[],-0.001540460675773
146,146,-15.5952350425223,8.42293257363735E-08,1.15431982496972E-05,234,844,1282,176,141,1j [X0 X1 Y4 X13],[],0.001055831646255
