,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
1,1,-7.744257957956827,0.033428058008598605,0.054585201498396074,5,13.0,33,11,11,"d_q_exc_[2, 3]_[10, 11]","[[2, 3], [10, 11]]",-0.05808090800972457
2,2,-7.762722542129702,0.01846458417287522,0.036120617325520854,5,26.0,66,22,22,"d_q_exc_[2, 3]_[5, 10]","[[2, 3], [5, 10]]",-0.03590669453475814
3,3,-7.77544089615406,0.012718354024357836,0.023402263301163018,7,39.0,99,33,33,"d_q_exc_[2, 3]_[4, 11]","[[2, 3], [4, 11]]",-0.2163068443200764
4,4,-7.793054039678712,0.017613143524651598,0.00578911977651142,9,52.0,132,44,44,"d_q_exc_[2, 3]_[4, 5]","[[2, 3], [4, 5]]",-0.3712856584499505
5,5,-7.796041042946865,0.0029870032681538206,0.0028021165083575994,13,55.0,139,47,48,s_q_exc_2_4,"[2, 4]",-0.28654784122059984
6,6,-7.798120988521778,0.002079945574912756,0.0007221709334448434,22,68.0,172,58,59,"d_q_exc_[2, 3]_[4, 5]","[[2, 3], [4, 5]]",-0.6219953091852445
7,7,-7.7983550176464504,0.00023402912467229697,0.0004881418087725464,25,71.0,179,61,63,s_q_exc_2_10,"[2, 10]",-1.2509766243766893
8,8,-7.798424918050475,6.990040402499176e-05,0.00041824140474755467,24,84.0,212,72,74,"d_q_exc_[2, 3]_[6, 7]","[[2, 3], [6, 7]]",-0.0651332831749581
9,9,-7.798492933727659,6.801567718373036e-05,0.0003502257275638243,89,97.0,245,83,85,"d_q_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",-0.06527211950660233
10,10,-7.798520461284345,2.7527556685669197e-05,0.0003226981708781551,61,110.0,278,83,85,"d_q_exc_[0, 3]_[8, 9]","[[0, 3], [8, 9]]",0.007354663607728369
11,11,-7.798547699699479,2.7238415134078764e-05,0.00029545975574407635,25,123.0,311,83,85,"d_q_exc_[0, 1]_[4, 5]","[[0, 1], [4, 5]]",-0.0011530213073737685
12,12,-7.798574858242951,2.7158543471905716e-05,0.00026830121227217063,28,136.0,344,83,90,"d_q_exc_[0, 3]_[6, 7]","[[0, 3], [6, 7]]",0.0073527146456638885
13,13,-7.798598723356538,2.3865113587540066e-05,0.00024443609868463057,32,149.0,377,89,95,"d_q_exc_[1, 2]_[6, 7]","[[1, 2], [6, 7]]",-0.022105228109237755
14,14,-7.7986223419762375,2.3618619699128374e-05,0.0002208174789855022,82,162.0,410,95,105,"d_q_exc_[1, 2]_[8, 9]","[[1, 2], [8, 9]]",-0.022110634180447966
15,15,-7.798646038737846,2.369676160807188e-05,0.0001971207173774303,26,175.0,443,101,115,"d_q_exc_[1, 2]_[4, 11]","[[1, 2], [4, 11]]",-0.05696532867178657
16,16,-7.798668935576074,2.289683822809252e-05,0.0001742238791493378,107,188.0,476,101,115,"d_q_exc_[0, 3]_[5, 10]","[[0, 3], [5, 10]]",0.01582338426873927
17,17,-7.798688281516453,1.9345940379444926e-05,0.00015487793876989286,31,201.0,509,101,115,"d_q_exc_[0, 1]_[8, 9]","[[0, 1], [8, 9]]",-0.001992219539154198
18,18,-7.79870750618881,1.9224672357154304e-05,0.00013565326641273856,32,214.0,542,101,115,"d_q_exc_[0, 1]_[6, 7]","[[0, 1], [6, 7]]",-0.0019922041976077882
19,19,-7.798720843789875,1.3337601064478122e-05,0.00012231566534826044,63,217.0,549,104,119,s_q_exc_2_4,"[2, 4]",0.8802038914078801
20,20,-7.798734866347489,1.4022557614623565e-05,0.00010829310773363687,165,230.0,582,115,130,"d_q_exc_[2, 3]_[4, 11]","[[2, 3], [4, 11]]",-0.4251328143425064
21,21,-7.7987461828111115,1.131646362217964e-05,9.697664411145723e-05,92,243.0,615,115,130,"d_q_exc_[0, 3]_[10, 11]","[[0, 3], [10, 11]]",0.03487570162433591
22,22,-7.798755418650588,9.23583947631812e-06,8.774080463513911e-05,57,256.0,648,115,130,"d_q_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",-0.005453495758657801
23,23,-7.798764240444717,8.82179412897699e-06,7.891901050616212e-05,158,269.0,681,121,140,"d_q_exc_[1, 2]_[5, 10]","[[1, 2], [5, 10]]",0.0899997864258938
24,24,-7.798772989689538,8.749244821082414e-06,7.016976568507971e-05,137,282.0,714,127,150,"d_q_exc_[1, 2]_[10, 11]","[[1, 2], [10, 11]]",0.043371266157368145
25,25,-7.798781296709574,8.307020036291135e-06,6.186274564878858e-05,60,295.0,747,127,150,"d_q_exc_[0, 3]_[4, 11]","[[0, 3], [4, 11]]",-0.008130619025418695
26,26,-7.798788401654832,7.104945257907502e-06,5.475780039088107e-05,58,298.0,754,127,150,s_q_exc_0_10,"[0, 10]",-0.007965234533320537
27,27,-7.798792847393095,4.445738262859322e-06,5.031206212802175e-05,98,311.0,787,127,150,"d_q_exc_[1, 3]_[5, 11]","[[1, 3], [5, 11]]",0.08403543904853598
