,n,E,dE,error,n_iters,cnot_count,u1_count,cnot_depth,u1_depth,element,element_qubits,var_parameters
1,1,-15.192544301979282,0.1683342962780472,0.14425993409761517,8,13.0,33,11,11,"spin_d_f_exc_[4, 5]_[6, 7]","[[4, 5], [6, 7]]",0.7617617403210557
2,2,-15.265835554994851,0.07329125301556871,0.07096868108204646,231,63.0,103,21,21,"spin_d_f_exc_[3, 4]_[7, 12]","[[3, 4], [7, 12]]",0.06552087515845419
3,3,-15.278207406203055,0.012371851208204276,0.05859682987384218,9,76.0,136,24,22,"spin_d_f_exc_[2, 3]_[12, 13]","[[2, 3], [12, 13]]",0.1392181010610775
4,4,-15.282659829842524,0.004452423639468961,0.05414440623437322,56,94.0,158,29,30,spin_s_f_exc_7_3,"[3, 7]",-0.39674036543653357
5,5,-15.303564703601403,0.020904873758878395,0.033239532475494826,86,128.0,180,32,30,spin_s_f_exc_13_5,"[5, 13]",0.26889763433954567
6,6,-15.31274418729356,0.00917948369215793,0.024060048783336896,14,141.0,213,40,41,"spin_d_f_exc_[2, 3]_[10, 11]","[[2, 3], [10, 11]]",0.13346440984195856
7,7,-15.318821589836807,0.00607740254324618,0.017982646240090716,19,179.0,283,53,52,"spin_d_f_exc_[3, 6]_[10, 11]","[[3, 6], [10, 11]]",-0.09884319444080318
8,8,-15.326639726428256,0.007818136591449587,0.010164509648641129,62,192.0,316,64,63,"spin_d_f_exc_[2, 3]_[8, 9]","[[2, 3], [8, 9]]",0.13681373395465707
9,9,-15.331675752416356,0.005036025988099269,0.0051284836605418604,33,230.0,386,77,74,"spin_d_f_exc_[3, 6]_[8, 9]","[[3, 6], [8, 9]]",-0.09692638269958423
10,10,-15.331767984268673,9.2231852317326e-05,0.0050362518082245344,54,260.0,454,87,86,"spin_d_f_exc_[1, 2]_[10, 11]","[[1, 2], [10, 11]]",0.0031632208298052293
11,11,-15.331858492262912,9.050799423881983e-05,0.004945743813985715,78,290.0,522,97,98,"spin_d_f_exc_[1, 2]_[8, 9]","[[1, 2], [8, 9]]",0.003166739918472689
12,12,-15.333444483482353,0.0015859912194411407,0.003359752594544574,45,303.0,555,97,98,"spin_d_f_exc_[6, 7]_[8, 9]","[[6, 7], [8, 9]]",0.04781262433269981
13,13,-15.334832206008505,0.0013877225261520465,0.0019720300683925274,60,316.0,588,97,98,"spin_d_f_exc_[6, 7]_[10, 11]","[[6, 7], [10, 11]]",0.04638675187415785
14,14,-15.334907889028559,7.5683020053674e-05,0.0018963470483388534,34,346.0,656,107,110,"spin_d_f_exc_[1, 2]_[12, 13]","[[1, 2], [12, 13]]",0.0026646172166025824
15,15,-15.335207184458882,0.00029929543032380934,0.001597051618015044,52,400.0,726,133,132,"spin_d_f_exc_[2, 3]_[5, 12]","[[2, 3], [5, 12]]",-0.01035755762967328
16,16,-15.336084425065826,0.0008772406069432748,0.0007198110110717693,77,430.0,794,146,143,"spin_d_f_exc_[3, 6]_[5, 4]","[[3, 6], [5, 4]]",0.03251218744330193
17,17,-15.336093949630493,9.524564667628965e-06,0.0007102864464041403,47,443.0,827,146,143,"spin_d_f_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",0.00046813000441508443
18,18,-15.33610278922956,8.839599066945425e-06,0.0007014468473371949,52,456.0,860,146,143,"spin_d_f_exc_[0, 1]_[8, 9]","[[0, 1], [8, 9]]",0.0015782201591640116
19,19,-15.336111493238409,8.704008848781086e-06,0.0006927428384884138,109,469.0,893,146,143,"spin_d_f_exc_[0, 1]_[12, 13]","[[0, 1], [12, 13]]",0.00041510599221758504
20,20,-15.336123850540925,1.2357302516363688e-05,0.0006803855359720501,48,515.0,963,152,143,"spin_d_f_exc_[1, 6]_[10, 11]","[[1, 6], [10, 11]]",0.0018406298647220118
21,21,-15.33613533379002,1.1483249094723647e-05,0.0006689022868773264,57,561.0,1033,158,143,"spin_d_f_exc_[1, 6]_[8, 9]","[[1, 6], [8, 9]]",0.0018401583023152338
22,22,-15.336349093240472,0.00021375945045143396,0.0004551428364258925,85,611.0,1103,171,154,"spin_d_f_exc_[3, 6]_[4, 13]","[[3, 6], [4, 13]]",-0.07976914668154046
23,23,-15.336360301795976,1.1208555504182982e-05,0.0004439342809217095,62,657.0,1173,177,154,"spin_d_f_exc_[1, 6]_[12, 13]","[[1, 6], [12, 13]]",0.0016725440084267612
24,24,-15.33648034058213,0.0001200387861537422,0.0003238954947679673,109,670.0,1206,177,154,"spin_d_f_exc_[6, 7]_[12, 13]","[[6, 7], [12, 13]]",0.0259425245097198
25,25,-15.336743322337753,0.0002629817556236702,6.0913739144297097e-05,73,720.0,1276,190,165,"spin_d_f_exc_[3, 7]_[5, 13]","[[3, 7], [5, 13]]",0.04491134931353188
26,26,-15.33675008597925,6.763641497542494e-06,5.41500976467546e-05,64,778.0,1346,200,175,"spin_d_f_exc_[1, 2]_[5, 12]","[[1, 2], [5, 12]]",-0.0008272976205931099
27,27,-15.336755088458098,5.002478847160319e-06,4.9147618799594284e-05,86,808.0,1414,210,187,"spin_d_f_exc_[1, 2]_[4, 5]","[[1, 2], [4, 5]]",0.0015407068336704352
28,28,-15.33676036733389,5.278875791603355e-06,4.386874300799093e-05,59,866.0,1484,220,197,"spin_d_f_exc_[1, 2]_[4, 13]","[[1, 2], [4, 13]]",0.000899633723894188
29,29,-15.336763081650844,2.7143169543109025e-06,4.1154426053680027e-05,84,924.0,1554,226,197,"spin_d_f_exc_[1, 6]_[4, 13]","[[1, 6], [4, 13]]",0.0004549253928537076
30,30,-15.336763798600042,7.169491986758203e-07,4.0437476855004206e-05,35,978.0,1624,226,197,"spin_d_f_exc_[0, 1]_[5, 12]","[[0, 1], [5, 12]]",-0.00042705256434936154
31,31,-15.336765189018417,1.390418374214164e-06,3.904705848079004e-05,49,1036.0,1694,232,197,"spin_d_f_exc_[1, 6]_[5, 12]","[[1, 6], [5, 12]]",-0.000668686071131354
32,32,-15.336778870369514,1.3681351097361016e-05,2.5365707383429026e-05,84,1074.0,1764,245,208,"spin_d_f_exc_[3, 6]_[12, 13]","[[3, 6], [12, 13]]",0.010376669626025467
33,33,-15.336779064841572,1.9447205801270684e-07,2.517123532541632e-05,50,1112.0,1834,250,214,"spin_d_f_exc_[0, 1]_[3, 6]","[[0, 1], [3, 6]]",-0.0016638206983008662
34,34,-15.336779878544597,8.137030249599775e-07,2.435753230045634e-05,62,1125.0,1867,250,214,"spin_d_f_exc_[0, 1]_[6, 7]","[[0, 1], [6, 7]]",0.000795328915024976
35,35,-15.3367809948455,1.116300902381795e-06,2.3241231398074547e-05,54,1138.0,1900,255,220,"spin_d_f_exc_[0, 1]_[2, 3]","[[0, 1], [2, 3]]",0.0027122027726516275
36,36,-15.336789080846406,8.086000907070456e-06,1.515523049100409e-05,71,1188.0,1970,268,231,"spin_d_f_exc_[3, 6]_[5, 12]","[[3, 6], [5, 12]]",0.032148284095735946
37,37,-15.336789105485215,2.4638808326926664e-08,1.5130591682677164e-05,32,1246.0,2040,274,231,"spin_d_f_exc_[1, 7]_[5, 13]","[[1, 7], [5, 13]]",-0.0001969239829927284
38,38,-15.336796645580199,7.540094983937706e-06,7.590496698739457e-06,93,1296.0,2110,287,242,"spin_d_f_exc_[3, 5]_[7, 13]","[[3, 5], [7, 13]]",-0.008597988250527955
39,39,-15.336796731245531,8.56653326053447e-08,7.504831366134113e-06,84,1326.0,2178,297,254,"spin_d_f_exc_[1, 2]_[6, 7]","[[1, 2], [6, 7]]",0.00037962084939976493
40,40,-15.336796732984908,1.739376642717616e-09,7.503091989491395e-06,28,1364.0,2248,303,254,"spin_d_f_exc_[1, 6]_[5, 4]","[[1, 6], [5, 4]]",9.641742735781144e-06
41,41,-15.336796754844626,2.1859717591610206e-08,7.481232271899785e-06,89,1422.0,2318,312,264,"spin_d_f_exc_[1, 4]_[2, 13]","[[1, 4], [2, 13]]",0.00040093130707596274
42,42,-15.336796765962244,1.111761882555129e-08,7.4701146530742335e-06,79,1480.0,2388,320,275,"spin_d_f_exc_[1, 3]_[5, 13]","[[1, 3], [5, 13]]",5.150493946848288e-05
43,43,-15.336797093147188,3.2718494402672604e-07,7.1429297090475075e-06,159,1526.0,2458,320,275,"spin_d_f_exc_[5, 12]_[11, 10]","[[5, 12], [11, 10]]",0.03006668199213566
44,44,-15.336797882656155,7.895089666476451e-07,6.353420742399862e-06,108,1572.0,2528,320,275,"spin_d_f_exc_[5, 12]_[9, 8]","[[5, 12], [9, 8]]",0.029814358901055
45,45,-15.33679813605,2.533938445736794e-07,6.100026897826183e-06,110,1630.0,2598,328,286,"spin_d_f_exc_[1, 5]_[3, 13]","[[1, 5], [3, 13]]",0.0008066544314692196
46,46,-15.336798786236718,6.501867186869958e-07,5.449840179139187e-06,109,1643.0,2631,338,287,"spin_d_f_exc_[2, 3]_[6, 7]","[[2, 3], [6, 7]]",-0.02576062897764337
47,47,-15.336799107838516,3.216017976370722e-07,5.128238381502115e-06,73,1656.0,2664,339,297,"spin_d_f_exc_[0, 1]_[12, 13]","[[0, 1], [12, 13]]",0.0008844890813161945
48,48,-15.336799116107303,8.268786544363138e-09,5.119969594957752e-06,36,1714.0,2734,352,308,"spin_d_f_exc_[1, 4]_[3, 12]","[[1, 4], [3, 12]]",0.00015466305407486647
49,49,-15.336799123133853,7.026550008504273e-09,5.1129430449492475e-06,51,1752.0,2804,365,319,"spin_d_f_exc_[1, 2]_[3, 6]","[[1, 2], [3, 6]]",0.0005024502539793505
50,50,-15.336799124571112,1.4372592005429397e-09,5.1115057857487045e-06,54,1810.0,2874,378,330,"spin_d_f_exc_[1, 4]_[7, 12]","[[1, 4], [7, 12]]",0.00014592714871574012
51,51,-15.336799124573156,2.0445867221496883e-12,5.111503741161982e-06,58,1823.0,2907,378,330,"spin_d_f_exc_[4, 5]_[8, 9]","[[4, 5], [8, 9]]",0.0007456650603037061
52,52,-15.336799126133494,1.5603376368744648e-09,5.109943403525108e-06,56,1836.0,2940,378,330,"spin_d_f_exc_[4, 5]_[8, 9]","[[4, 5], [8, 9]]",0.0007452099157826175
53,53,-15.336799127444198,1.3107044338767082e-09,5.108632699091231e-06,34,1849.0,2973,389,341,"spin_d_f_exc_[0, 1]_[10, 11]","[[0, 1], [10, 11]]",0.001111867818072518
54,54,-15.336799127451554,7.355893671956437e-12,5.108625343197559e-06,74,1887.0,3043,389,341,"spin_d_f_exc_[3, 6]_[8, 9]","[[3, 6], [8, 9]]",-0.0026006132506547304
55,55,-15.336799196632843,6.918128825361691e-08,5.039444054943942e-06,88,1900.0,3076,389,341,"spin_d_f_exc_[4, 5]_[6, 7]","[[4, 5], [6, 7]]",0.005521301212421995
56,56,-15.33679922303127,2.6398428332186086e-08,5.013045626611756e-06,75,1946.0,3146,389,341,"spin_d_f_exc_[5, 12]_[7, 6]","[[5, 12], [7, 6]]",0.000237650924781752
57,57,-15.336799227206134,4.174863121875205e-09,5.008870763489881e-06,47,1959.0,3179,400,352,"spin_d_f_exc_[0, 1]_[12, 13]","[[0, 1], [12, 13]]",3.298454347259663e-05
58,58,-15.3367992273648,1.5866596925206977e-10,5.008712097520629e-06,46,2013.0,3249,426,374,"spin_d_f_exc_[0, 1]_[5, 12]","[[0, 1], [5, 12]]",-7.127033074155575e-05
59,59,-15.336799227400768,3.596767328417627e-11,5.008676129847345e-06,37,2026.0,3282,437,385,"spin_d_f_exc_[0, 1]_[12, 13]","[[0, 1], [12, 13]]",1.558900399805571e-05
60,60,-15.336799227401611,8.43769498715119e-13,5.008675286077846e-06,26,2064.0,3352,450,396,"spin_d_f_exc_[1, 6]_[3, 2]","[[1, 6], [3, 2]]",-0.00011065048488596052
61,61,-15.336799227815058,4.134470543704083e-10,5.008261839023476e-06,73,2102.0,3422,463,407,"spin_d_f_exc_[1, 6]_[3, 2]","[[1, 6], [3, 2]]",-0.00011044148493956017
